pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Liverpool,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Norwich City,
0,1,13,0,0,Wed,1,Champions Lg,1,1,23,0.2,FW,2021-09-15,18,0,8,Y,Liverpool,3,0,0.4,0.2,66.7,0,12,,62,0,W 3–2,0,,3,3,Home,0,Group stage,Milan,1
0,0,1,0,0,Sat,0,Premier League,0,0,2,0.0,LW,2021-09-18,2,0,0,N,Liverpool,0,0,0.0,0.0,,0,0,,3,0,W 3–0,0,,0,0,Home,0,Matchweek 5,Crystal Palace,1
0,,,0,,Tue,,EFL Cup,1,,,,FW,2021-09-21,,1,,Y,Liverpool,4,,,,,0,,,90,,W 3–0,0,,,,Away,1,Third round,Norwich City,0
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Liverpool,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Brentford,
0,0,0,0,0,Tue,0,Champions Lg,0,0,1,0.0,RW,2021-09-28,0,0,1,N,Liverpool,0,0,0.0,0.0,100.0,0,1,,3,0,W 5–1,0,,0,0,Away,0,Group stage,Porto,0
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Liverpool,,,,,,,,,,,W 5–0,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Watford,
,,,,,Tue,,Champions Lg,,,,,,2021-10-19,,,,N,Liverpool,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Group stage,Atlético Madrid,
,,,,,Sun,,Premier League,,,,,,2021-10-24,,,,N,Liverpool,,,,,,,,,,,W 5–0,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Manchester Utd,
0,,,0,,Wed,,EFL Cup,0,,,,FW,2021-10-27,,1,,Y,Liverpool,1,,,,,0,,,90,,W 2–0,0,,,,Away,1,Fourth round,Preston,0
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Liverpool,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Brighton,
0,0,8,0,0,Wed,0,Champions Lg,0,0,9,0.1,FW,2021-11-03,1,0,3,N,Liverpool,3,1,0.0,0.1,60.0,0,5,,13,1,W 2–0,0,,2,0,Home,0,Group stage,Atlético Madrid,0
0,0,10,0,0,Sun,0,Premier League,0,0,11,0.2,FW,2021-11-07,3,2,5,N,Liverpool,2,0,0.0,0.2,83.3,0,6,,15,0,L 2–3,0,,1,0,Away,1,Matchweek 11,West Ham,0
0,,,0,,Sat,,WCQ,0,,,,,2021-11-13,,1,,N,Belgium,1,,,,,0,,,8,,W 3–1,0,,,,Home,0,First round,Estonia,0
0,,,0,,Tue,,WCQ,0,,,,FW,2021-11-16,,1,,Y,Belgium,2,,,,,0,,,58,,D 1–1,0,,,,Away,0,First round,Wales,1
0,1,11,0,0,Wed,0,Champions Lg,0,0,13,0.0,LW,2021-11-24,5,0,7,N,Liverpool,1,2,0.0,0.0,87.5,0,8,,19,1,W 2–0,0,,3,0,Home,0,Group stage,Porto,0
