pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,2,34,0,1,Sun,0,Ligue 1,0,0,45,0.0,"LB,DM",9,2021-08-15,0,33,Y,Lyon,0,2,0.1,0.0,82.5,2,40,,63,1,L 0–3,1,,2,3,Away,0,Matchweek 2,Angers,0
0,,,0,,Mon,,WCQ,0,,,,LM,,2021-09-06,,,Y,Côte d'Ivoire,,,,,,0,,,90,,W 2–1,0,,,,Home,0,Second round,Cameroon,
,,,,,Mon,,Premier League,,,,,,,2021-09-13,,,N,Burnley,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Everton,
0,1,15,0,0,Sat,0,Premier League,0,5,26,0.3,LM,3,2021-09-18,1,14,N,Burnley,1,0,0.1,0.3,77.8,0,18,,34,0,L 0–1,0,,2,2,Home,0,Matchweek 5,Arsenal,2
0,,,0,,Tue,,EFL Cup,1,,,,LM,,2021-09-21,3,,Y,Burnley,5,,,,,0,,,90,,W 4–1,0,,,,Home,0,Third round,Rochdale,0
0,0,13,0,0,Sat,0,Premier League,0,0,21,0.2,LM,1,2021-09-25,1,8,Y,Burnley,2,2,0.0,0.2,53.3,1,15,,44,1,D 2–2,0,,2,0,Away,1,Matchweek 6,Leicester City,1
,,,,,Mon,,WCQ,,,,,,,2021-10-11,,,N,Côte d'Ivoire,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Second round,Malawi,
0,1,11,0,1,Sat,0,Premier League,0,1,16,0.4,FW,6,2021-10-16,1,7,Y,Burnley,2,2,0.0,0.4,77.8,0,9,,55,1,L 0–2,0,,2,0,Away,0,Matchweek 8,Manchester City,0
0,2,18,0,0,Sat,0,Premier League,0,0,23,0.3,"LM,FW",14,2021-10-23,2,10,Y,Burnley,2,3,0.1,0.3,66.7,0,15,,77,1,D 2–2,0,,0,0,Away,2,Matchweek 9,Southampton,1
0,,,0,,Wed,,EFL Cup,0,,,,,,2021-10-27,0,,N,Burnley,0,,,,,0,,,16,,L 0–1,0,,,,Home,0,Fourth round,Tottenham,1
