pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Wed,,EFL Cup,0,,,,LB,,2021-09-22,0,,Y,Manchester Utd,2,,,,,0,,,72,,L 0–1,0,,,,Home,0,Third round,West Ham,0
0,2,56,0,2,Wed,0,Champions Lg,0,6,82,0.0,LB,12,2021-09-29,1,66,Y,Manchester Utd,1,0,0.1,0.0,89.2,1,74,,88,0,W 2–1,0,,4,0,Home,1,Group stage,Villarreal,1
,,,,,Sat,,Premier League,,,,,,,2021-10-02,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Everton,
,,,,,Sat,,Premier League,,,,,,,2021-10-16,,,N,Manchester Utd,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Leicester City,
,,,,,Wed,,Champions Lg,,,,,,,2021-10-20,,,N,Manchester Utd,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Group stage,Atalanta,
,,,,,Tue,,Champions Lg,,,,,,,2021-11-02,,,N,Manchester Utd,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Group stage,Atalanta,
0,0,4,0,0,Sat,0,Premier League,0,0,14,0.0,LB,5,2021-11-06,0,5,N,Manchester Utd,0,0,0.0,0.0,55.6,0,9,,18,0,L 0–2,0,,0,3,Home,0,Matchweek 11,Manchester City,0
,,,,,Sat,,Premier League,,,,,,,2021-11-20,,,N,Manchester Utd,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Watford,
0,2,32,0,4,Tue,0,Champions Lg,0,1,68,0.0,LB,7,2021-11-23,0,46,Y,Manchester Utd,0,0,0.0,0.0,76.7,0,60,,90,0,W 2–0,0,,1,1,Away,0,Group stage,Villarreal,1
0,0,28,0,0,Sun,0,Premier League,0,0,57,0.0,LB,10,2021-11-28,0,27,Y,Manchester Utd,0,1,0.0,0.0,58.7,0,46,,90,0,D 1–1,0,,2,2,Away,0,Matchweek 13,Chelsea,2
0,2,36,0,1,Thu,0,Premier League,0,0,60,0.0,LB,6,2021-12-02,0,34,Y,Manchester Utd,0,0,0.0,0.0,73.9,0,46,,90,0,W 3–2,0,,1,3,Home,0,Matchweek 14,Arsenal,3
0,3,50,0,5,Sun,0,Premier League,0,9,102,0.1,LB,18,2021-12-05,0,66,Y,Manchester Utd,2,1,0.0,0.1,75.9,0,87,,90,1,W 1–0,0,,7,6,Home,0,Matchweek 15,Crystal Palace,1
0,3,24,0,4,Sat,0,Premier League,0,5,59,0.1,LB,11,2021-12-11,1,36,Y,Manchester Utd,1,0,0.1,0.1,76.6,0,47,,90,0,W 1–0,0,,3,4,Away,0,Matchweek 16,Norwich City,3
0,3,36,0,1,Mon,0,Premier League,0,1,72,0.0,LB,12,2021-12-27,0,55,Y,Manchester Utd,0,3,0.3,0.0,88.7,0,62,,90,0,D 1–1,0,,1,2,Away,0,Matchweek 19,Newcastle Utd,2
,,,,,Thu,,Premier League,,,,,,,2021-12-30,,,N,Manchester Utd,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 20,Burnley,
