pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,36,0,2,Sat,0,Premier League,0,3,53,0.0,"LM,LB",26,2021-08-14,0,17,Y,Southampton,0,10,0.0,0.0,60.7,0,28,,90,5,L 1–3,0,,6,5,Away,0,Matchweek 1,Everton,2
0,3,21,0,1,Sun,0,Premier League,0,3,30,0.0,LM,17,2021-08-22,0,10,Y,Southampton,1,3,0.0,0.0,58.8,1,17,,69,2,D 1–1,0,,3,1,Home,0,Matchweek 2,Manchester Utd,5
0,3,27,0,1,Sat,0,Premier League,0,1,34,1.3,LM,7,2021-08-28,0,22,Y,Southampton,3,3,0.0,1.3,91.7,1,24,,57,2,D 2–2,0,,3,0,Away,0,Matchweek 3,Newcastle Utd,0
0,,,1,,Wed,,WCQ,1,,,,AM,,2021-09-01,,,Y,Mali,,,,,,0,,,64,,W 1–0,0,,,,Home,0,Second round,Rwanda,
0,2,35,0,1,Sat,0,Premier League,0,8,46,0.1,LM,22,2021-09-11,0,22,Y,Southampton,2,1,0.1,0.1,68.8,0,32,,90,0,D 0–0,0,,6,1,Home,0,Matchweek 4,West Ham,0
,,,,,Sat,,Premier League,,,,,,,2021-09-18,,,N,Southampton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Manchester City,
0,,,0,,Tue,,EFL Cup,0,,,,AM,,2021-09-21,0,,Y,Southampton,1,,,,,0,,,120,,D 2 ,0,,,,Away,0,Third round,Sheffield Utd,0
0,2,17,0,0,Sun,0,Premier League,0,1,21,0.0,"WB,LM",1,2021-09-26,0,10,N,Southampton,1,2,0.0,0.0,76.9,0,13,,27,1,L 0–1,0,,6,1,Home,0,Matchweek 6,Wolves,2
0,0,10,0,0,Sat,0,Premier League,0,1,11,0.0,LW,8,2021-10-02,0,2,N,Southampton,0,3,0.0,0.0,66.7,1,3,,18,2,L 1–3,0,,1,3,Away,0,Matchweek 7,Chelsea,0
0,,,0,,Thu,,WCQ,0,,,,AM,,2021-10-07,,,Y,Mali,,,,,,0,,,73,,W 5–0,0,,,,Home,0,Second round,Kenya,
0,,,0,,Sun,,WCQ,0,,,,AM,,2021-10-10,,,Y,Mali,,,,,,1,,,86,,W 1–0,0,,,,Away,0,Second round,Kenya,
