pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,UEFA Euro,,,,,,2021-07-02,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Switzerland,
,,,,,Tue,,UEFA Euro,,,,,,2021-07-06,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Semi-finals,Italy,
0,1,41,0,0,Sat,0,Premier League,0,0,60,0.0,GK,2021-08-14,0,0,34,Y,Brighton,0,0,0.2,0.0,59.6,0,57,,90,0,W 2–1,0,,0,0,Away,0,Matchweek 1,Burnley,0
0,0,25,0,0,Sat,0,Premier League,0,0,42,0.0,GK,2021-08-21,0,0,28,Y,Brighton,0,0,0.0,0.0,71.8,0,39,,90,0,W 2–0,0,,0,0,Home,0,Matchweek 2,Watford,0
0,0,25,0,0,Sat,0,Premier League,0,0,45,0.0,GK,2021-08-28,2,0,32,Y,Brighton,0,0,0.0,0.0,76.2,0,42,,90,0,L 0–2,0,,0,0,Home,0,Matchweek 3,Everton,0
,,,,,Thu,,WCQ,,,,,,2021-09-02,,,,N,Spain,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,First round,Sweden,
0,,,0,,Sun,,WCQ,0,,,,,2021-09-05,,0,,N,Spain,0,,,,,0,,,17,,W 4–0,0,,,,Home,0,First round,Georgia,0
,,,,,Wed,,WCQ,,,,,,2021-09-08,,,,N,Spain,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,First round,Kosovo,
0,0,24,0,0,Sat,0,Premier League,0,0,40,0.0,GK,2021-09-11,0,0,22,Y,Brighton,0,0,0.0,0.0,56.4,0,39,,90,0,W 1–0,0,,0,0,Away,0,Matchweek 4,Brentford,0
0,0,12,0,1,Sun,0,Premier League,0,0,32,0.0,GK,2021-09-19,0,0,20,Y,Brighton,0,0,0.0,0.0,69.0,1,29,,90,0,W 2–1,0,,0,0,Home,0,Matchweek 5,Leicester City,0
0,1,42,0,0,Mon,0,Premier League,0,0,67,0.0,GK,2021-09-27,0,0,51,Y,Brighton,0,0,0.2,0.0,77.3,1,66,,90,0,D 1–1,0,,0,0,Away,0,Matchweek 6,Crystal Palace,0
0,1,28,0,0,Sat,0,Premier League,0,0,45,0.0,GK,2021-10-02,0,0,33,Y,Brighton,0,0,0.0,0.0,78.6,0,42,,90,0,D 0–0,0,,0,0,Home,0,Matchweek 7,Arsenal,0
,,,,,Wed,,UEFA Nations League,,,,,,2021-10-06,,,,N,Spain,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Neutral,,Semi-finals,Italy,
,,,,,Sun,,UEFA Nations League,,,,,,2021-10-10,,,,N,Spain,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Neutral,,Final,France,
0,0,19,0,0,Sat,0,Premier League,0,0,41,0.0,GK,2021-10-16,0,0,32,Y,Brighton,0,0,0.0,0.0,82.1,0,39,,90,0,D 0–0,0,,0,0,Away,0,Matchweek 8,Norwich City,0
0,0,57,0,0,Sat,0,Premier League,0,0,81,0.0,GK,2021-10-23,0,0,63,Y,Brighton,0,0,0.0,0.0,84.0,0,75,,90,0,L 1–4,0,,0,0,Home,0,Matchweek 9,Manchester City,0
