pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-07-25,,,,N,CSKA Moscow,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Ufa,
0,,,0,,Sat,,Premier League,0,,,,,2021-07-31,,0,,N,CSKA Moscow,1,,,,,0,,,23,,L 1–2,0,,,,Home,0,Matchweek 2,Loko Moscow,0
0,,,0,,Sun,,Premier League,0,,,,AM,2021-08-08,,0,,Y,CSKA Moscow,3,,,,,0,,,82,,L 1–2,0,,,,Away,0,Matchweek 3,Dynamo Mosc,0
0,,,0,,Sat,,Premier League,1,,,,AM,2021-08-14,,2,,Y,CSKA Moscow,3,,,,,0,,,66,,W 3–1,0,,,,Away,0,Matchweek 4,Rostov,0
0,,,0,,Sat,,Premier League,0,,,,AM,2021-08-21,,1,,Y,CSKA Moscow,3,,,,,0,,,90,,W 2–0,0,,,,Home,0,Matchweek 5,Akhmat Grozny,0
0,,,0,,Thu,,Premier League,0,,,,,2021-08-26,,0,,N,CSKA Moscow,2,,,,,0,,,45,,L 0–1,0,,,,Away,0,Matchweek 6,Zenit,0
0,,,0,,Wed,,WCQ,0,,,,DM,2021-09-01,,0,,Y,Croatia,5,,,,,0,,,90,,D 0–0,0,,,,Away,0,First round,Russia,0
0,,,0,,Sat,,WCQ,0,,,,CM,2021-09-04,,1,,Y,Croatia,2,,,,,0,,,54,,W 1–0,0,,,,Away,0,First round,Slovakia,0
0,,,0,,Tue,,WCQ,0,,,,,2021-09-07,,1,,N,Croatia,3,,,,,0,,,33,,W 3–0,0,,,,Home,1,First round,Slovenia,0
0,2,11,0,1,Sat,0,Premier League,0,2,13,0.0,AM,2021-09-11,14,0,8,N,West Ham,0,0,0.1,0.0,100.0,0,8,,28,0,D 0–0,0,,2,1,Away,0,Matchweek 4,Southampton,1
0,0,18,0,1,Thu,0,Europa Lg,0,0,24,0.1,RW,2021-09-16,19,0,12,Y,West Ham,2,0,0.0,0.1,70.6,0,17,,68,0,W 2–0,0,,2,0,Away,0,Group stage,Dinamo Zagreb,0
0,1,21,0,0,Sun,0,Premier League,0,1,28,0.1,LM,2021-09-19,25,0,17,Y,West Ham,1,3,0.0,0.1,81.0,0,21,,67,2,L 1–2,0,,3,2,Home,0,Matchweek 5,Manchester Utd,0
0,,,0,,Wed,,EFL Cup,0,,,,,2021-09-22,,0,,N,West Ham,0,,,,,0,,,22,,W 1–0,0,,,,Away,0,Third round,Manchester Utd,0
0,0,3,0,0,Sat,0,Premier League,0,0,6,0.0,"AM,LW",2021-09-25,3,0,3,N,West Ham,0,0,0.0,0.0,75.0,0,4,,13,0,W 2–1,0,,0,0,Away,0,Matchweek 6,Leeds United,0
0,1,19,0,1,Thu,0,Europa Lg,0,0,24,0.0,AM,2021-09-30,19,1,10,Y,West Ham,2,1,0.0,0.0,83.3,0,12,,61,1,W 2–0,0,,2,0,Home,0,Group stage,Rapid Wien,1
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Brentford,
0,,,0,,Fri,,WCQ,0,,,,RW,2021-10-08,,0,,Y,Croatia,2,,,,,0,,,67,,W 3–0,0,,,,Away,0,First round,Cyprus,0
