pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Tue,,EFL Cup,,,,,,2021-08-24,,,,N,Brentford,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Second round,FG Rovers,
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Brentford,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Aston Villa,
0,,,0,,Tue,,EFL Cup,0,,,,,2021-09-21,,0,,N,Brentford,0,,,,,0,,,20,,W 7–0,0,,,,Home,0,Third round,Oldham Athletic,0
,,,,,Sun,,Premier League,,,,,,2021-10-24,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Leicester City,
,,,,,Wed,,EFL Cup,,,,,,2021-10-27,,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Fourth round,Stoke City,
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Brentford,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Burnley,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Norwich City,
,,,,,Thu,,Premier League,,,,,,2021-12-02,,,,N,Brentford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Tottenham,
,,,,,Sun,,Premier League,,,,,,2021-12-05,,,,N,Brentford,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Leeds United,
,,,,,Fri,,Premier League,,,,,,2021-12-10,,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Watford,
,,,,,Wed,,EFL Cup,,,,,,2021-12-22,,,,N,Brentford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Chelsea,
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,Brentford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 19,Brighton,
,,,,,Wed,,Premier League,,,,,,2021-12-29,,,,N,Brentford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 20,Manchester City,
,,,,,Sun,,Premier League,,,,,,2022-01-02,,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Aston Villa,
0,,,0,,Sat,,FA Cup,0,,,,RM,2022-01-08,,0,,Y,Brentford,0,,,,,0,,,90,,W 4–1,0,,,,Away,0,Third round proper,Port Vale,0
0,1,4,0,0,Tue,0,Premier League,0,2,10,0.0,WB,2022-01-11,5,0,5,N,Brentford,0,0,0.0,0.0,62.5,0,8,,15,0,L 1–4,0,,0,2,Away,0,Matchweek 18,Southampton,0
,,,,,Sun,,Premier League,,,,,,2022-01-16,,,,N,Brentford,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Liverpool,
,,,,,Wed,,Premier League,,,,,,2022-01-19,,,,N,Brentford,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 17,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,2022-01-22,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Wolves,
0,,,0,,Sat,,FA Cup,0,,,,,2022-02-05,,0,,N,Brentford,0,,,,,0,,,8,,L 1–4,0,,,,Away,0,Fourth round proper,Everton,0
,,,,,Wed,,Premier League,,,,,,2022-02-09,,,,N,Brentford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Manchester City,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Brentford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 25,Crystal Palace,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Arsenal,
,,,,,Sat,,Premier League,,,,,,2022-04-16,,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Watford,
,,,,,Sat,,Premier League,,,,,,2022-04-23,,,,N,Brentford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Tottenham,
,,,,,Mon,,Premier League,,,,,,2022-05-02,,,,N,Brentford,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,2022-05-07,,,,N,Brentford,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 36,Southampton,
,,,,,Sun,,Premier League,,,,,,2022-05-15,,,,N,Brentford,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 37,Everton,
,,,,,Sun,,Premier League,,,,,,2022-05-22,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 38,Leeds United,
