pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,3,0,0,Sat,0,Premier League,0,0,9,0.0,"DM,CM",5,2021-08-14,0,5,N,Watford,0,0,0.0,0.0,71.4,0,7,,22,0,W 3–2,0,,0,0,Home,0,Matchweek 1,Aston Villa,0
0,,,0,,Tue,,EFL Cup,0,,,,CM,,2021-09-21,1,,Y,Watford,3,,,,,0,,,79,,L 1–3,0,,,,Home,0,Third round,Stoke City,2
,,,,,Sat,,Premier League,,,,,,,2021-10-02,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Leeds United,
,,,,,Sat,,Premier League,,,,,,,2021-10-16,,,N,Watford,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Liverpool,
,,,,,Sat,,Premier League,,,,,,,2021-10-23,,,N,Watford,,,,,,,,,,,W 5–2,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Everton,
,,,,,Sat,,Premier League,,,,,,,2021-10-30,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Southampton,
,,,,,Sat,,Premier League,,,,,,,2021-11-20,,,N,Watford,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,,2021-11-28,,,N,Watford,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Leicester City,
,,,,,Wed,,Premier League,,,,,,,2021-12-01,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Chelsea,
,,,,,Sat,,Premier League,,,,,,,2021-12-04,,,N,Watford,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Manchester City,
,,,,,Tue,,Premier League,,,,,,,2021-12-28,,,N,Watford,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 20,West Ham,
,,,,,Sat,,Premier League,,,,,,,2022-01-01,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Tottenham,
0,,,0,,Sat,,FA Cup,0,,,,,,2022-01-08,0,,N,Watford,0,,,,,0,,,28,,L 1–4,0,,,,Away,0,Third round proper,Leicester City,0
,,,,,Sat,,Premier League,,,,,,,2022-04-16,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Brentford,
,,,,,Sat,,Premier League,,,,,,,2022-04-23,,,N,Watford,,,,,,,,,,,L 1–5,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Manchester City,
,,,,,Sat,,Premier League,,,,,,,2022-04-30,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Burnley,
,,,,,Sat,,Premier League,,,,,,,2022-05-07,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 36,Crystal Palace,
0,1,29,0,0,Wed,0,Premier League,0,2,51,0.0,CM,14,2022-05-11,0,33,Y,Watford,1,0,0.0,0.0,84.6,0,39,,90,0,D 0–0,0,,0,1,Home,0,Matchweek 30,Everton,1
0,1,14,0,1,Sun,0,Premier League,0,2,18,0.0,CM,6,2022-05-15,0,15,Y,Watford,0,0,0.0,0.0,93.8,0,16,,45,0,L 1–5,0,,1,0,Home,0,Matchweek 37,Leicester City,0
0,0,1,0,0,Sun,0,Premier League,0,0,7,0.2,DM,3,2022-05-22,1,4,N,Watford,1,0,0.0,0.2,80.0,0,5,,9,0,L 1–2,0,,0,1,Away,1,Matchweek 38,Chelsea,0
