pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sun,,First Division A,0,,,,DM,,2021-07-25,1,,Y,Eupen,1,,,,,0,,,90,,D 2–2,0,,,,Away,1,Regular Season,Club Brugge,1
0,,,0,,Sat,,First Division A,0,,,,CM,,2021-07-31,0,,Y,Eupen,1,,,,,0,,,90,,D 1–1,0,,,,Home,0,Regular Season,Anderlecht,0
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-08-07,1,,Y,Eupen,3,,,,,0,,,90,,W 3–1,0,,,,Away,0,Regular Season,Mechelen,0
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-08-14,0,,Y,Eupen,0,,,,,1,,,90,,W 2–1,0,,,,Home,0,Regular Season,Sint-Truiden,0
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-08-21,1,,Y,Eupen,2,,,,,0,,,90,,W 4–1,0,,,,Away,0,Regular Season,OH Leuven,2
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-08-28,0,,Y,Eupen,2,,,,,1,,,90,,L 1–2,0,,,,Home,0,Regular Season,R.F.C. Seraing,0
,,,,,Thu,,WCQ,,,,,,,2021-09-02,,,N,Congo DR,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Second round,Tanzania,
0,,,0,,Mon,,WCQ,0,,,,,,2021-09-06,,,N,Congo DR,,,,,,1,,,12,,D 1–1,0,,,,Away,0,Second round,Benin,
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-09-11,1,,Y,Eupen,2,,,,,0,,,90,,L 0–1,0,,,,Home,0,Regular Season,Antwerp,1
0,,,0,,Fri,,First Division A,0,,,,DM,,2021-09-17,1,,Y,Eupen,1,,,,,0,,,57,,W 2–1,0,,,,Away,1,Regular Season,Cercle Brugge,1
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-09-25,2,,Y,Eupen,2,,,,,0,,,90,,W 3–0,0,,,,Away,1,Regular Season,Beerschot,0
0,,,0,,Sun,,First Division A,0,,,,DM,,2021-10-03,0,,Y,Eupen,1,,,,,0,,,90,,W 3–2,0,,,,Home,0,Regular Season,Genk,2
0,,,0,,Thu,,WCQ,0,,,,CM,,2021-10-07,,,Y,Congo DR,,,,,,0,,,86,,W 2–0,0,,,,Home,0,Second round,Madagascar,
0,,,0,,Sun,,WCQ,0,,,,CM,,2021-10-10,,,Y,Congo DR,,,,,,0,,,90,,L 0–1,0,,,,Away,0,Second round,Madagascar,
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-10-23,1,,Y,Eupen,5,,,,,0,,,90,,L 2–3,0,,,,Home,1,Regular Season,Union SG,1
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-10-30,0,,Y,Eupen,0,,,,,1,,,90,,L 0–3,0,,,,Away,0,Regular Season,Charleroi,0
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-11-06,0,,Y,Eupen,0,,,,,0,,,90,,D 1–1,0,,,,Home,0,Regular Season,Zulte Waregem,2
0,,,0,,Thu,,WCQ,0,,,,,,2021-11-11,,,N,Congo DR,,,,,,0,,,45,,W 3–0,0,,,,Away,0,Second round,Tanzania,
0,,,0,,Sun,,WCQ,0,,,,,,2021-11-14,,,N,Congo DR,,,,,,0,,,28,,W 2–0,0,,,,Home,0,Second round,Benin,
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-11-20,0,,Y,Eupen,2,,,,,0,,,90,,L 0–1,0,,,,Away,0,Regular Season,Standard Liège,1
0,,,0,,Sat,,First Division A,1,,,,DM,,2021-11-27,0,,Y,Eupen,0,,,,,0,,,72,,D 2–2,0,,,,Home,0,Regular Season,Kortrijk,0
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-12-04,0,,Y,Eupen,1,,,,,0,,,82,,L 1–2,0,,,,Away,0,Regular Season,Oostende,3
0,,,0,,Sat,,First Division A,0,,,,DM,,2021-12-11,0,,Y,Eupen,1,,,,,0,,,90,,W 1–0,0,,,,Home,0,Regular Season,Beerschot,1
0,3,44,0,2,Sat,0,Premier League,0,2,71,0.1,DM,14,2022-01-15,0,45,Y,Watford,2,1,0.2,0.1,78.9,0,57,,90,1,D 1–1,0,,2,2,Away,0,Matchweek 22,Newcastle Utd,3
0,4,65,0,1,Fri,0,Premier League,0,8,83,0.0,DM,15,2022-01-21,0,66,Y,Watford,0,3,0.0,0.0,85.7,0,77,,90,2,L 0–3,0,,11,1,Home,0,Matchweek 23,Norwich City,1
0,0,15,0,1,Sat,0,Premier League,0,5,36,0.0,DM,12,2022-02-05,0,20,Y,Watford,0,1,0.0,0.0,76.9,0,26,,69,0,D 0–0,0,,1,2,Away,0,Matchweek 17,Burnley,2
0,0,31,0,0,Tue,0,Premier League,0,4,41,0.0,DM,11,2022-02-08,0,24,Y,Watford,0,1,0.0,0.0,75.0,0,32,,76,0,L 0–1,0,,6,1,Away,0,Matchweek 24,West Ham,0
0,0,9,0,3,Sat,0,Premier League,0,0,18,0.0,DM,2,2022-02-12,0,13,Y,Watford,0,0,0.0,0.0,86.7,0,15,,45,0,L 0–2,0,,0,0,Home,0,Matchweek 25,Brighton,1
,,,,,Sat,,Premier League,,,,,,,2022-02-19,,,N,Watford,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Aston Villa,
0,0,15,0,0,Wed,0,Premier League,0,0,15,0.0,CM,6,2022-02-23,0,11,N,Watford,0,1,0.0,0.0,91.7,0,12,,18,0,L 1–4,0,,1,3,Home,0,Matchweek 18,Crystal Palace,1
,,,,,Sat,,Premier League,,,,,,,2022-02-26,,,N,Watford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 27,Manchester Utd,
0,0,19,0,1,Sun,0,Premier League,0,1,24,0.0,DM,3,2022-03-06,0,17,N,Watford,0,0,0.0,0.0,81.0,0,21,,27,0,L 2–3,0,,4,0,Home,0,Matchweek 28,Arsenal,1
,,,,,Thu,,Premier League,,,,,,,2022-03-10,,,N,Watford,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 19,Wolves,
,,,,,Sun,,Premier League,,,,,,,2022-03-13,,,N,Watford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 29,Southampton,
0,,,0,,Fri,,WCQ,1,,,,CM,,2022-03-25,,,Y,Congo DR,,,,,,0,,,90,,D 1–1,0,,,,Home,0,Third round,Morocco,
0,,,0,,Tue,,WCQ,0,,,,CM,,2022-03-29,,,Y,Congo DR,,,,,,1,,,90,,L 1–4,0,,,,Away,0,Third round,Morocco,
,,,,,Sat,,Premier League,,,,,,,2022-04-02,,,N,Watford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 31,Liverpool,
0,0,8,0,0,Sat,0,Premier League,0,1,12,0.0,CM,1,2022-04-09,0,9,N,Watford,0,1,0.0,0.0,90.0,0,10,,19,0,L 0–3,0,,0,1,Home,0,Matchweek 32,Leeds United,1
,,,,,Sat,,Premier League,,,,,,,2022-04-16,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Brentford,
0,1,7,0,0,Sat,0,Premier League,0,1,12,0.0,DM,4,2022-04-23,0,9,N,Watford,0,0,0.0,0.0,100.0,0,9,,16,0,L 1–5,0,,1,0,Away,0,Matchweek 34,Manchester City,0
,,,,,Sat,,Premier League,,,,,,,2022-04-30,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Burnley,
