pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Wed,,Super Cup,0,,,,DM,,2021-08-11,0,,Y,Chelsea,1,,,,,0,,,120,,D 1 ,0,,,,Home,0,UEFA Super Cup,Villarreal,4
0,3,69,0,0,Sat,1,Premier League,1,1,85,0.0,DM,24,2021-08-14,0,77,Y,Chelsea,2,3,0.1,0.0,98.7,0,78,,90,1,W 3–0,0,,12,1,Home,0,Matchweek 1,Crystal Palace,3
0,5,61,0,2,Sun,1,Premier League,0,8,76,0.1,DM,18,2021-08-22,0,67,Y,Chelsea,2,0,0.1,0.1,97.1,0,69,,71,0,W 2–0,0,,1,0,Away,0,Matchweek 2,Arsenal,1
0,1,19,0,1,Sat,0,Premier League,0,2,29,0.2,CM,9,2021-08-28,1,21,N,Chelsea,1,1,0.0,0.2,95.5,0,22,,45,1,D 1–1,0,,2,2,Away,0,Matchweek 3,Liverpool,1
0,,,0,,Wed,,WCQ,0,,,,FW,,2021-09-01,0,,Y,Croatia,1,,,,,0,,,90,,D 0–0,0,,,,Away,0,First round,Russia,1
0,,,0,,Sat,,WCQ,0,,,,CM,,2021-09-04,0,,Y,Croatia,1,,,,,0,,,83,,W 1–0,0,,,,Away,0,First round,Slovakia,0
0,,,0,,Tue,,WCQ,0,,,,DM,,2021-09-07,0,,Y,Croatia,0,,,,,0,,,75,,W 3–0,0,,,,Home,0,First round,Slovenia,1
0,1,61,0,0,Sat,1,Premier League,1,6,85,0.4,DM,18,2021-09-11,1,63,Y,Chelsea,2,2,0.5,0.4,82.9,0,76,,90,1,W 3–0,0,,7,4,Home,1,Matchweek 4,Aston Villa,1
0,4,103,0,0,Tue,1,Champions Lg,0,17,114,0.1,DM,16,2021-09-14,0,103,Y,Chelsea,1,4,0.1,0.1,97.2,0,106,,90,4,W 1–0,0,,10,1,Home,0,Group stage,Zenit,2
0,6,48,0,2,Sun,1,Premier League,1,7,73,0.2,"CM,DM",33,2021-09-19,1,48,Y,Chelsea,1,2,0.0,0.2,90.6,0,53,,90,1,W 3–0,0,,9,9,Away,0,Matchweek 5,Tottenham,0
0,1,38,0,1,Sat,0,Premier League,0,3,47,0.2,"CM,DM",27,2021-09-25,0,33,Y,Chelsea,1,4,0.0,0.2,86.8,0,38,,90,3,L 0–1,0,,3,0,Home,0,Matchweek 6,Manchester City,1
0,2,134,0,1,Wed,0,Champions Lg,0,12,147,0.1,"DM,CM",16,2021-09-29,0,126,Y,Chelsea,2,2,0.0,0.1,92.0,0,137,,90,2,L 0–1,0,,22,5,Away,0,Group stage,Juventus,2
0,4,43,0,1,Sat,0,Premier League,0,9,67,0.0,DM,22,2021-10-02,0,45,Y,Chelsea,0,3,0.3,0.0,80.4,0,56,,72,3,W 3–1,0,,2,6,Home,0,Matchweek 7,Southampton,0
0,,,0,,Fri,,WCQ,0,,,,AM,,2021-10-08,0,,Y,Croatia,0,,,,,1,,,62,,W 3–0,0,,,,Away,0,First round,Cyprus,0
0,2,41,0,0,Sat,0,Premier League,0,4,53,0.1,CM,11,2021-10-16,0,35,Y,Chelsea,2,2,0.0,0.1,77.8,1,45,,64,2,W 1–0,0,,9,0,Away,0,Matchweek 8,Brentford,0
,,,,,Wed,,Champions Lg,,,,,,,2021-10-20,,,N,Chelsea,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Group stage,Malmö,
0,9,76,0,2,Sat,2,Premier League,2,11,98,0.0,DM,22,2021-10-23,0,82,Y,Chelsea,1,1,0.8,0.0,94.3,0,87,,90,1,W 7–0,0,,15,6,Home,0,Matchweek 9,Norwich City,2
0,,,0,,Tue,,EFL Cup,0,,,,DM,,2021-10-26,0,,Y,Chelsea,0,,,,,0,,,90,,D 1 ,0,,,,Home,0,Fourth round,Southampton,0
0,0,25,0,0,Sun,0,Premier League,0,1,29,0.0,LW,5,2021-12-19,0,22,N,Chelsea,0,1,0.0,0.0,84.6,0,26,,26,1,D 0–0,0,,2,1,Away,0,Matchweek 18,Wolves,1
0,,,0,,Wed,,EFL Cup,0,,,,DM,,2021-12-22,0,,Y,Chelsea,0,,,,,0,,,45,,W 2–0,0,,,,Away,0,Quarter-finals,Brentford,1
0,2,19,0,0,Sun,0,Premier League,0,1,21,0.0,DM,9,2021-12-26,0,16,N,Chelsea,0,1,0.3,0.0,84.2,0,19,,28,1,W 3–1,0,,5,2,Away,0,Matchweek 19,Aston Villa,0
0,2,47,0,1,Wed,0,Premier League,0,6,60,0.1,DM,20,2021-12-29,0,46,Y,Chelsea,1,2,0.0,0.1,88.5,1,52,,90,2,D 1–1,0,,5,0,Home,0,Matchweek 20,Brighton,1
0,4,70,0,3,Sun,0,Premier League,0,2,91,0.1,"DM,CM",19,2022-01-02,1,65,Y,Chelsea,2,3,0.0,0.1,83.3,0,78,,90,3,D 2–2,0,,4,4,Home,1,Matchweek 21,Liverpool,2
