pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Watford,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Aston Villa,
0,0,15,0,0,Sat,0,Premier League,0,2,22,0.0,CM,2021-08-21,7,0,10,Y,Watford,0,2,0.0,0.0,55.6,0,18,,45,1,L 0–2,0,,0,1,Away,0,Matchweek 2,Brighton,0
0,,,0,,Tue,,EFL Cup,0,,,,CM,2021-08-24,,0,,Y,Watford,2,,,,,0,,,90,,W 1–0,0,,,,Home,0,Second round,Crystal Palace,1
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Tottenham,
,,,,,Thu,,WCQ,,,,,,2021-09-02,,,,N,Morocco,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Second round,Sudan,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Watford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Wolves,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Watford,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Norwich City,
0,,,0,,Tue,,EFL Cup,0,,,,CM,2021-09-21,,0,,Y,Watford,1,,,,,0,,,73,,L 1–3,0,,,,Home,0,Third round,Stoke City,0
1,,,1,,Wed,,WCQ,0,,,,AM,2021-10-06,,,,Y,Morocco,,,,,,0,,,66,,W 5–0,0,,,,Home,1,Second round,Guinea-Bissau,
0,,,0,,Sat,,WCQ,0,,,,AM,2021-10-09,,,,Y,Morocco,,,,,,0,,,74,,W 3–0,0,,,,Away,0,Second round,Guinea-Bissau,
0,,,0,,Tue,,WCQ,1,,,,AM,2021-10-12,,,,Y,Morocco,,,,,,0,,,84,,W 4–1,0,,,,Away,0,Second round,Guinea,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Watford,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Watford,,,,,,,,,,,W 5–2,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Everton,
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Southampton,
0,,,0,,Fri,,WCQ,0,,,,CM,2021-11-12,,,,Y,Morocco,,,,,,0,,,90,,W 3–0,0,,,,Away,1,Second round,Sudan,
0,,,0,,Tue,,WCQ,0,,,,AM,2021-11-16,,,,Y,Morocco,,,,,,0,,,63,,W 3–0,0,,,,Home,0,Second round,Guinea,
0,3,20,0,1,Sat,0,Premier League,0,7,45,0.0,DM,2021-11-20,17,0,31,Y,Watford,1,1,0.2,0.0,81.6,1,38,,76,0,W 4–1,0,,4,3,Home,0,Matchweek 12,Manchester Utd,2
