pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-15,,,,N,West Ham,,,,,,,,,,,W 4–2,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Newcastle Utd,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,AM,2021-08-16,,,,Y,West Ham,,,,,,1,,,70,,W 6–1,0,,,,Home,0,Matchweek 1,Arsenal,
,,,,,Mon,,Premier League,,,,,,2021-08-23,,,,N,West Ham,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Leicester City,
0,0,9,0,1,Sat,0,Premier League,0,0,12,0.0,LW,2021-08-28,5,0,6,N,West Ham,0,2,0.0,0.0,100.0,0,6,,12,1,D 2–2,0,,1,2,Home,0,Matchweek 3,Crystal Palace,1
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Southampton,
0,0,23,0,0,Thu,0,Europa Lg,0,0,31,0.0,AM,2021-09-16,12,0,21,Y,West Ham,1,0,0.0,0.0,87.5,1,24,,50,0,W 2–0,0,,8,3,Away,0,Group stage,Dinamo Zagreb,0
0,0,2,0,0,Sun,0,Premier League,0,1,3,0.0,FW,2021-09-19,1,0,3,N,West Ham,0,0,0.0,0.0,100.0,0,3,,3,0,L 1–2,0,,1,0,Home,0,Matchweek 5,Manchester Utd,0
0,,,0,,Wed,,EFL Cup,0,,,,AM,2021-09-22,,1,,Y,West Ham,1,,,,,0,,,68,,W 1–0,0,,,,Away,1,Third round,Manchester Utd,0
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leeds United,
0,1,10,0,1,Thu,0,Europa Lg,0,2,13,0.0,AM,2021-09-30,10,0,9,N,West Ham,0,0,0.0,0.0,100.0,0,9,,29,0,W 2–0,0,,0,1,Home,0,Group stage,Rapid Wien,1
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Brentford,
0,1,4,0,0,Sun,0,Premier League,0,0,5,0.0,AM,2021-10-17,1,0,4,N,West Ham,0,0,0.0,0.0,100.0,0,4,,4,0,W 1–0,0,,0,0,Away,0,Matchweek 8,Everton,0
0,4,62,0,0,Thu,1,Europa Lg,0,5,82,0.0,AM,2021-10-21,11,0,75,Y,West Ham,0,1,0.2,0.0,94.9,0,79,,88,0,W 3–0,0,,6,0,Home,0,Group stage,Genk,0
