pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,15,0,0,Sat,0,Premier League,0,1,22,0.7,FW,14,2021-08-14,2,8,Y,Liverpool,2,4,0.0,0.7,61.5,0,13,,60,2,W 3–0,0,,2,1,Away,1,Matchweek 1,Norwich City,0
0,3,23,0,0,Sat,0,Premier League,0,4,33,0.2,FW,16,2021-08-21,1,18,Y,Liverpool,3,1,0.1,0.2,85.7,0,21,,80,0,W 2–0,0,,3,2,Home,1,Matchweek 2,Burnley,1
0,0,17,0,1,Sat,0,Premier League,0,1,30,0.3,FW,7,2021-08-28,1,15,N,Liverpool,3,0,0.0,0.3,75.0,0,20,,48,0,D 1–1,0,,4,0,Home,0,Matchweek 3,Chelsea,0
0,,,0,,Wed,,WCQ,0,,,,FW,,2021-09-01,1,,Y,Portugal,5,,,,,0,,,90,,W 2–1,0,,,,Home,0,First round,Republic of Ireland,0
0,,,0,,Sat,,Friendlies (M),0,,,,,,2021-09-04,,,N,Portugal,,,,,,0,,,32,,W 3–1,0,,,,Away,0,Friendlies (M),Qatar,
0,,,0,,Tue,,WCQ,1,,,,FW,,2021-09-07,2,,Y,Portugal,5,,,,,0,,,77,,W 3–0,0,,,,Away,1,First round,Azerbaijan,1
0,10,43,0,2,Sun,0,Premier League,0,3,50,0.3,FW,31,2021-09-12,1,31,Y,Liverpool,3,2,1.4,0.3,88.6,0,35,,81,1,W 3–0,0,,7,0,Away,0,Matchweek 4,Leeds United,0
0,6,28,0,0,Wed,0,Champions Lg,0,2,47,0.5,LW,17,2021-09-15,1,30,Y,Liverpool,3,3,0.2,0.3,88.2,0,34,,70,2,W 3–2,0,,6,3,Home,0,Group stage,Milan,0
0,3,16,0,1,Sat,0,Premier League,0,2,29,0.9,FW,17,2021-09-18,0,11,Y,Liverpool,4,3,0.0,0.9,73.3,0,15,,75,2,W 3–0,0,,2,3,Home,0,Matchweek 5,Crystal Palace,0
,,,,,Tue,,EFL Cup,,,,,,,2021-09-21,,,N,Liverpool,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Third round,Norwich City,
