pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Mon,,PL2 — Div. 1,1,,,,,,2021-08-16,,,N,West Ham,,,,,,0,,,21,,W 6–1,0,,,,Home,0,Matchweek 1,Arsenal,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,RM,,2021-08-20,,,Y,West Ham,,,,,,0,,,90,,L 2–4,0,,,,Away,0,Matchweek 2,Brighton,
0,,,0,,Sun,,PL2 — Div. 1,0,,,,AM,,2021-08-29,,,Y,West Ham,,,,,,0,,,90,,W 2–1,0,,,,Home,0,Matchweek 3,Chelsea,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2021-09-11,,,Y,West Ham,,,,,,0,,,90,,D 2–2,0,,,,Away,0,Matchweek 4,Leeds Utd U23,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,AM,,2021-09-20,,,Y,West Ham,,,,,,0,,,90,,L 1–3,0,,,,Away,0,Matchweek 5,Derby County,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,CM,,2021-10-18,,,Y,West Ham,,,,,,0,,,90,,W 4–3,0,,,,Away,1,Matchweek 8,Tottenham,
0,0,2,0,0,Thu,0,Europa Lg,0,0,2,0.0,AM,1,2021-10-21,0,2,N,West Ham,0,0,0.0,0.0,100.0,0,2,,2,0,W 3–0,0,,1,0,Home,0,Group stage,Genk,0
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2021-10-23,,,Y,West Ham,,,,,,0,,,81,,W 6–0,0,,,,Home,0,Matchweek 9,Manchester Utd,
,,,,,Wed,,EFL Cup,,,,,,,2021-10-27,,,N,West Ham,,,,,,,,,,,D 0 ,,"On matchday squad, but did not play",,,Home,,Fourth round,Manchester City,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,RW,,2021-11-01,,,Y,West Ham,,,,,,0,,,90,,L 1–2,0,,,,Away,0,Matchweek 10,Leicester City,
,,,,,Thu,,Europa Lg,,,,,,,2021-11-04,,,N,West Ham,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Group stage,Genk,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,FW,,2021-11-06,,,Y,West Ham,,,,,,0,,,45,,W 3–0,0,,,,Home,0,Matchweek 11,Liverpool,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2021-11-20,,,Y,West Ham,,,,,,0,,,87,,W 1–0,0,,,,Home,0,Matchweek 12,Manchester City,
,,,,,Thu,,Europa Lg,,,,,,,2021-11-25,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Group stage,Rapid Wien,
0,,,0,,Fri,,PL2 — Div. 1,1,,,,AM,,2021-11-26,,,Y,West Ham,,,,,,0,,,90,,W 1–0,0,,,,Home,0,Matchweek 13,Blackburn,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,FW,,2021-12-06,,,Y,West Ham,,,,,,0,,,50,,W 4–2,0,,,,Away,0,Matchweek 14,Crystal Palace U23,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,AM,,2022-01-10,,,Y,West Ham,,,,,,1,,,85,,W 3–0,0,,,,Home,0,Matchweek 16,Leeds Utd U23,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,AM,,2022-01-14,,,Y,West Ham,,,,,,1,,,89,,D 1–1,0,,,,Away,0,Matchweek 17,Arsenal,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,,,2022-01-24,,,Y,West Ham,,,,,,0,,,90,,L 1–2,0,,,,Home,0,Matchweek 18,Leicester City,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2022-02-05,,,Y,West Ham,,,,,,0,,,90,,L 1–3,0,,,,Away,1,Matchweek 19,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,,2022-02-19,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Newcastle Utd,
0,,,0,,Sun,,PL2 — Div. 1,0,,,,FW,,2022-02-20,,,Y,West Ham,,,,,,0,,,90,,L 0–2,0,,,,Away,0,Matchweek 20,Manchester City,
,,,,,Wed,,FA Cup,,,,,,,2022-03-02,,,N,West Ham,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Fifth round proper,Southampton,
0,0,0,0,0,Sat,0,Premier League,0,0,0,0.0,RM,0,2022-03-05,0,0,N,West Ham,0,0,0.0,0.0,,0,0,,1,0,L 0–1,0,,0,0,Away,0,Matchweek 28,Liverpool,0
,,,,,Thu,,Europa Lg,,,,,,,2022-03-10,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Round of 16,Sevilla,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,RM,,2022-03-11,,,Y,West Ham,,,,,,0,,,90,,D 1–1,0,,,,Away,0,Matchweek 22,Chelsea,
,,,,,Thu,,Europa Lg,,,,,,,2022-03-17,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Round of 16,Sevilla,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,AM,,2022-03-18,,,Y,West Ham,,,,,,0,,,53,,W 3–2,0,,,,Home,0,Matchweek 23,Brighton,
