pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Burnley,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Brighton,
0,0,7,0,0,Sat,0,Premier League,0,0,9,0.0,RM,2021-08-21,2,0,5,N,Burnley,0,0,0.0,0.0,62.5,0,8,,12,0,L 0–2,0,,0,0,Away,0,Matchweek 2,Liverpool,1
0,,,0,,Wed,,EFL Cup,0,,,,LB,2021-08-25,,0,,Y,Burnley,0,,,,,0,,,90,,D 0 ,0,,,,Away,0,Second round,Newcastle Utd,0
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Burnley,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Leeds United,
,,,,,Mon,,Premier League,,,,,,2021-09-13,,,,N,Burnley,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Everton,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Burnley,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Arsenal,
0,,,0,,Tue,,EFL Cup,0,,,,LB,2021-09-21,,0,,Y,Burnley,1,,,,,0,,,90,,W 4–1,0,,,,Home,0,Third round,Rochdale,2
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Burnley,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Burnley,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Norwich City,
0,0,22,0,4,Sat,0,Premier League,0,2,52,0.0,LB,2021-10-16,24,0,29,Y,Burnley,0,1,0.0,0.0,78.4,0,37,,90,0,L 0–2,0,,0,6,Away,0,Matchweek 8,Manchester City,2
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Burnley,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Southampton,
0,,,0,,Wed,,EFL Cup,0,,,,LB,2021-10-27,,0,,Y,Burnley,1,,,,,0,,,90,,L 0–1,0,,,,Home,0,Fourth round,Tottenham,1
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Burnley,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Brentford,
0,0,2,0,0,Sat,0,Premier League,0,0,3,0.0,LM,2021-11-06,3,0,1,N,Burnley,0,0,0.0,0.0,50.0,0,2,,3,0,D 1–1,0,,1,2,Away,0,Matchweek 11,Chelsea,0
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Burnley,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Crystal Palace,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Burnley,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Wolves,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,Burnley,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Newcastle Utd,
