pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Liverpool,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Norwich City,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Burnley,
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Liverpool,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Chelsea,
,,,,,Thu,,WCQ,,,,,,2021-09-02,,,,N,Japan,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Third round,Oman,
,,,,,Wed,,Champions Lg,,,,,,2021-09-15,,,,N,Liverpool,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Group stage,Milan,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Liverpool,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Crystal Palace,
0,,,0,,Tue,,EFL Cup,0,,,,FW,2021-09-21,,2,,Y,Liverpool,2,,,,,0,,,90,,W 3–0,0,,,,Away,2,Third round,Norwich City,2
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Liverpool,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Brentford,
0,0,6,0,0,Tue,0,Champions Lg,0,2,11,0.0,LW,2021-09-28,3,0,8,N,Liverpool,1,0,0.0,0.0,100.0,0,8,,25,0,W 5–1,0,,2,1,Away,0,Group stage,Porto,1
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,Liverpool,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Manchester City,
0,,,0,,Thu,,WCQ,0,,,,AM,2021-10-07,,,,Y,Japan,,,,,,0,,,58,,L 0–1,0,,,,Away,0,Third round,Saudi Arabia,
0,,,0,,Tue,,WCQ,0,,,,FW,2021-10-12,,,,Y,Japan,,,,,,0,,,77,,W 2–1,0,,,,Home,0,Third round,Australia,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Liverpool,,,,,,,,,,,W 5–0,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Watford,
