pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Wolves,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Manchester Utd,
0,,,0,,Mon,,WCQ,0,,,,CB,2021-09-06,,,,Y,Côte d'Ivoire,,,,,,0,,,68,,W 2–1,0,,,,Home,0,Second round,Cameroon,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Wolves,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Watford,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Brentford,
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-09-22,,0,,Y,Wolves,1,,,,,0,,,120,,D 2 ,0,,,,Home,0,Third round,Tottenham,4
,,,,,Sun,,Premier League,,,,,,2021-09-26,,,,N,Wolves,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Wolves,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Newcastle Utd,
0,,,0,,Fri,,WCQ,0,,,,CB,2021-10-08,,,,Y,Côte d'Ivoire,,,,,,0,,,90,,W 3–0,0,,,,Away,0,Second round,Malawi,
0,,,0,,Mon,,WCQ,0,,,,CB,2021-10-11,,,,Y,Côte d'Ivoire,,,,,,0,,,90,,W 2–1,0,,,,Home,0,Second round,Malawi,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Wolves,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Aston Villa,
,,,,,Mon,,Premier League,,,,,,2021-11-01,,,,N,Wolves,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Everton,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Crystal Palace,
,,,,,Sat,,WCQ,,,,,,2021-11-13,,,,N,Côte d'Ivoire,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Second round,Mozambique,
0,,,0,,Tue,,WCQ,0,,,,CB,2021-11-16,,,,Y,Côte d'Ivoire,,,,,,1,,,90,,L 0–1,0,,,,Away,0,Second round,Cameroon,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Wolves,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 12,West Ham,
