pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,5,31,0,1,Sat,0,Premier League,0,2,37,0.1,RW,21,2021-08-14,1,18,Y,Wolves,2,8,0.0,0.1,75.0,0,24,,85,4,L 0–1,0,,5,1,Away,0,Matchweek 1,Leicester City,2
0,2,35,0,1,Sun,0,Premier League,0,1,45,0.3,RW,14,2021-08-22,3,23,Y,Wolves,4,2,0.1,0.3,82.1,0,28,,83,1,L 0–1,0,,5,2,Home,0,Matchweek 2,Tottenham,1
0,,,0,,Tue,,EFL Cup,0,,,,,,2021-08-24,1,,N,Wolves,3,,,,,0,,,25,,W 4–0,0,,,,Away,1,Second round,Nott'ham Forest,0
0,2,33,0,0,Sun,0,Premier League,0,2,41,0.6,RW,11,2021-08-29,0,26,Y,Wolves,2,3,0.0,0.6,78.8,0,33,,69,3,L 0–1,0,,9,2,Home,0,Matchweek 3,Manchester Utd,1
0,,,0,,Sat,,Friendlies (M),0,,,,,,2021-09-04,,,N,Portugal,,,,,,0,,,23,,W 3–1,0,,,,Away,0,Friendlies (M),Qatar,
,,,,,Tue,,WCQ,,,,,,,2021-09-07,,,N,Portugal,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,First round,Azerbaijan,
0,3,24,0,1,Sat,0,Premier League,0,3,26,0.2,"RW,LW",10,2021-09-11,2,10,Y,Wolves,2,7,0.3,0.2,76.9,0,13,,62,4,W 2–0,0,,4,1,Away,0,Matchweek 4,Watford,0
0,2,32,0,2,Sat,0,Premier League,0,4,38,0.1,"RW,LM,LB",7,2021-09-18,0,26,Y,Wolves,1,2,0.1,0.1,86.7,0,30,,90,1,L 0–2,0,,6,0,Home,0,Matchweek 5,Brentford,2
,,,,,Wed,,EFL Cup,,,,,,,2021-09-22,,,N,Wolves,,,,,,,,,,,D 2 ,,"On matchday squad, but did not play",,,Home,,Third round,Tottenham,
,,,,,Sun,,Premier League,,,,,,,2021-09-26,,,N,Wolves,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Southampton,
0,1,25,0,2,Sat,0,Premier League,0,1,41,0.5,RW,26,2021-10-02,0,20,Y,Wolves,3,6,0.0,0.5,83.3,0,24,,85,3,W 2–1,0,,2,0,Home,0,Matchweek 7,Newcastle Utd,2
,,,,,Sat,,Premier League,,,,,,,2021-10-23,,,N,Wolves,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Leeds United,
0,3,32,0,1,Mon,0,Premier League,0,1,49,0.6,RW,16,2021-11-01,1,27,Y,Wolves,3,5,0.1,0.6,77.1,0,35,,78,2,W 2–1,0,,6,1,Home,0,Matchweek 10,Everton,1
0,0,16,0,3,Sat,0,Premier League,0,0,26,0.1,AM,17,2021-11-06,0,9,Y,Wolves,1,4,0.0,0.1,75.0,0,12,,67,1,L 0–2,0,,1,3,Away,0,Matchweek 11,Crystal Palace,0
,,,,,Sat,,Premier League,,,,,,,2021-11-20,,,N,Wolves,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 12,West Ham,
0,0,23,0,2,Sat,0,Premier League,0,1,31,0.0,RW,19,2021-11-27,0,18,Y,Wolves,0,3,0.0,0.0,90.0,0,20,,67,0,D 0–0,0,,1,0,Away,0,Matchweek 13,Norwich City,1
0,1,7,0,0,Wed,0,Premier League,0,0,7,0.0,RW,2,2021-12-01,0,4,N,Wolves,1,1,0.1,0.0,80.0,0,5,,7,0,D 0–0,0,,1,0,Home,0,Matchweek 14,Burnley,0
0,0,1,0,0,Sat,0,Premier League,0,0,1,0.0,FW,0,2021-12-04,0,0,N,Wolves,0,0,0.0,0.0,0.0,0,1,,2,0,L 0–1,0,,0,0,Home,0,Matchweek 15,Liverpool,0
0,0,7,0,0,Sat,0,Premier League,0,1,8,0.0,CM,5,2021-12-11,0,3,N,Wolves,0,3,0.0,0.0,60.0,0,5,,9,0,L 0–1,0,,0,1,Away,0,Matchweek 16,Manchester City,0
0,2,25,0,0,Wed,0,Premier League,0,2,43,0.3,RW,24,2021-12-15,1,21,Y,Wolves,1,6,0.0,0.3,67.7,0,31,,89,1,W 1–0,0,,3,2,Away,0,Matchweek 17,Brighton,0
0,0,0,0,0,Sun,0,Premier League,0,0,1,0.0,FW,1,2021-12-19,0,0,N,Wolves,0,0,0.0,0.0,0.0,0,1,,2,0,D 0–0,0,,0,0,Home,0,Matchweek 18,Chelsea,0
0,6,31,0,3,Mon,0,Premier League,0,2,42,0.0,RW,18,2022-01-03,0,20,Y,Wolves,0,3,0.2,0.0,69.0,0,29,,65,2,W 1–0,0,,3,1,Away,0,Matchweek 21,Manchester Utd,1
0,,,0,,Sun,,FA Cup,0,,,,,,2022-01-09,0,,N,Wolves,1,,,,,0,,,23,,W 3–0,0,,,,Home,0,Third round proper,Sheffield Utd,0
0,0,28,0,1,Sat,0,Premier League,0,3,34,0.0,AM,24,2022-01-15,0,16,Y,Wolves,0,3,0.0,0.0,76.2,0,21,,77,2,W 3–1,0,,3,4,Home,0,Matchweek 22,Southampton,2
0,0,1,0,0,Sat,0,Premier League,0,1,2,0.0,FW,0,2022-01-22,0,2,N,Wolves,0,0,0.0,0.0,100.0,0,2,,1,0,W 2–1,0,,0,0,Away,0,Matchweek 23,Brentford,0
0,3,20,0,1,Thu,0,Premier League,0,1,30,0.0,AM,11,2022-02-10,0,19,Y,Wolves,0,3,0.0,0.0,82.6,0,23,,61,3,L 0–1,0,,5,1,Home,0,Matchweek 24,Arsenal,0
0,0,8,0,0,Sun,0,Premier League,0,0,7,0.0,RW,3,2022-02-13,0,3,N,Wolves,0,3,0.0,0.0,100.0,0,3,,7,1,W 2–0,0,,0,0,Away,0,Matchweek 25,Tottenham,1
,,,,,Sun,,Premier League,,,,,,,2022-02-20,,,N,Wolves,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Leicester City,
,,,,,Thu,,Premier League,,,,,,,2022-02-24,,,N,Wolves,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Arsenal,
0,1,22,0,2,Sun,0,Premier League,0,2,34,0.1,AM,19,2022-02-27,0,21,Y,Wolves,1,5,0.0,0.1,77.8,0,27,,59,3,L 0–1,0,,5,0,Away,0,Matchweek 27,West Ham,1
,,,,,Sat,,Premier League,,,,,,,2022-03-05,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Crystal Palace,
