pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Chelsea,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Aston Villa,
,,,,,Tue,,Champions Lg,,,,,,2021-09-14,,,,N,Chelsea,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Group stage,Zenit,
0,,,0,,Wed,,EFL Cup,0,,,,,2021-09-22,,0,,N,Chelsea,1,,,,,0,,,15,,D 1 ,0,,,,Home,0,Third round,Aston Villa,0
0,1,17,0,0,Wed,0,Champions Lg,0,1,17,0.0,CM,2021-09-29,2,0,15,N,Chelsea,0,1,0.2,0.0,88.2,0,17,,16,1,L 0–1,0,,5,0,Away,0,Group stage,Juventus,0
0,1,9,0,0,Sat,1,Premier League,0,1,11,0.0,DM,2021-10-02,1,0,8,N,Chelsea,0,0,0.0,0.0,80.0,0,10,,8,0,W 3–1,0,,4,0,Home,0,Matchweek 7,Southampton,0
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Chelsea,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Brentford,
,,,,,Wed,,Champions Lg,,,,,,2021-10-20,,,,N,Chelsea,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Group stage,Malmö,
0,2,10,0,1,Sat,0,Premier League,0,0,16,0.5,AM,2021-10-23,4,1,9,N,Chelsea,2,0,0.0,0.5,90.0,0,10,,21,0,W 7–0,0,,2,1,Home,0,Matchweek 9,Norwich City,0
0,,,0,,Tue,,EFL Cup,0,,,,AM,2021-10-26,,2,,Y,Chelsea,2,,,,,0,,,66,,D 1 ,0,,,,Home,0,Fourth round,Southampton,0
0,1,15,0,0,Sat,1,Premier League,0,1,21,0.0,AM,2021-10-30,1,0,18,N,Chelsea,0,1,0.0,0.0,90.0,0,20,,27,1,W 3–0,0,,3,0,Away,0,Matchweek 10,Newcastle Utd,0
0,1,16,0,0,Tue,0,Champions Lg,0,2,20,0.1,AM,2021-11-02,4,0,14,N,Chelsea,2,2,0.0,0.1,87.5,0,16,,17,1,W 1–0,0,,3,0,Away,0,Group stage,Malmö,1
0,11,45,0,0,Sat,0,Premier League,0,6,59,0.3,AM,2021-11-06,9,0,38,Y,Chelsea,4,3,0.5,0.3,77.6,0,49,,72,3,D 1–1,0,,6,0,Home,0,Matchweek 11,Burnley,2
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Chelsea,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Leicester City,
,,,,,Tue,,Champions Lg,,,,,,2021-11-23,,,,N,Chelsea,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Group stage,Juventus,
