pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sun,,Série A,0,,,,,,2021-09-19,0,,N,Flamengo,1,,,,,0,,,13,,L 0–1,0,,,,Home,0,Matchweek 21,Grêmio,0
,,,,,Wed,,Libertadores,,,,,,,2021-09-22,,,N,Flamengo,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Semi-finals,Barcelona SC,
0,,,0,,Sun,,Série A,0,,,,,,2021-09-26,0,,N,Flamengo,0,,,,,0,,,1,,D 1–1,0,,,,Away,0,Matchweek 22,América (MG),0
,,,,,Wed,,Libertadores,,,,,,,2021-09-29,,,N,Flamengo,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Semi-finals,Barcelona SC,
0,,,0,,Sun,,Série A,0,,,,,,2021-10-03,0,,N,Flamengo,2,,,,,0,,,45,,W 3–0,0,,,,Home,0,Matchweek 23,Atl Paranaense,0
0,,,0,,Wed,,Série A,0,,,,,,2021-10-06,0,,N,Flamengo,0,,,,,1,,,13,,D 1–1,0,,,,Away,0,Matchweek 24,Bragantino,0
0,,,0,,Sat,,Série A,0,,,,,,2021-10-09,0,,N,Flamengo,1,,,,,0,,,24,,W 3–0,0,,,,Away,0,Matchweek 25,Fortaleza,0
0,,,0,,Wed,,Série A,0,,,,AM,,2021-10-13,2,,Y,Flamengo,3,,,,,0,,,61,,W 3–1,0,,,,Home,1,Matchweek 26,Juventude,0
0,,,0,,Sun,,Série A,0,,,,,,2021-10-17,0,,N,Flamengo,1,,,,,0,,,34,,D 0–0,0,,,,Home,0,Matchweek 27,Cuiabá,0
0,,,0,,Sat,,Série A,0,,,,,,2021-10-23,0,,N,Flamengo,0,,,,,0,,,26,,L 1–3,0,,,,Away,0,Matchweek 28,Fluminense,0
,,,,,Sat,,Série A,,,,,,,2021-10-30,,,N,Flamengo,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Atlético Mineiro,
,,,,,Tue,,Série A,,,,,,,2021-11-02,,,N,Flamengo,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Atl Paranaense,
0,,,0,,Thu,,Série A,0,,,,AM,,2021-11-11,0,,Y,Flamengo,0,,,,,0,,,45,,W 3–0,0,,,,Home,0,Matchweek 31,Bahia,1
0,,,0,,Sun,,Série A,0,,,,,,2021-11-14,0,,N,Flamengo,2,,,,,0,,,25,,W 4–0,0,,,,Away,0,Matchweek 32,São Paulo,0
0,,,0,,Wed,,Série A,0,,,,FW,,2021-11-17,0,,Y,Flamengo,5,,,,,0,,,68,,W 1–0,0,,,,Home,0,Matchweek 33,Corinthians,1
0,,,0,,Sat,,Série A,0,,,,,,2021-11-20,1,,N,Flamengo,1,,,,,0,,,21,,W 2–1,0,,,,Away,0,Matchweek 34,Internacional,0
0,,,0,,Tue,,Série A,1,,,,AM,,2021-11-23,1,,Y,Flamengo,3,,,,,1,,,90,,D 2–2,0,,,,Away,0,Matchweek 2,Grêmio,2
0,,,0,,Sat,,Libertadores,0,,,,,,2021-11-27,0,,N,Flamengo,1,,,,,0,,,30,,L 1–2,0,,,,Away,0,Final,Palmeiras,0
,,,,,Tue,,Série A,,,,,,,2021-11-30,,,N,Flamengo,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 36,Ceará,
0,,,0,,Fri,,Série A,0,,,,,,2021-12-03,1,,N,Flamengo,1,,,,,0,,,19,,D 1–1,0,,,,Away,0,Matchweek 35,Sport Recife,0
,,,,,Mon,,Série A,,,,,,,2021-12-06,,,N,Flamengo,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 37,Santos,
,,,,,Sat,,FA Cup,,,,,,,2022-02-05,,,N,Chelsea,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Fourth round proper,Plymouth Argyle,
,,,,,Sat,,Premier League,,,,,,,2022-02-19,,,N,Chelsea,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Crystal Palace,
,,,,,Tue,,Champions Lg,,,,,,,2022-02-22,,,N,Chelsea,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Round of 16,Lille,
0,,,0,,Wed,,FA Cup,0,,,,LM,,2022-03-02,1,,Y,Chelsea,1,,,,,0,,,60,,W 3–2,0,,,,Away,0,Fifth round proper,Luton Town,0
,,,,,Sat,,Premier League,,,,,,,2022-03-05,,,N,Chelsea,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Burnley,
,,,,,Thu,,Premier League,,,,,,,2022-03-10,,,N,Chelsea,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Norwich City,
,,,,,Wed,,Champions Lg,,,,,,,2022-03-16,,,N,Chelsea,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Round of 16,Lille,
0,,,0,,Sat,,FA Cup,0,,,,,,2022-03-19,0,,N,Chelsea,0,,,,,0,,,10,,W 2–0,0,,,,Away,0,Quarter-finals,Middlesbrough,0
,,,,,Wed,,Champions Lg,,,,,,,2022-04-06,,,N,Chelsea,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Real Madrid,
,,,,,Sun,,Premier League,,,,,,,2022-04-24,,,N,Chelsea,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,West Ham,
,,,,,Thu,,Premier League,,,,,,,2022-04-28,,,N,Chelsea,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 37,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,,2022-05-01,,,N,Chelsea,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Everton,
,,,,,Thu,,Premier League,,,,,,,2022-05-19,,,N,Chelsea,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Leicester City,
0,3,44,0,2,Sun,1,Premier League,1,7,60,0.1,WB,9,2022-05-22,0,38,Y,Chelsea,1,1,0.9,0.1,77.6,0,49,,58,0,W 2–1,0,,5,3,Home,0,Matchweek 38,Watford,0
