pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,6,70,0,2,Fri,0,Premier League,0,13,94,0.1,DM,14,2021-08-13,0,78,Y*,Arsenal,2,1,0.1,0.1,92.9,0,84,,90,1,L 0–2,0,,10,2,Away,0,Matchweek 1,Brentford,4
0,3,24,0,2,Sun,0,Premier League,0,4,44,0.0,DM,26,2021-08-22,0,26,Y*,Arsenal,0,2,0.0,0.0,72.2,0,36,,90,1,L 0–2,0,,1,2,Home,0,Matchweek 2,Chelsea,1
0,,,0,,Wed,,EFL Cup,0,,,,DM,,2021-08-25,0,,Y,Arsenal,0,,,,,0,,,66,,W 6–0,0,,,,Away,0,Second round,West Brom,0
0,0,9,0,0,Sat,0,Premier League,0,0,12,0.0,"DM,CM",8,2021-08-28,0,8,Y,Arsenal,0,1,0.0,0.0,80.0,0,10,,34,1,L 0–5,1,,0,1,Away,0,Matchweek 3,Manchester City,0
,,,,,Wed,,Friendlies (M),,,,,,,2021-09-01,,,N,Switzerland,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Friendlies (M),Greece,
0,1,36,0,1,Sun,0,Premier League,0,3,51,0.0,DM,15,2021-09-26,0,38,Y,Arsenal,0,1,0.0,0.0,86.4,0,44,,81,1,W 3–1,0,,3,3,Home,0,Matchweek 6,Tottenham,1
0,0,54,0,1,Mon,0,Premier League,0,7,81,0.0,DM,11,2021-12-06,0,56,Y,Arsenal,0,0,0.0,0.0,77.8,1,72,,90,0,L 1–2,0,,6,2,Away,0,Matchweek 15,Everton,2
0,2,30,0,0,Sat,0,Premier League,0,5,58,0.0,DM,7,2021-12-11,0,44,Y,Arsenal,1,1,0.0,0.0,80.0,0,55,,80,1,W 3–0,0,,1,1,Home,0,Matchweek 16,Southampton,1
0,2,44,0,2,Wed,0,Premier League,0,8,71,0.3,DM,6,2021-12-15,0,56,Y,Arsenal,4,0,0.0,0.3,91.8,0,61,,90,0,W 2–0,0,,9,0,Home,0,Matchweek 17,West Ham,0
0,3,41,0,2,Sat,1,Premier League,1,10,69,0.0,DM,18,2021-12-18,0,48,Y,Arsenal,1,1,0.5,0.0,90.6,1,53,,90,0,W 4–1,0,,3,6,Away,0,Matchweek 18,Leeds United,2
0,,,0,,Tue,,EFL Cup,0,,,,,,2021-12-21,0,,N,Arsenal,0,,,,,0,,,35,,W 5–1,0,,,,Home,0,Quarter-finals,Sunderland,0
0,5,42,0,1,Sun,0,Premier League,0,7,67,0.0,DM,3,2021-12-26,0,57,Y,Arsenal,0,1,0.1,0.0,89.1,1,64,,90,0,W 5–0,0,,8,0,Away,0,Matchweek 19,Norwich City,0
0,0,19,0,1,Sat,0,Premier League,0,2,33,0.0,"DM,CB",27,2022-01-01,0,23,Y,Arsenal,0,0,0.0,0.0,95.8,1,24,,90,0,L 1–2,0,,3,5,Home,0,Matchweek 21,Manchester City,4
0,,,0,,Thu,,EFL Cup,0,,,,DM,,2022-01-13,0,,Y,Arsenal,0,,,,,0,,,23,,D 0–0,1,,,,Away,0,Semi-finals,Liverpool,0
0,1,24,0,2,Thu,0,Premier League,0,2,49,0.0,"DM,CM",12,2022-02-10,0,29,Y,Arsenal,0,0,0.0,0.0,80.6,1,36,,90,0,W 1–0,0,,2,1,Away,0,Matchweek 24,Wolves,2
0,5,53,0,1,Sat,0,Premier League,0,7,74,0.0,DM,10,2022-02-19,0,59,Y,Arsenal,0,2,0.1,0.0,88.1,0,67,,90,2,W 2–1,0,,9,2,Home,0,Matchweek 26,Brentford,2
0,5,34,0,1,Thu,0,Premier League,0,7,60,0.0,DM,11,2022-02-24,0,36,Y,Arsenal,2,3,0.1,0.0,70.6,0,51,,90,3,W 2–1,0,,6,2,Home,0,Matchweek 20,Wolves,1
0,4,35,0,4,Sun,0,Premier League,0,4,53,0.1,DM,5,2022-03-06,0,39,Y,Arsenal,1,1,0.1,0.1,92.9,0,42,,90,0,W 3–2,0,,3,1,Away,0,Matchweek 28,Watford,0
0,8,44,0,0,Sun,1,Premier League,0,5,55,0.2,DM,11,2022-03-13,0,41,Y,Arsenal,3,1,0.4,0.2,87.2,0,47,,90,0,W 2–0,0,,1,1,Home,0,Matchweek 29,Leicester City,0
0,4,48,0,2,Wed,0,Premier League,0,4,70,0.0,DM,6,2022-03-16,0,51,Y,Arsenal,1,1,0.1,0.0,83.6,0,61,,90,1,L 0–2,0,,0,0,Home,0,Matchweek 27,Liverpool,1
