pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Aston Villa,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Watford,
0,,,0,,Fri,,PL2 — Div. 2,0,,,,,2021-08-20,,,,N,Aston Villa,,,,,,0,,,40,,W 2–1,0,,,,Away,0,Matchweek 2,Middlesbrough,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Aston Villa,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Newcastle Utd,
0,,,0,,Tue,,EFL Cup,0,,,,AM,2021-08-24,,1,,Y,Aston Villa,1,,,,,0,,,72,,W 6–0,0,,,,Away,0,Second round,Barrow,0
0,0,16,0,0,Sat,0,Premier League,0,0,20,0.0,CM,2021-08-28,8,0,13,Y,Aston Villa,0,2,0.0,0.0,81.3,0,16,,62,1,D 1–1,0,,0,0,Home,0,Matchweek 3,Brentford,1
0,,,0,,Fri,,PL2 — Div. 2,0,,,,FW,2021-09-10,,,,Y,Aston Villa,,,,,,0,,,71,,L 2–4,0,,,,Away,0,Matchweek 4,Norwich City,
0,,,0,,Wed,,EFL Cup,0,,,,,2021-09-22,,0,,N,Aston Villa,0,,,,,0,,,49,,D 1 ,0,,,,Away,0,Third round,Chelsea,1
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Aston Villa,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Manchester Utd,
0,,,0,,Mon,,PL2 — Div. 2,1,,,,CM,2021-09-27,,,,Y,Aston Villa,,,,,,0,,,82,,W 8–0,0,,,,Away,2,Matchweek 6,Stoke City,
0,,,0,,Fri,,PL2 — Div. 2,0,,,,DM,2021-10-22,,,,Y,Aston Villa,,,,,,0,,,90,,L 2–3,0,,,,Home,0,Matchweek 9,Sunderland,
,,,,,Sun,,Premier League,,,,,,2021-10-31,,,,N,Aston Villa,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 10,West Ham,
,,,,,Fri,,Premier League,,,,,,2021-11-05,,,,N,Aston Villa,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Aston Villa,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Brighton,
0,,,0,,Mon,,PL2 — Div. 2,0,,,,CM,2021-11-22,,,,Y,Aston Villa,,,,,,0,,,90,,W 4–1,0,,,,Home,0,Matchweek 12,Burnley FC U23,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Aston Villa,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Crystal Palace,
0,0,10,0,1,Wed,0,Premier League,0,0,12,0.4,AM,2021-12-01,19,1,6,N,Aston Villa,1,1,0.0,0.4,75.0,0,8,,24,0,L 1–2,0,,2,0,Home,0,Matchweek 14,Manchester City,0
0,1,9,0,1,Sun,0,Premier League,0,0,10,0.0,"FW,LW",2021-12-05,5,0,4,N,Aston Villa,0,1,0.1,0.0,80.0,0,5,,13,1,W 2–1,0,,1,1,Home,0,Matchweek 15,Leicester City,1
,,,,,Sat,,Premier League,,,,,,2021-12-11,,,,N,Aston Villa,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Liverpool,
0,1,8,0,0,Tue,1,Premier League,1,0,9,0.0,RW,2021-12-14,3,0,5,N,Aston Villa,0,1,0.9,0.0,83.3,0,6,,8,0,W 2–0,0,,1,0,Away,0,Matchweek 17,Norwich City,1
0,0,12,0,0,Sun,0,Premier League,0,0,12,0.0,RW,2021-12-26,3,0,8,N,Aston Villa,1,1,0.0,0.0,88.9,0,9,,17,0,L 1–3,0,,1,0,Home,0,Matchweek 19,Chelsea,0
,,,,,Sun,,Premier League,,,,,,2022-01-02,,,,N,Aston Villa,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 21,Brentford,
,,,,,Mon,,FA Cup,,,,,,2022-01-10,,,,N,Aston Villa,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Third round proper,Manchester Utd,
0,0,10,0,0,Sat,0,Premier League,0,0,12,0.0,CM,2022-01-15,3,0,7,N,Aston Villa,0,1,0.0,0.0,70.0,0,10,,15,0,D 2–2,0,,1,0,Home,0,Matchweek 22,Manchester Utd,0
0,0,2,0,0,Sat,0,Premier League,0,0,3,0.0,"RW,AM",2022-01-22,5,0,0,N,Aston Villa,0,0,0.0,0.0,0.0,0,2,,17,0,W 1–0,0,,0,0,Away,0,Matchweek 23,Everton,0
0,,,0,,Mon,,PL2 — Div. 2,0,,,,,2022-01-24,,,,Y,Aston Villa,,,,,,0,,,90,,W 4–1,0,,,,Home,0,Matchweek 18,Reading,
0,1,12,0,0,Wed,0,Premier League,0,1,18,0.0,"RW,LW,FW",2022-02-09,6,0,11,N,Aston Villa,1,0,0.0,0.0,78.6,0,14,,32,0,D 3–3,0,,2,1,Home,0,Matchweek 24,Leeds United,0
0,0,4,0,0,Sun,0,Premier League,0,1,5,0.0,CM,2022-02-13,1,0,5,N,Aston Villa,0,0,0.0,0.0,100.0,0,5,,6,0,L 0–1,0,,3,0,Away,0,Matchweek 25,Newcastle Utd,0
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Aston Villa,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Watford,
0,,,0,,Mon,,PL2 — Div. 2,0,,,,FW,2022-02-21,,,,Y,Aston Villa,,,,,,0,,,90,,W 2–0,0,,,,Home,0,Matchweek 20,Norwich City,
,,,,,Thu,,Premier League,,,,,,2022-03-10,,,,N,Aston Villa,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Leeds United,
