pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Brentford,
0,,,0,,Tue,,EFL Cup,0,,,,RB,2021-08-24,,0,,Y,Crystal Palace,2,,,,,0,,,80,,L 0–1,0,,,,Away,0,Second round,Watford,2
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 3,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Crystal Palace,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Crystal Palace,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Liverpool,
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Leicester City,
0,0,0,0,0,Mon,0,Premier League,0,0,1,0.0,CB,2021-10-18,0,0,0,N,Crystal Palace,0,0,0.0,0.0,,0,0,,9,0,D 2–2,0,,0,1,Away,0,Matchweek 8,Arsenal,0
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Crystal Palace,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Manchester City,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Crystal Palace,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Wolves,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Crystal Palace,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Burnley,
0,2,46,0,1,Sat,0,Premier League,0,3,79,0.0,CB,2021-11-27,10,0,70,Y,Crystal Palace,0,2,0.1,0.0,92.1,0,76,,90,2,L 1–2,0,,2,3,Home,0,Matchweek 13,Aston Villa,1
0,0,19,0,5,Tue,0,Premier League,0,1,44,0.0,CB,2021-11-30,7,0,27,Y,Crystal Palace,0,0,0.0,0.0,75.0,0,36,,90,0,L 0–1,0,,0,1,Away,0,Matchweek 14,Leeds United,0
0,1,20,0,1,Sun,0,Premier League,0,1,48,0.0,CB,2021-12-05,7,0,29,Y,Crystal Palace,1,0,0.3,0.0,78.4,0,37,,90,0,L 0–1,0,,1,3,Away,0,Matchweek 15,Manchester Utd,3
0,0,39,0,0,Sun,0,Premier League,0,0,61,0.3,CB,2021-12-12,2,1,56,Y,Crystal Palace,1,0,0.0,0.3,96.6,0,58,,90,0,W 3–1,0,,2,0,Home,1,Matchweek 16,Everton,2
0,0,39,0,4,Wed,0,Premier League,0,1,72,0.2,CB,2021-12-15,9,1,45,Y,Crystal Palace,1,0,0.0,0.2,80.4,1,56,,80,0,D 2–2,0,,2,3,Home,0,Matchweek 17,Southampton,3
0,0,36,0,2,Sun,0,Premier League,0,3,51,0.0,CB,2021-12-26,12,0,43,Y,Crystal Palace,1,0,0.0,0.0,97.7,1,44,,90,0,L 0–3,0,,1,1,Away,0,Matchweek 19,Tottenham,1
0,0,5,0,0,Tue,0,Premier League,0,0,7,0.0,CB,2021-12-28,2,0,6,N,Crystal Palace,0,0,0.0,0.0,85.7,0,7,,8,0,W 3–0,0,,0,0,Home,0,Matchweek 20,Norwich City,0
,,,,,Sat,,Premier League,,,,,,2022-01-01,,,,N,Crystal Palace,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 21,West Ham,
,,,,,Wed,,Premier League,,,,,,2022-02-09,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Norwich City,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Brentford,
,,,,,Mon,,Premier League,,,,,,2022-03-14,,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Manchester City,
,,,,,Sun,,FA Cup,,,,,,2022-03-20,,,,N,Crystal Palace,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Everton,
,,,,,Mon,,Premier League,,,,,,2022-04-04,,,,N,Crystal Palace,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Arsenal,
,,,,,Sun,,Premier League,,,,,,2022-04-10,,,,N,Crystal Palace,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 32,Leicester City,
,,,,,Sun,,FA Cup,,,,,,2022-04-17,,,,N,Crystal Palace,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Semi-finals,Chelsea,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Crystal Palace,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Newcastle Utd,
,,,,,Mon,,Premier League,,,,,,2022-04-25,,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Leeds United,
,,,,,Sat,,Premier League,,,,,,2022-04-30,,,,N,Crystal Palace,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Southampton,
