pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Mon,,PL2 — Div. 1,0,,,,,,2021-08-16,,,N,Brighton,,,,,,0,,,45,,W 2–0,0,,,,Away,1,Matchweek 1,Derby County,
1,,,1,,Fri,,PL2 — Div. 1,0,,,,,,2021-08-20,,,N,Brighton,,,,,,0,,,45,,W 4–2,0,,,,Home,1,Matchweek 2,West Ham,
0,,,0,,Tue,,EFL Cup,0,,,,,,2021-08-24,0,,N,Brighton,0,,,,,0,,,10,,W 2–0,0,,,,Away,0,Second round,Cardiff City,0
0,,,0,,Sat,,PL2 — Div. 1,0,,,,FW,,2021-08-28,,,Y,Brighton,,,,,,0,,,76,,D 1–1,0,,,,Away,1,Matchweek 3,Liverpool,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,,,2021-09-10,,,N,Brighton,,,,,,0,,,15,,W 4–1,0,,,,Home,1,Matchweek 4,Blackburn,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,,,2021-09-18,,,N,Brighton,,,,,,0,,,17,,L 1–2,0,,,,Away,0,Matchweek 5,Manchester Utd,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,,,2021-09-24,,,N,Brighton,,,,,,0,,,45,,W 2–1,0,,,,Home,0,Matchweek 6,Leicester City,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,AM,,2021-10-01,,,Y,Brighton,,,,,,0,,,90,,L 0–3,0,,,,Away,0,Matchweek 7,Arsenal,
1,,,1,,Sat,,PL2 — Div. 1,0,,,,FW,,2021-10-16,,,Y,Brighton,,,,,,0,,,73,,W 2–1,0,,,,Home,2,Matchweek 8,Crystal Palace U23,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,FW,,2021-10-22,,,Y,Brighton,,,,,,0,,,90,,D 1–1,0,,,,Away,0,Matchweek 9,Leeds Utd U23,
