pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,8,0,2,Sat,0,Premier League,0,2,18,0.1,DM,8,2021-09-11,0,10,N,Arsenal,1,0,0.0,0.1,90.9,1,11,,29,0,W 1–0,0,,2,1,Home,0,Matchweek 4,Norwich City,1
0,3,43,0,2,Sat,0,Premier League,0,7,62,0.1,DM,1,2021-09-18,0,42,Y,Arsenal,3,1,0.0,0.1,80.8,0,52,,74,1,W 1–0,0,,4,0,Away,0,Matchweek 5,Burnley,2
0,,,0,,Wed,,EFL Cup,0,,,,DM,,2021-09-22,1,,Y,Arsenal,1,,,,,0,,,59,,W 3–0,0,,,,Home,0,Third round,AFC Wimbledon,0
0,3,29,0,2,Sun,0,Premier League,0,0,45,0.1,DM,9,2021-09-26,1,27,Y,Arsenal,2,2,0.0,0.1,96.4,0,28,,90,1,W 3–1,0,,3,2,Home,0,Matchweek 6,Tottenham,4
0,1,30,0,3,Sat,0,Premier League,0,1,56,0.1,CM,22,2021-10-02,0,35,Y,Arsenal,3,0,0.3,0.1,83.3,1,42,,90,0,D 0–0,0,,1,3,Away,0,Matchweek 7,Brighton,3
0,,,0,,Sat,,WCQ,0,,,,DM,,2021-10-09,,,Y,Ghana,,,,,,0,,,90,,W 3–1,0,,,,Home,1,Second round,Zimbabwe,
0,,,0,,Tue,,WCQ,0,,,,DM,,2021-10-12,,,Y*,Ghana,,,,,,0,,,90,,W 1–0,0,,,,Away,1,Second round,Zimbabwe,
0,3,46,0,0,Mon,0,Premier League,0,9,56,0.1,DM,14,2021-10-18,0,42,Y,Arsenal,3,2,0.0,0.1,87.5,0,48,,80,2,D 2–2,0,,7,5,Home,0,Matchweek 8,Crystal Palace,1
0,2,39,0,3,Fri,0,Premier League,0,4,64,0.6,DM,20,2021-10-22,1,42,Y,Arsenal,3,2,0.0,0.6,80.8,0,52,,90,1,W 3–1,0,,3,3,Home,1,Matchweek 9,Aston Villa,0
,,,,,Tue,,EFL Cup,,,,,,,2021-10-26,,,N,Arsenal,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Fourth round,Leeds United,
0,0,34,0,0,Sat,0,Premier League,0,2,52,0.1,DM,8,2021-10-30,1,37,Y,Arsenal,1,0,0.0,0.1,84.1,0,44,,90,0,W 2–0,0,,4,3,Away,0,Matchweek 10,Leicester City,0
0,2,23,0,3,Sat,0,Premier League,0,2,40,0.0,DM,9,2021-11-20,1,27,Y,Arsenal,1,3,0.0,0.0,87.1,0,31,,83,2,L 0–4,0,,2,2,Away,0,Matchweek 12,Liverpool,0
0,4,50,0,0,Sat,0,Premier League,0,7,74,0.0,DM,7,2021-11-27,0,56,Y,Arsenal,1,2,0.0,0.0,84.8,0,66,,84,2,W 2–0,0,,7,1,Home,0,Matchweek 13,Newcastle Utd,0
