pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Everton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Leeds United,
0,,,0,,Tue,,EFL Cup,0,,,,CM,2021-08-24,,0,,Y,Everton,0,,,,,0,,,90,,W 2–1,0,,,,Away,0,Second round,Huddersfield,1
,,,,,Mon,,Premier League,,,,,,2021-09-13,,,,N,Everton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Burnley,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Everton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2021-10-17,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 8,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Everton,,,,,,,,,,,L 2–5,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Watford,
0,0,14,0,0,Mon,0,Premier League,0,0,20,0.0,DM,2021-11-01,8,0,14,Y,Everton,0,0,0.0,0.0,82.4,0,17,,45,0,L 1–2,0,,2,1,Away,0,Matchweek 10,Wolves,0
0,0,0,0,0,Sun,0,Premier League,0,0,1,0.0,LM,2021-11-07,1,0,0,N,Everton,0,0,0.0,0.0,,0,0,,1,0,D 0–0,0,,0,0,Home,0,Matchweek 11,Tottenham,0
,,,,,Sun,,Premier League,,,,,,2021-11-21,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Manchester City,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Brentford,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Everton,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Liverpool,
,,,,,Mon,,Premier League,,,,,,2021-12-06,,,,N,Everton,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Arsenal,
