pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,2,50,0,0,Sun,0,Ligue 1,0,6,72,0.0,LB,10,2021-08-08,0,52,Y,Nice,1,0,0.0,0.0,78.8,0,66,,78,0,D 0–0,0,,12,2,Home,0,Matchweek 1,Reims,1
0,0,9,0,0,Sat,0,Ligue 1,0,0,14,0.0,LM,8,2021-08-14,0,7,N,Nice,0,0,0.0,0.0,77.8,0,9,,18,0,W 4–0,0,,1,1,Away,0,Matchweek 2,Lille,0
0,0,5,0,0,Sat,0,Ligue 1,0,1,6,0.3,FW,3,2021-08-28,0,5,N,Nice,1,0,0.0,0.3,100.0,0,5,,7,0,W 4–0,0,,1,0,Home,0,Matchweek 4,Bordeaux,0
0,,,0,,Fri,,WCQ,0,,,,RB,,2021-09-03,,,Y,Côte d'Ivoire,,,,,,0,,,90,,D 0–0,0,,,,Away,0,Second round,Mozambique,
,,,,,Mon,,WCQ,,,,,,,2021-09-06,,,N,Côte d'Ivoire,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Second round,Cameroon,
0,0,1,0,0,Sun,0,Ligue 1,0,0,4,0.0,RM,1,2021-09-12,0,1,N,Nice,1,0,0.0,0.0,50.0,0,2,,7,0,W 2–0,0,,0,0,Away,0,Matchweek 5,Nantes,0
,,,,,Sun,,Ligue 1,,,,,,,2021-09-19,,,N,Nice,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Monaco,
,,,,,Wed,,Ligue 1,,,,,,,2021-09-22,,,N,Nice,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Lorient,
0,2,27,0,3,Sat,0,Ligue 1,0,3,35,0.2,LM,14,2021-09-25,1,15,Y,Nice,3,1,0.4,0.2,68.2,1,22,,78,1,W 3–0,0,,3,3,Away,0,Matchweek 8,Saint-Étienne,0
0,2,53,0,0,Sat,0,Ligue 1,0,0,62,0.0,"LM,LB",7,2021-10-02,0,47,Y,Nice,0,1,0.7,0.0,87.0,0,54,,90,1,W 2–1,0,,5,2,Home,0,Matchweek 9,Brest,5
0,,,0,,Fri,,WCQ,0,,,,LM,,2021-10-08,,,Y,Côte d'Ivoire,,,,,,0,,,90,,W 3–0,0,,,,Away,0,Second round,Malawi,
0,0,59,0,2,Sun,0,Ligue 1,0,4,82,0.0,LB,14,2021-10-17,0,57,Y,Nice,2,1,0.0,0.0,82.6,0,69,,90,0,L 0–1,0,,4,3,Away,0,Matchweek 10,Troyes,5
,,,,,Sun,,Ligue 1,,,,,,,2021-10-24,,,N,Nice,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Lyon,
0,1,14,0,0,Wed,1,Ligue 1,0,0,22,0.4,LM,16,2021-10-27,0,10,Y,Nice,3,1,0.0,0.4,90.9,0,11,,66,1,D 1–1,0,,2,2,Home,0,Matchweek 3,Marseille,2
0,0,32,0,2,Sun,0,Ligue 1,0,0,44,0.0,LM,9,2021-10-31,0,30,Y,Nice,0,3,0.0,0.0,85.7,1,35,,64,1,W 2–1,0,,4,1,Away,0,Matchweek 12,Angers,0
