pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,70,0,2,Sat,0,UEFA Euro,0,0,94,0.0,RB,8,2021-07-03,0,79,Y,England,0,0,0.0,0.0,91.9,0,86,,90,0,W 4–0,0,,3,0,Away,0,Quarter-finals,Ukraine,4
0,3,75,0,0,Wed,0,UEFA Euro,0,8,102,0.0,"RB,CB",8,2021-07-07,0,88,Y,England,0,1,0.1,0.0,90.7,0,97,,120,1,W 2–1,0,,6,2,Home,0,Semi-finals,Denmark,3
0,0,29,0,2,Sun,0,UEFA Euro,0,1,54,0.0,"CB,RB",12,2021-07-11,0,34,Y,England,0,0,0.0,0.0,73.9,0,46,,119,0,D 1 ,0,,0,1,Neutral,0,Final,Italy,2
,,,,,Sun,,Premier League,,,,,,,2021-08-15,,,N,Manchester City,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Tottenham,
0,5,76,0,0,Sat,2,Premier League,0,11,99,0.0,RB,7,2021-08-21,0,87,Y,Manchester City,1,1,0.0,0.0,93.5,0,93,,90,1,W 5–0,0,,5,1,Home,0,Matchweek 2,Norwich City,0
0,1,28,0,0,Sat,0,Premier League,0,0,41,0.0,RB,4,2021-08-28,0,29,Y,Manchester City,0,0,0.0,0.0,80.6,0,36,,45,0,W 5–0,0,,1,0,Home,0,Matchweek 3,Arsenal,1
0,,,0,,Thu,,WCQ,0,,,,RB,,2021-09-02,0,,Y,England,0,,,,,0,,,90,,W 4–0,0,,,,Away,0,First round,Hungary,0
,,,,,Sun,,WCQ,,,,,,,2021-09-05,,,N,England,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,First round,Andorra,
0,,,0,,Wed,,WCQ,1,,,,RB,,2021-09-08,0,,Y,England,0,,,,,0,,,90,,D 1–1,0,,,,Away,0,First round,Poland,0
0,3,46,0,1,Sat,0,Premier League,0,5,80,0.1,RB,14,2021-09-11,1,63,Y,Manchester City,2,1,0.0,0.1,92.6,0,68,,90,0,W 1–0,0,,5,2,Away,0,Matchweek 4,Leicester City,2
,,,,,Wed,,Champions Lg,,,,,,,2021-09-15,,,N,Manchester City,,,,,,,,,,,W 6–3,,"On matchday squad, but did not play",,,Home,,Group stage,RB Leipzig,
0,1,49,0,3,Sat,0,Premier League,0,4,81,0.0,RB,11,2021-09-18,0,64,Y,Manchester City,0,1,0.1,0.0,91.4,0,70,,90,0,D 0–0,0,,1,1,Home,0,Matchweek 5,Southampton,2
0,3,55,0,1,Sat,0,Premier League,0,3,69,0.0,RB,13,2021-09-25,0,56,Y,Manchester City,0,0,0.1,0.0,90.3,0,62,,90,0,W 1–0,0,,5,3,Away,0,Matchweek 6,Chelsea,0
0,1,38,0,2,Tue,0,Champions Lg,0,5,65,0.0,RB,15,2021-09-28,0,50,Y,Manchester City,0,0,0.0,0.0,83.3,0,60,,90,0,L 0–2,0,,3,2,Away,0,Group stage,Paris S-G,3
0,0,46,0,1,Sun,0,Premier League,0,0,76,0.0,RB,1,2021-10-03,0,57,Y,Manchester City,1,1,0.0,0.0,77.0,0,74,,90,1,D 2–2,0,,1,0,Away,0,Matchweek 7,Liverpool,1
,,,,,Sat,,WCQ,,,,,,,2021-10-09,,,N,England,,,,,,,,,,,W 5–0,,"On matchday squad, but did not play",,,Away,,First round,Andorra,
0,,,0,,Tue,,WCQ,0,,,,RB,,2021-10-12,0,,Y,England,0,,,,,0,,,90,,D 1–1,0,,,,Home,0,First round,Hungary,0
,,,,,Sat,,Premier League,,,,,,,2021-10-16,,,N,Manchester City,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Burnley,
0,0,29,0,1,Tue,0,Champions Lg,0,4,66,0.2,RB,7,2021-10-19,1,47,Y,Manchester City,1,0,0.0,0.2,78.3,0,60,,90,0,W 5–1,0,,0,2,Away,1,Group stage,Club Brugge,1
0,1,49,0,3,Sat,0,Premier League,0,1,74,0.0,RB,5,2021-10-23,0,55,Y,Manchester City,0,1,0.0,0.0,79.7,1,69,,90,1,W 4–1,0,,6,0,Away,0,Matchweek 9,Brighton,0
0,,,0,,Wed,,EFL Cup,0,,,,RB,,2021-10-27,0,,Y,Manchester City,0,,,,,0,,,45,,D 0 ,0,,,,Away,0,Fourth round,West Ham,0
0,1,61,0,1,Sat,0,Premier League,0,3,89,0.0,"RB,CB",11,2021-10-30,0,77,Y,Manchester City,0,0,0.0,0.0,86.5,0,89,,90,0,L 0–2,0,,3,1,Home,0,Matchweek 10,Crystal Palace,2
0,3,76,0,2,Wed,0,Champions Lg,0,11,100,0.0,RB,0,2021-11-03,0,82,Y,Manchester City,1,1,0.0,0.0,85.4,0,96,,79,1,W 4–1,0,,7,0,Home,0,Group stage,Club Brugge,1
0,3,80,0,0,Sat,0,Premier League,0,4,118,0.0,RB,8,2021-11-06,0,100,Y,Manchester City,0,1,0.1,0.0,88.5,0,113,,90,1,W 2–0,0,,4,3,Away,0,Matchweek 11,Manchester Utd,2
