pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Watford,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Aston Villa,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Watford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Brighton,
0,,,0,,Tue,,EFL Cup,0,,,,RB,2021-08-24,,0,,Y,Watford,0,,,,,0,,,61,,W 1–0,0,,,,Home,0,Second round,Crystal Palace,1
0,1,16,0,0,Sun,0,Premier League,0,2,31,0.0,RB,2021-08-29,6,0,21,N,Watford,0,0,0.0,0.0,80.8,0,26,,40,0,L 0–1,0,,2,4,Away,0,Matchweek 3,Tottenham,1
0,1,28,0,0,Sat,0,Premier League,0,4,47,0.0,RB,2021-09-11,18,0,28,Y,Watford,0,6,0.0,0.0,73.7,0,38,,90,4,L 0–2,0,,3,2,Home,0,Matchweek 4,Wolves,5
0,2,15,0,0,Sat,1,Premier League,0,2,21,0.0,RB,2021-09-18,5,0,16,N,Watford,1,1,0.0,0.0,88.9,0,18,,32,1,W 3–1,0,,2,1,Away,0,Matchweek 5,Norwich City,2
0,,,0,,Tue,,EFL Cup,0,,,,RB,2021-09-21,,0,,Y,Watford,1,,,,,0,,,90,,L 1–3,0,,,,Home,0,Third round,Stoke City,2
0,0,5,0,0,Sat,0,Premier League,0,1,12,0.0,RB,2021-09-25,9,0,8,N,Watford,0,1,0.0,0.0,80.0,0,10,,24,1,D 1–1,0,,1,1,Home,0,Matchweek 6,Newcastle Utd,1
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Leeds United,
0,1,12,0,1,Sat,0,Premier League,0,0,24,0.0,RB,2021-10-16,11,0,11,N,Watford,0,2,0.2,0.0,61.1,0,18,,35,1,L 0–5,0,,0,3,Home,0,Matchweek 8,Liverpool,4
0,1,30,0,2,Sat,0,Premier League,0,3,68,0.0,RB,2021-10-23,25,0,44,Y,Watford,0,1,0.0,0.0,75.9,0,58,,75,1,W 5–2,0,,2,3,Away,0,Matchweek 9,Everton,1
0,0,22,0,1,Sat,0,Premier League,0,5,43,0.0,RB,2021-10-30,11,0,29,Y,Watford,0,3,0.0,0.0,82.9,0,35,,81,1,L 0–1,0,,4,3,Home,0,Matchweek 10,Southampton,1
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Arsenal,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Watford,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Watford,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Leicester City,
0,0,4,0,0,Wed,0,Premier League,0,1,6,0.0,CM,2021-12-01,1,0,3,N,Watford,0,0,0.0,0.0,60.0,0,5,,6,0,L 1–2,0,,0,0,Home,0,Matchweek 14,Chelsea,0
0,0,6,0,1,Sat,0,Premier League,0,0,11,0.0,LB,2021-12-04,2,0,6,N,Watford,1,0,0.0,0.0,66.7,0,9,,20,0,L 1–3,0,,1,1,Home,0,Matchweek 15,Manchester City,0
0,0,15,0,3,Fri,0,Premier League,0,1,44,0.0,LB,2021-12-10,18,0,20,Y,Watford,0,0,0.0,0.0,58.8,0,34,,90,0,L 1–2,0,,0,3,Away,0,Matchweek 16,Brentford,4
,,,,,Sat,,Premier League,,,,,,2022-01-01,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Tottenham,
0,,,0,,Sat,,FA Cup,0,,,,RB,2022-01-08,,2,,Y,Watford,3,,,,,0,,,90,,L 1–4,0,,,,Away,0,Third round proper,Leicester City,1
0,1,15,0,0,Sat,0,Premier League,0,1,35,0.0,RB,2022-01-15,22,0,16,Y,Watford,0,0,0.1,0.0,69.6,0,23,,65,0,D 1–1,0,,2,6,Away,0,Matchweek 22,Newcastle Utd,2
,,,,,Fri,,Premier League,,,,,,2022-01-21,,,,N,Watford,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Norwich City,
