pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,UEFA Euro,,,,,,2021-07-02,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Switzerland,
,,,,,Tue,,UEFA Euro,,,,,,2021-07-06,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Semi-finals,Italy,
0,6,44,0,0,Sat,0,Premier League,0,3,42,0.6,"LW,LM",2021-08-14,12,1,19,Y,Wolves,6,13,0.1,0.6,76.0,0,25,,90,8,L 0–1,0,,9,1,Away,0,Matchweek 1,Leicester City,1
0,8,49,0,1,Sun,0,Premier League,0,1,56,0.5,LW,2021-08-22,9,1,28,Y,Wolves,4,4,0.1,0.5,80.0,0,35,,90,3,L 0–1,0,,16,1,Home,0,Matchweek 2,Tottenham,1
0,,,0,,Tue,,EFL Cup,0,,,,,2021-08-24,,0,,N,Wolves,0,,,,,0,,,9,,W 4–0,0,,,,Away,0,Second round,Nott'ham Forest,0
0,10,42,0,0,Sun,0,Premier League,0,3,40,0.1,LW,2021-08-29,10,1,22,Y,Wolves,2,6,0.4,0.1,78.6,0,28,,86,6,L 0–1,0,,9,2,Home,0,Matchweek 3,Manchester Utd,1
0,,,0,,Thu,,WCQ,0,,,,,2021-09-02,,1,,N,Spain,2,,,,,0,,,27,,L 1–2,0,,,,Away,0,First round,Sweden,0
,,,,,Sun,,WCQ,,,,,,2021-09-05,,,,N,Spain,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,First round,Georgia,
0,,,0,,Wed,,WCQ,0,,,,,2021-09-08,,0,,N,Spain,0,,,,,0,,,33,,W 2–0,0,,,,Away,0,First round,Kosovo,0
0,7,41,0,1,Sat,0,Premier League,0,0,36,0.0,"LW,RW",2021-09-11,9,0,19,Y,Wolves,0,13,0.2,0.0,82.6,0,23,,80,9,W 2–0,0,,8,0,Away,0,Matchweek 4,Watford,0
0,3,55,0,0,Sat,0,Premier League,0,3,53,0.1,"LW,RM,RB",2021-09-18,10,0,23,Y,Wolves,2,13,0.2,0.1,62.2,0,37,,90,10,L 0–2,0,,16,1,Home,0,Matchweek 5,Brentford,0
0,,,0,,Wed,,EFL Cup,0,,,,,2021-09-22,,0,,N,Wolves,1,,,,,0,,,75,,D 2 ,0,,,,Home,0,Third round,Tottenham,0
0,0,6,0,0,Sun,0,Premier League,0,0,8,0.0,"RW,FW",2021-09-26,3,0,1,N,Wolves,0,1,0.0,0.0,25.0,0,4,,20,0,W 1–0,0,,0,1,Away,0,Matchweek 6,Southampton,0
0,0,0,0,0,Sat,0,Premier League,0,0,0,0.0,LW,2021-10-02,1,0,0,N,Wolves,0,0,0.0,0.0,,0,0,,1,0,W 2–1,0,,0,0,Home,0,Matchweek 7,Newcastle Utd,0
0,4,43,0,2,Sat,2,Premier League,0,2,44,0.3,"LW,WB",2021-10-16,10,1,22,Y,Wolves,2,7,0.0,0.3,73.3,0,30,,90,7,W 3–2,0,,7,2,Away,0,Matchweek 8,Aston Villa,0
0,1,17,0,0,Sat,0,Premier League,0,0,23,0.0,RW,2021-10-23,12,0,4,Y,Wolves,0,1,0.0,0.0,44.4,0,9,,75,0,D 1–1,0,,2,1,Away,0,Matchweek 9,Leeds United,1
