pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Norwich City,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Norwich City,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Manchester City,
0,,,0,,Tue,,EFL Cup,0,,,,CM,2021-08-24,,0,,Y,Norwich City,0,,,,,0,,,90,,W 6–0,0,,,,Home,0,Second round,Bournemouth,0
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Norwich City,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Arsenal,
,,,,,Tue,,EFL Cup,,,,,,2021-09-21,,,,N,Norwich City,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Third round,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Norwich City,,,,,,,,,,,L 0–7,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Chelsea,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Norwich City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Brentford,
,,,,,Tue,,Premier League,,,,,,2021-11-30,,,,N,Norwich City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Newcastle Utd,
0,0,9,0,0,Sun,0,Premier League,0,0,10,0.0,DM,2021-12-05,4,0,7,N,Norwich City,0,1,0.0,0.0,77.8,0,9,,10,1,L 0–3,0,,1,0,Away,0,Matchweek 15,Tottenham,0
0,0,24,0,4,Sat,0,Premier League,0,2,49,0.2,CB,2021-12-11,14,0,36,N,Norwich City,1,0,0.0,0.2,87.8,0,41,,70,0,L 0–1,0,,2,1,Home,0,Matchweek 16,Manchester Utd,5
0,0,34,0,3,Tue,0,Premier League,0,1,67,0.2,"CB,DM",2021-12-14,28,1,41,Y,Norwich City,2,0,0.0,0.2,93.2,0,44,,90,0,L 0–2,0,,2,6,Home,0,Matchweek 17,Aston Villa,2
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,Norwich City,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Arsenal,
0,0,36,0,0,Tue,0,Premier League,0,3,54,0.0,CB,2021-12-28,9,0,42,Y,Norwich City,0,1,0.0,0.0,87.5,0,48,,90,1,L 0–3,0,,1,1,Away,0,Matchweek 20,Crystal Palace,2
0,,,0,,Sun,,FA Cup,0,,,,RM,2022-01-09,,1,,Y,Norwich City,1,,,,,1,,,90,,W 1–0,0,,,,Away,0,Third round proper,Charlton Ath,0
,,,,,Wed,,Premier League,,,,,,2022-01-12,,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 18,West Ham,
0,1,16,0,0,Sat,0,Premier League,0,1,40,0.0,DM,2022-01-15,14,0,19,Y,Norwich City,1,0,0.0,0.0,61.3,0,31,,90,0,W 2–1,0,,2,6,Home,0,Matchweek 22,Everton,0
0,1,3,0,1,Fri,0,Premier League,0,0,5,0.0,DM,2022-01-21,7,0,2,Y,Norwich City,0,0,0.0,0.0,66.7,0,3,,20,0,W 3–0,0,,1,1,Away,0,Matchweek 23,Watford,2
,,,,,Wed,,FA Cup,,,,,,2022-03-02,,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Fifth round proper,Liverpool,
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Norwich City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Brentford,
,,,,,Thu,,Premier League,,,,,,2022-03-10,,,,N,Norwich City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 30,Chelsea,
,,,,,Sun,,Premier League,,,,,,2022-03-13,,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 29,Leeds United,
,,,,,Sat,,Premier League,,,,,,2022-04-02,,,,N,Norwich City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 31,Brighton,
,,,,,Sun,,Premier League,,,,,,2022-04-10,,,,N,Norwich City,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Burnley,
,,,,,Sat,,Premier League,,,,,,2022-04-16,,,,N,Norwich City,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,2022-04-23,,,,N,Norwich City,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2022-04-30,,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Aston Villa,
0,0,39,0,2,Sun,0,Premier League,0,2,61,0.0,DM,2022-05-08,19,0,42,Y,Norwich City,1,1,0.0,0.0,84.0,0,50,,90,1,L 0–4,0,,5,5,Home,0,Matchweek 36,West Ham,1
0,0,7,0,0,Wed,0,Premier League,0,1,8,0.0,"DM,CM",2022-05-11,12,0,5,N,Norwich City,0,0,0.0,0.0,71.4,0,7,,33,0,L 0–3,0,,1,0,Away,0,Matchweek 21,Leicester City,0
0,0,17,0,0,Sun,0,Premier League,0,1,22,0.0,DM,2022-05-15,4,0,19,N,Norwich City,0,1,0.0,0.0,86.4,0,22,,21,1,D 1–1,0,,2,3,Away,0,Matchweek 37,Wolves,0
0,0,31,0,2,Sun,0,Premier League,0,1,55,0.0,CB,2022-05-22,14,0,34,Y,Norwich City,0,0,0.0,0.0,75.6,0,45,,90,0,L 0–5,0,,4,2,Home,0,Matchweek 38,Tottenham,3
