pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-15,,,,N,Tottenham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Manchester City,
0,3,16,0,2,Sun,0,Premier League,0,0,27,0.1,CM,2021-08-29,5,0,14,Y,Watford,1,2,0.3,0.1,82.4,1,17,,70,1,L 0–1,0,,3,0,Away,0,Matchweek 3,Tottenham,0
0,1,32,0,1,Sat,0,Premier League,0,2,42,0.1,"CM,DM",2021-09-11,18,1,27,Y,Watford,1,4,0.1,0.1,75.0,0,36,,90,3,L 0–2,0,,4,1,Home,0,Matchweek 4,Wolves,0
0,2,29,0,0,Sat,0,Premier League,0,3,41,0.0,DM,2021-09-18,10,0,33,Y,Watford,0,1,0.0,0.0,84.6,0,39,,90,1,W 3–1,0,,1,2,Away,0,Matchweek 5,Norwich City,0
0,,,0,,Tue,,EFL Cup,0,,,,,2021-09-21,,0,,N,Watford,1,,,,,0,,,17,,L 1–3,0,,,,Home,0,Third round,Stoke City,0
0,3,30,0,2,Sat,0,Premier League,0,4,59,0.0,DM,2021-09-25,16,1,41,Y,Watford,1,3,0.0,0.0,83.7,0,49,,90,2,D 1–1,0,,3,2,Home,0,Matchweek 6,Newcastle Utd,1
0,1,19,0,3,Sat,0,Premier League,0,4,36,0.0,DM,2021-10-02,13,0,19,Y,Watford,0,0,0.0,0.0,73.1,0,26,,90,0,L 0–1,0,,1,1,Away,0,Matchweek 7,Leeds United,3
0,1,23,0,3,Sat,0,Premier League,0,2,43,0.0,DM,2021-10-16,21,0,25,Y*,Watford,0,3,0.0,0.0,67.6,0,37,,90,3,L 0–5,0,,1,4,Home,0,Matchweek 8,Liverpool,1
0,0,21,0,2,Sat,0,Premier League,0,7,55,0.0,DM,2021-10-23,12,0,30,Y*,Watford,1,1,0.0,0.0,76.9,0,39,,90,0,W 5–2,0,,3,1,Away,0,Matchweek 9,Everton,3
0,2,27,0,1,Sat,0,Premier League,0,2,43,0.0,DM,2021-10-30,14,0,31,Y*,Watford,0,3,0.0,0.0,83.8,0,37,,90,3,L 0–1,0,,2,2,Home,0,Matchweek 10,Southampton,3
0,2,16,0,2,Sun,0,Premier League,0,1,34,0.0,DM,2021-11-07,12,0,20,Y*,Watford,0,0,0.1,0.0,83.3,1,24,,90,0,L 0–1,0,,1,2,Away,0,Matchweek 11,Arsenal,1
