pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,UEFA Euro,,,,,,2021-07-02,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Switzerland,
,,,,,Tue,,UEFA Euro,,,,,,2021-07-06,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Semi-finals,Italy,
0,0,18,0,0,Sat,0,Premier League,0,0,36,0.0,GK,2021-08-14,0,0,30,Y,Manchester Utd,0,0,0.0,0.0,85.7,0,35,,90,0,W 5–1,0,,0,0,Home,0,Matchweek 1,Leeds United,0
0,0,9,0,0,Sun,0,Premier League,0,0,22,0.0,GK,2021-08-22,0,0,17,Y,Manchester Utd,0,0,0.0,0.0,94.4,0,18,,90,0,D 1–1,0,,0,0,Away,0,Matchweek 2,Southampton,0
0,0,5,0,0,Sun,0,Premier League,0,0,24,0.0,GK,2021-08-29,0,0,17,Y,Manchester Utd,0,0,0.0,0.0,85.0,0,20,,90,0,W 1–0,0,,0,0,Away,0,Matchweek 3,Wolves,0
,,,,,Thu,,WCQ,,,,,,2021-09-02,,,,N,Spain,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,First round,Sweden,
,,,,,Sun,,WCQ,,,,,,2021-09-05,,,,N,Spain,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,First round,Georgia,
,,,,,Wed,,WCQ,,,,,,2021-09-08,,,,N,Spain,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,First round,Kosovo,
0,1,2,0,0,Sat,0,Premier League,0,0,14,0.0,GK,2021-09-11,0,0,12,Y,Manchester Utd,0,0,0.0,0.0,92.3,0,13,,90,0,W 4–1,0,,0,0,Home,0,Matchweek 4,Newcastle Utd,0
0,0,8,0,0,Tue,0,Champions Lg,0,0,33,0.0,GK,2021-09-14,1,0,20,Y,Manchester Utd,0,0,0.0,0.0,64.5,0,31,,90,0,L 1–2,0,,0,0,Away,0,Group stage,Young Boys,0
0,0,12,0,0,Sun,0,Premier League,0,0,25,0.0,GK,2021-09-19,0,0,22,Y,Manchester Utd,0,0,0.0,0.0,100.0,0,22,,90,0,W 2–1,0,,0,0,Away,0,Matchweek 5,West Ham,0
0,1,12,0,0,Sat,0,Premier League,0,0,25,0.0,GK,2021-09-25,0,0,17,Y,Manchester Utd,0,0,0.0,0.0,73.9,0,23,,90,0,L 0–1,0,,0,0,Home,0,Matchweek 6,Aston Villa,0
0,0,11,0,0,Wed,0,Champions Lg,0,0,23,0.0,GK,2021-09-29,0,0,17,Y,Manchester Utd,0,0,0.0,0.0,100.0,0,17,,90,0,W 2–1,0,,0,0,Home,0,Group stage,Villarreal,0
0,0,6,0,0,Sat,0,Premier League,0,0,20,0.0,GK,2021-10-02,0,0,18,Y,Manchester Utd,0,0,0.0,0.0,94.7,0,19,,90,0,D 1–1,0,,0,0,Home,0,Matchweek 7,Everton,0
,,,,,Wed,,UEFA Nations League,,,,,,2021-10-06,,,,N,Spain,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Neutral,,Semi-finals,Italy,
,,,,,Sun,,UEFA Nations League,,,,,,2021-10-10,,,,N,Spain,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Neutral,,Final,France,
