pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Watford,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Aston Villa,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Watford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Brighton,
0,,,0,,Tue,,EFL Cup,0,,,,FW,2021-08-24,,1,,Y,Watford,4,,,,,0,,,90,,W 1–0,0,,,,Home,1,Second round,Crystal Palace,0
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Watford,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Norwich City,
0,,,0,,Tue,,EFL Cup,0,,,,FW,2021-09-21,,3,,Y,Watford,5,,,,,0,,,90,,L 1–3,0,,,,Home,1,Third round,Stoke City,0
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Watford,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Watford,,,,,,,,,,,W 5–2,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Everton,
0,1,1,0,0,Sat,0,Premier League,0,0,3,0.4,FW,2021-10-30,1,1,0,N,Watford,1,0,0.0,0.4,0.0,0,2,,9,0,L 0–1,0,,0,0,Home,0,Matchweek 10,Southampton,0
0,0,0,0,0,Sun,0,Premier League,0,0,2,0.0,CB,2021-11-07,4,0,1,N,Watford,0,0,0.0,0.0,100.0,0,1,,1,0,L 0–1,0,,0,1,Away,0,Matchweek 11,Arsenal,0
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Watford,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Manchester Utd,
0,1,6,0,1,Sun,0,Premier League,0,1,10,0.0,LW,2021-11-28,4,0,2,N,Watford,1,1,0.0,0.0,33.3,0,6,,20,0,L 2–4,0,,1,1,Away,0,Matchweek 13,Leicester City,0
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Chelsea,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,Watford,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Manchester City,
,,,,,Fri,,Premier League,,,,,,2021-12-10,,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Brentford,
,,,,,Tue,,Premier League,,,,,,2021-12-28,,,,N,Watford,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 20,West Ham,
,,,,,Sat,,Premier League,,,,,,2022-01-01,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Tottenham,
0,,,0,,Sat,,FA Cup,1,,,,AM,2022-01-08,,0,,Y,Watford,1,,,,,0,,,57,,L 1–4,0,,,,Away,0,Third round proper,Leicester City,0
,,,,,Fri,,Premier League,,,,,,2022-01-21,,,,N,Watford,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Norwich City,
,,,,,Sat,,Premier League,,,,,,2022-02-05,,,,N,Watford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Burnley,
0,0,2,0,0,Sun,0,MLS,0,0,2,0.0,DM,2022-03-20,0,0,1,N,NY Red Bulls,0,2,0.0,0.0,100.0,0,1,,1,1,D 1–1,0,,0,0,Home,0,Regular Season,Columbus Crew,1
0,0,4,0,1,Sat,0,MLS,0,0,11,0.1,FW,2022-04-02,8,0,2,N,NY Red Bulls,1,1,0.0,0.1,33.3,0,6,,13,1,W 1–0,0,,0,0,Away,0,Regular Season,New England,0
0,0,3,0,0,Sat,0,MLS,0,0,3,0.0,RB,2022-04-09,1,0,2,N,NY Red Bulls,0,1,0.0,0.0,100.0,0,2,,7,0,L 1–2,0,,1,0,Home,0,Regular Season,CF Montréal,0
