pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,2,25,0,5,Sat,0,Premier League,0,0,35,0.0,LM,16,2021-08-14,0,14,Y,Burnley,0,3,0.1,0.0,58.3,0,24,,78,2,L 1–2,0,4,0,Home,0,Matchweek 1,Brighton,3
0,1,36,0,3,Sat,0,Premier League,0,0,41,0.1,LM,18,2021-08-21,1,19,Y,Burnley,2,6,0.0,0.1,65.5,0,29,,90,5,L 0–2,0,4,1,Away,0,Matchweek 2,Liverpool,2
0,,,0,,Wed,,EFL Cup,0,,,,LM,,2021-08-25,0,,Y,Burnley,2,,,,,1,,,90,,D 0 ,0,,,Away,0,Second round,Newcastle Utd,0
0,5,32,0,3,Sun,0,Premier League,0,3,44,0.0,LM,25,2021-08-29,0,18,Y,Burnley,2,4,0.3,0.0,60.0,0,30,,90,2,D 1–1,0,9,7,Home,0,Matchweek 3,Leeds United,1
0,2,36,0,2,Mon,0,Premier League,0,1,44,0.0,LM,27,2021-09-13,3,24,Y,Burnley,3,3,0.3,0.0,72.7,0,33,,90,1,L 1–3,0,11,2,Away,0,Matchweek 4,Everton,0
0,6,45,0,2,Sat,0,Premier League,0,1,54,0.1,"LM,RM",24,2021-09-18,0,26,Y,Burnley,2,2,0.2,0.1,57.8,0,45,,90,1,L 0–1,0,8,1,Home,0,Matchweek 5,Arsenal,1
0,0,23,0,3,Sat,0,Premier League,0,1,38,0.0,"RM,LM",27,2021-09-25,0,17,Y,Burnley,0,5,0.0,0.0,70.8,0,24,,86,0,D 2–2,0,4,3,Away,0,Matchweek 6,Leicester City,3
0,5,53,0,2,Sat,0,Premier League,0,3,69,0.0,LM,8,2021-10-02,2,42,Y,Burnley,2,5,0.0,0.0,75.0,0,56,,90,2,D 0–0,0,9,0,Home,0,Matchweek 7,Norwich City,0
0,2,42,0,4,Sat,0,Premier League,0,1,54,0.0,LM,19,2021-10-16,0,29,Y,Burnley,0,5,0.4,0.0,74.4,0,39,,90,2,L 0–2,0,3,2,Away,0,Matchweek 8,Manchester City,5
0,3,30,0,5,Sat,1,Premier League,0,3,44,0.1,"RM,LM",18,2021-10-23,0,17,Y,Burnley,2,2,0.3,0.1,58.6,0,29,,90,2,D 2–2,0,5,1,Away,0,Matchweek 9,Southampton,2
0,,,0,,Wed,,EFL Cup,0,,,,LM,,2021-10-27,0,,Y,Burnley,0,,,,,0,,,74,,L 0–1,0,,,Home,0,Fourth round,Tottenham,3
