pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,2,39,0,3,Sat,0,Premier League,0,4,66,0.3,"RM,LM",21,2021-08-14,0,29,Y,Leeds United,2,3,0.2,0.3,61.7,1,47,,90,1,L 1–5,0,3,3,Away,0,Matchweek 1,Manchester Utd,1
0,3,50,0,2,Sat,0,Premier League,0,4,73,0.2,RW,17,2021-08-21,2,29,Y,Leeds United,6,8,0.0,0.2,61.7,0,47,,90,3,D 2–2,0,7,2,Home,1,Matchweek 2,Everton,1
0,4,37,0,1,Sun,0,Premier League,0,4,61,0.5,CM,15,2021-08-29,0,31,Y,Leeds United,4,7,0.1,0.5,75.6,0,41,,90,1,D 1–1,0,6,3,Away,0,Matchweek 3,Burnley,1
0,3,24,0,3,Sun,0,Premier League,0,3,40,0.0,RM,17,2021-09-12,0,15,Y,Leeds United,0,2,0.6,0.0,60.0,0,25,,90,0,L 0–3,0,6,1,Home,0,Matchweek 4,Liverpool,2
0,5,34,0,0,Fri,0,Premier League,0,5,51,0.5,"RM,LM",6,2021-09-17,3,25,Y,Leeds United,4,1,0.2,0.5,62.5,0,40,,66,0,D 1–1,0,7,1,Away,1,Matchweek 5,Newcastle Utd,0
0,6,31,0,3,Sat,0,Premier League,0,4,40,0.4,RM,7,2021-09-25,2,20,Y,Leeds United,3,6,0.3,0.4,76.9,1,26,,68,4,L 1–2,0,9,0,Home,1,Matchweek 6,West Ham,2
0,3,47,0,2,Sat,0,Premier League,0,6,60,0.6,RM,9,2021-10-02,0,21,Y,Leeds United,5,7,0.0,0.6,50.0,0,42,,90,4,W 1–0,0,7,1,Home,0,Matchweek 7,Watford,2
0,,,0,,Thu,,WCQ,2,,,,,,2021-10-07,1,,N,Brazil,2,,,,,0,,,45,,W 3–1,0,,,Away,0,WCQ — CONMEBOL (M),Venezuela,0
0,,,0,,Sun,,WCQ,0,,,,,,2021-10-10,1,,N,Brazil,2,,,,,0,,,30,,D 0–0,0,,,Away,0,WCQ — CONMEBOL (M),Colombia,0
0,,,0,,Thu,,WCQ,0,,,,AM,,2021-10-14,4,,Y,Brazil,4,,,,,0,,,70,,W 4–1,0,,,Home,2,WCQ — CONMEBOL (M),Uruguay,0
0,4,45,0,2,Sat,0,Premier League,0,8,51,0.1,RM,11,2021-10-23,1,27,Y,Leeds United,3,5,0.1,0.1,71.1,0,38,,53,4,D 1–1,0,7,3,Home,0,Matchweek 9,Wolves,3
0,4,44,0,1,Sun,1,Premier League,0,4,58,0.3,CM,18,2021-10-31,3,20,Y,Leeds United,5,9,0.2,0.3,55.6,0,36,,90,4,W 2–1,0,8,0,Away,1,Matchweek 10,Norwich City,3
0,7,42,0,1,Sun,1,Premier League,0,12,68,0.1,"RM,RW",16,2021-11-07,1,30,Y,Leeds United,3,5,0.3,0.1,63.8,1,47,,90,1,D 1–1,0,8,0,Home,1,Matchweek 11,Leicester City,4
