pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Wed,,Super Cup,,,,,,2021-08-11,,,,N,Chelsea,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Home,,UEFA Super Cup,Villarreal,
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Chelsea,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Chelsea,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Aston Villa,
0,0,0,0,0,Tue,0,Champions Lg,0,0,0,0.0,RW,2021-09-14,0,0,0,N,Chelsea,0,0,0.0,0.0,,0,0,,1,0,W 1–0,0,,0,0,Home,0,Group stage,Zenit,0
0,,,0,,Wed,,EFL Cup,0,,,,CM,2021-09-22,,0,,Y,Chelsea,1,,,,,0,,,90,,D 1 ,0,,,,Home,0,Third round,Aston Villa,1
0,1,17,0,0,Sat,0,Premier League,0,1,19,0.0,DM,2021-09-25,9,0,14,N,Chelsea,0,3,0.0,0.0,93.3,0,15,,15,2,L 0–1,0,,4,1,Home,0,Matchweek 6,Manchester City,0
0,4,32,0,0,Wed,0,Champions Lg,0,2,31,0.0,CM,2021-09-29,2,0,27,N,Chelsea,0,4,0.0,0.0,96.4,0,28,,29,2,L 0–1,0,,7,0,Away,0,Group stage,Juventus,0
0,2,51,0,1,Sat,1,Premier League,1,4,68,0.2,DM,2021-10-02,16,0,43,Y,Chelsea,2,7,0.0,0.2,82.7,0,52,,82,5,W 3–1,0,,5,2,Home,0,Matchweek 7,Southampton,1
0,1,68,0,4,Sat,0,Premier League,0,2,95,0.0,DM,2021-10-16,13,0,61,Y,Chelsea,0,4,0.0,0.0,89.7,0,68,,90,3,W 1–0,0,,10,3,Away,0,Matchweek 8,Brentford,3
,,,,,Wed,,Champions Lg,,,,,,2021-10-20,,,,N,Chelsea,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Group stage,Malmö,
0,3,17,0,0,Sat,1,Premier League,1,3,27,0.1,DM,2021-10-23,6,2,18,N,Chelsea,2,1,0.5,0.1,90.0,0,20,,27,1,W 7–0,0,,4,2,Home,0,Matchweek 9,Norwich City,0
0,2,21,0,1,Sat,1,Premier League,0,1,26,0.0,DM,2021-10-30,3,0,22,N,Chelsea,1,1,0.0,0.0,100.0,0,22,,27,1,W 3–0,0,,3,0,Away,0,Matchweek 10,Newcastle Utd,0
0,4,55,0,0,Tue,0,Champions Lg,0,7,75,0.3,DM,2021-11-02,14,1,51,Y,Chelsea,4,9,0.5,0.3,82.3,1,62,,90,8,W 1–0,0,,8,0,Away,0,Group stage,Malmö,0
0,0,14,0,0,Sat,0,Premier League,0,5,14,0.0,AM,2021-11-06,1,0,10,N,Chelsea,0,2,0.0,0.0,100.0,0,10,,18,0,D 1–1,0,,1,0,Home,0,Matchweek 11,Burnley,0
0,0,6,0,0,Sat,0,Premier League,0,0,15,0.0,DM,2021-11-20,4,0,12,N,Chelsea,0,0,0.0,0.0,100.0,0,12,,14,0,W 3–0,0,,0,0,Away,0,Matchweek 12,Leicester City,1
0,3,22,0,0,Tue,2,Champions Lg,1,1,27,0.0,DM,2021-11-23,7,0,21,N,Chelsea,0,2,0.4,0.0,91.3,0,23,,54,2,W 4–0,0,,3,2,Home,0,Group stage,Juventus,1
0,1,45,0,0,Sun,0,Premier League,0,4,55,0.2,DM,2021-11-28,15,0,39,Y,Chelsea,2,5,0.0,0.2,88.6,0,44,,90,3,D 1–1,0,,9,0,Home,0,Matchweek 13,Manchester Utd,1
0,2,29,0,0,Wed,0,Premier League,0,4,51,0.0,DM,2021-12-01,14,0,37,Y,Chelsea,1,3,0.2,0.0,80.4,0,46,,90,2,W 2–1,0,,3,2,Away,0,Matchweek 14,Watford,0
