pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,2,77,0,2,Fri,0,UEFA Euro,0,6,99,0.1,"RB,CB",7,2021-07-02,1,85,Y,Spain,1,0,0.0,0.1,92.4,0,92,,120,0,D 1 ,0,,9,1,Away,0,Quarter-finals,Switzerland,0
0,1,56,0,1,Tue,0,UEFA Euro,0,5,77,0.0,RB,12,2021-07-06,0,62,Y,Spain,0,0,0.0,0.0,87.3,0,71,,84,0,D 1 ,0,,4,0,Away,0,Semi-finals,Italy,2
0,,,0,,Wed,,Super Cup,0,,,,,,2021-08-11,0,,N,Chelsea,0,,,,,0,,,39,,D 1 ,0,,,,Home,0,UEFA Super Cup,Villarreal,0
0,2,51,0,1,Sat,2,Premier League,0,10,69,0.0,WB,13,2021-08-14,0,57,Y*,Chelsea,1,1,0.0,0.0,90.5,0,63,,66,1,W 3–0,0,,11,4,Home,0,Matchweek 1,Crystal Palace,1
0,1,64,0,4,Sun,0,Premier League,0,6,94,0.0,CB,20,2021-08-22,0,79,Y*,Chelsea,0,0,0.0,0.0,95.2,0,83,,90,0,W 2–0,0,,4,2,Away,0,Matchweek 2,Arsenal,2
0,1,21,0,5,Sat,0,Premier League,0,0,75,0.0,"WB,CB",18,2021-08-28,0,36,Y*,Chelsea,0,0,0.0,0.0,69.2,0,52,,90,0,D 1–1,0,,1,6,Away,0,Matchweek 3,Liverpool,2
0,,,0,,Thu,,WCQ,0,,,,RB,,2021-09-02,0,,Y,Spain,0,,,,,0,,,90,,L 1–2,0,,,,Away,0,First round,Sweden,2
0,,,0,,Sun,,WCQ,0,,,,RB,,2021-09-05,0,,Y*,Spain,1,,,,,0,,,90,,W 4–0,0,,,,Home,0,First round,Georgia,1
0,,,0,,Wed,,WCQ,0,,,,,,2021-09-08,0,,N,Spain,1,,,,,0,,,33,,W 2–0,0,,,,Away,0,First round,Kosovo,1
0,2,10,0,1,Sat,2,Premier League,1,1,14,0.0,WB,5,2021-09-11,0,9,N,Chelsea,0,1,0.0,0.0,90.0,0,10,,27,1,W 3–0,0,,1,0,Home,0,Matchweek 4,Aston Villa,0
0,1,86,0,1,Tue,1,Champions Lg,1,8,115,0.0,CB,8,2021-09-14,0,99,Y*,Chelsea,0,0,0.1,0.0,90.0,1,110,,82,0,W 1–0,0,,17,1,Home,0,Group stage,Zenit,2
0,5,33,0,3,Sun,1,Premier League,0,0,66,0.0,WB,6,2021-09-19,0,48,Y*,Chelsea,0,0,0.4,0.0,80.0,0,60,,90,0,W 3–0,0,,2,1,Away,0,Matchweek 5,Tottenham,0
0,2,50,0,2,Sat,0,Premier League,0,6,82,0.0,"WB,CB",17,2021-09-25,0,54,Y*,Chelsea,0,1,0.0,0.0,73.0,0,74,,90,1,L 0–1,0,,6,3,Home,0,Matchweek 6,Manchester City,1
0,0,38,0,2,Wed,0,Champions Lg,0,2,55,0.0,WB,7,2021-09-29,0,40,Y*,Chelsea,0,1,0.0,0.0,81.6,0,49,,61,1,L 0–1,0,,1,1,Away,0,Group stage,Juventus,1
0,7,35,0,2,Sat,2,Premier League,1,10,82,0.1,WB,21,2021-10-02,0,62,Y*,Chelsea,1,3,0.9,0.1,84.9,0,73,,90,3,W 3–1,0,,5,3,Home,0,Matchweek 7,Southampton,0
0,,,0,,Wed,,UEFA Nations League,0,,,,RB,,2021-10-06,0,,Y,Spain,0,,,,,1,,,90,,W 2–1,0,,,,Neutral,0,Semi-finals,Italy,0
0,,,0,,Sun,,UEFA Nations League,0,,,,RB,,2021-10-10,0,,Y,Spain,0,,,,,0,,,90,,L 1–2,0,,,,Neutral,0,Final,France,0
0,1,44,0,2,Sat,1,Premier League,0,4,57,0.0,WB,4,2021-10-16,0,44,Y*,Chelsea,0,1,0.0,0.0,88.0,0,50,,88,0,W 1–0,0,,1,0,Away,0,Matchweek 8,Brentford,1
0,1,36,0,0,Wed,0,Champions Lg,0,5,58,0.0,WB,5,2021-10-20,0,46,Y*,Chelsea,0,0,0.0,0.0,86.8,0,53,,64,0,W 4–0,0,,2,2,Home,0,Group stage,Malmö,1
,,,,,Sat,,Premier League,,,,,,,2021-10-23,,,N,Chelsea,,,,,,,,,,,W 7–0,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Norwich City,
,,,,,Sat,,Premier League,,,,,,,2021-10-30,,,N,Chelsea,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Newcastle Utd,
0,2,55,0,3,Tue,0,Champions Lg,0,7,100,0.1,WB,14,2021-11-02,1,69,Y*,Chelsea,1,2,0.0,0.1,80.2,0,86,,90,2,W 1–0,0,,6,1,Away,0,Group stage,Malmö,4
,,,,,Sat,,Premier League,,,,,,,2021-11-06,,,N,Chelsea,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Burnley,
0,,,0,,Thu,,WCQ,0,,,,,,2021-11-11,0,,N,Spain,0,,,,,0,,,2,,W 1–0,0,,,,Away,0,First round,Greece,1
0,,,0,,Sun,,WCQ,0,,,,RB,,2021-11-14,0,,Y,Spain,0,,,,,0,,,90,,W 1–0,0,,,,Home,0,First round,Sweden,1
,,,,,Sat,,Premier League,,,,,,,2021-11-20,,,N,Chelsea,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Leicester City,
0,0,15,0,1,Tue,0,Champions Lg,0,1,23,0.0,WB,1,2021-11-23,0,17,N,Chelsea,0,0,0.0,0.0,81.0,0,21,,20,0,W 4–0,0,,1,0,Home,0,Group stage,Juventus,0
,,,,,Sun,,Premier League,,,,,,,2021-11-28,,,N,Chelsea,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Manchester Utd,
0,0,20,0,2,Wed,0,Premier League,0,3,49,0.0,WB,7,2021-12-01,0,25,Y*,Chelsea,1,0,0.0,0.0,61.0,0,41,,68,0,W 2–1,0,,3,2,Away,0,Matchweek 14,Watford,0
,,,,,Sat,,Premier League,,,,,,,2021-12-04,,,N,Chelsea,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 15,West Ham,
