pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Burnley,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Burnley,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Liverpool,
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-08-25,,0,,Y,Burnley,0,,,,,1,,,90,,D 0 ,0,,,,Away,0,Second round,Newcastle Utd,2
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Burnley,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Leeds United,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Burnley,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Arsenal,
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-09-21,,0,,Y,Burnley,1,,,,,0,,,90,,W 4–1,0,,,,Home,0,Third round,Rochdale,2
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Burnley,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leicester City,
0,0,16,0,1,Sat,0,Premier League,0,2,48,0.1,CB,2021-10-02,11,0,31,Y,Burnley,1,0,0.0,0.1,81.6,0,38,,90,0,D 0–0,0,,0,3,Home,0,Matchweek 7,Norwich City,1
,,,,,Sat,,WCQ,,,,,,2021-10-09,,,,N,Republic of Ireland,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,First round,Azerbaijan,
0,,,0,,Tue,,Friendlies (M),0,,,,,2021-10-12,,,,N,Republic of Ireland,,,,,,0,,,14,,W 4–0,0,,,,Home,0,Friendlies (M),Qatar,
