pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,6,35,0,0,Sun,1,Premier League,0,5,56,0.4,RW,13,2021-08-15,0,31,Y,Tottenham,4,8,0.2,0.4,86.1,1,36,,90,4,W 1–0,0,,7,2,Home,0,Matchweek 1,Manchester City,2
0,0,15,0,0,Sun,0,Premier League,0,3,27,0.0,RW,19,2021-08-22,0,12,Y,Tottenham,0,0,0.0,0.0,80.0,0,15,,66,0,W 1–0,0,,1,4,Away,0,Matchweek 2,Wolves,2
0,,,0,,Thu,,Conf Lg,0,,,,FW,,2021-08-26,,,Y,Tottenham,,,,,,0,,,83,,W 3–0,0,,,,Home,0,Play-off round,Paços,
0,0,15,0,1,Sun,0,Premier League,0,2,21,0.0,RW,5,2021-08-29,1,8,N,Tottenham,1,3,0.0,0.0,66.7,0,12,,23,1,W 1–0,0,,3,1,Home,0,Matchweek 3,Watford,0
0,1,30,0,0,Sat,0,Premier League,0,1,41,0.1,"FW,AM",22,2021-09-11,1,20,Y,Tottenham,2,4,0.0,0.1,71.4,1,28,,90,3,L 0–3,0,,4,3,Away,0,Matchweek 4,Crystal Palace,0
0,,,0,,Thu,,Conf Lg,0,,,,FW,,2021-09-16,,,Y,Tottenham,,,,,,0,,,53,,D 2–2,0,,,,Away,0,Group stage,Rennes,
0,1,47,0,1,Sun,0,Premier League,0,4,58,0.1,RW,12,2021-09-26,1,34,Y,Tottenham,2,2,0.0,0.1,73.9,0,46,,90,1,L 1–3,0,,17,0,Away,0,Matchweek 6,Arsenal,0
0,,,0,,Thu,,Conf Lg,1,,,,,,2021-09-30,,,N,Tottenham,,,,,,0,,,32,,W 5–1,0,,,,Home,0,Group stage,NŠ Mura,
0,4,34,0,0,Sun,0,Premier League,0,6,63,0.0,RW,7,2021-10-03,0,36,Y,Tottenham,1,4,0.2,0.0,76.6,0,47,,88,2,W 2–1,0,,4,0,Home,0,Matchweek 7,Aston Villa,0
0,4,47,0,2,Sun,1,Premier League,0,3,61,0.2,RW,12,2021-10-17,0,38,Y,Tottenham,4,5,0.0,0.2,79.2,0,48,,90,5,W 3–2,0,,8,0,Away,0,Matchweek 8,Newcastle Utd,2
0,1,50,0,0,Sun,0,Premier League,0,6,59,0.3,RW,7,2021-10-24,0,32,Y,Tottenham,1,4,0.0,0.3,71.1,0,45,,89,2,L 0–1,0,,11,0,Away,0,Matchweek 9,West Ham,1
0,,,0,,Wed,,EFL Cup,0,,,,,,2021-10-27,2,,N,Tottenham,2,,,,,0,,,66,,W 1–0,0,,,,Away,1,Fourth round,Burnley,1
0,4,31,0,1,Sat,0,Premier League,0,5,36,0.0,RW,7,2021-10-30,0,20,Y,Tottenham,0,7,0.2,0.0,80.0,0,25,,53,4,L 0–3,0,,5,1,Home,0,Matchweek 10,Manchester Utd,1
0,,,0,,Thu,,Conf Lg,0,,,,FW,,2021-11-04,,,Y,Tottenham,,,,,,0,,,72,,W 3–2,0,,,,Home,1,Group stage,Vitesse,
0,2,35,0,1,Sun,0,Premier League,0,4,49,0.1,AM,10,2021-11-07,0,30,Y,Tottenham,1,1,0.0,0.1,81.1,0,37,,70,1,D 0–0,0,,4,0,Away,0,Matchweek 11,Everton,0
0,4,43,0,0,Sun,1,Premier League,1,4,53,0.1,RW,16,2021-11-21,0,19,Y,Tottenham,1,4,0.4,0.1,55.9,0,34,,87,2,W 2–1,0,,9,4,Home,0,Matchweek 12,Leeds United,0
0,,,0,,Thu,,Conf Lg,1,,,,,,2021-11-25,,,N,Tottenham,,,,,,0,,,37,,L 1–2,0,,,,Away,0,Group stage,NŠ Mura,
0,0,27,0,1,Thu,0,Premier League,0,0,33,0.1,RW,11,2021-12-02,1,15,Y,Tottenham,1,3,0.0,0.1,55.6,0,27,,76,2,W 2–0,0,,4,1,Home,0,Matchweek 14,Brentford,0
0,8,32,0,0,Sun,1,Premier League,0,4,46,0.1,AM,6,2021-12-05,1,29,Y,Tottenham,2,4,0.1,0.1,85.3,0,34,,79,4,W 3–0,0,,8,1,Home,1,Matchweek 15,Norwich City,2
0,0,8,0,0,Sun,0,Premier League,0,1,9,0.0,CM,2,2021-12-19,0,5,N,Tottenham,0,0,0.0,0.0,71.4,0,7,,10,0,D 2–2,0,,0,0,Home,0,Matchweek 18,Liverpool,0
0,,,0,,Wed,,EFL Cup,0,,,,AM,,2021-12-22,1,,Y,Tottenham,1,,,,,0,,,60,,W 2–1,0,,,,Home,1,Quarter-finals,West Ham,0
0,3,31,0,0,Sun,2,Premier League,2,2,41,1.3,AM,16,2021-12-26,1,27,Y,Tottenham,5,0,0.7,1.3,90.0,0,30,,90,0,W 3–0,0,,2,0,Home,1,Matchweek 19,Crystal Palace,0
0,0,18,0,0,Tue,0,Premier League,0,3,20,0.1,RW,3,2021-12-28,3,9,N,Tottenham,3,0,0.0,0.1,69.2,0,13,,29,0,D 1–1,0,,5,0,Away,0,Matchweek 20,Southampton,0
0,4,48,0,0,Sat,0,Premier League,0,6,63,0.0,RW,17,2022-01-01,1,43,Y,Tottenham,1,1,0.3,0.0,76.8,0,56,,89,0,W 1–0,0,,11,2,Away,0,Matchweek 21,Watford,0
0,,,0,,Wed,,EFL Cup,0,,,,FW,,2022-01-05,0,,Y,Tottenham,1,,,,,0,,,79,,L 0–2,0,,,,Away,0,Semi-finals,Chelsea,1
0,,,0,,Sun,,FA Cup,0,,,,,,2022-01-09,1,,N,Tottenham,3,,,,,0,,,22,,W 3–1,0,,,,Home,1,Third round proper,Morecambe,0
0,,,0,,Wed,,EFL Cup,0,,,,FW,,2022-01-12,0,,Y,Tottenham,1,,,,,0,,,90,,L 0–1,0,,,,Home,0,Semi-finals,Chelsea,0
0,4,33,0,0,Wed,0,Premier League,0,3,40,0.2,"FW,LW",18,2022-01-19,1,23,Y,Tottenham,2,5,0.4,0.2,74.2,0,31,,90,2,W 3–2,0,,6,0,Away,0,Matchweek 17,Leicester City,2
0,0,15,0,0,Sun,0,Premier League,0,1,22,0.0,"RW,LW",6,2022-01-23,0,16,N,Tottenham,0,0,0.0,0.0,80.0,0,20,,35,0,L 0–2,0,,1,1,Away,0,Matchweek 23,Chelsea,0
0,,,0,,Sat,,FA Cup,0,,,,FW,,2022-02-05,0,,Y,Tottenham,0,,,,,0,,,67,,W 3–1,0,,,,Home,0,Fourth round proper,Brighton,2
0,2,21,0,0,Wed,1,Premier League,1,2,39,0.1,AM,14,2022-02-09,0,20,Y,Tottenham,1,1,0.5,0.1,66.7,0,30,,75,0,L 2–3,0,,5,1,Home,0,Matchweek 24,Southampton,3
0,2,20,0,1,Sun,0,Premier League,0,2,37,0.0,RW,10,2022-02-13,0,23,Y,Tottenham,1,1,0.1,0.0,88.5,1,26,,70,0,L 0–2,0,,5,1,Home,0,Matchweek 25,Wolves,2
0,0,1,0,2,Sat,0,Premier League,0,0,4,0.0,LW,5,2022-02-19,0,1,N,Tottenham,0,0,0.0,0.0,50.0,0,2,,11,0,W 3–2,0,,0,0,Away,0,Matchweek 26,Manchester City,0
0,0,6,0,0,Wed,0,Premier League,0,1,9,0.0,RW,2,2022-02-23,0,4,N,Tottenham,1,0,0.0,0.0,66.7,0,6,,26,0,L 0–1,0,,1,0,Away,0,Matchweek 13,Burnley,0
,,,,,Mon,,Premier League,,,,,,,2022-03-07,,,N,Tottenham,,,,,,,,,,,W 5–0,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Everton,
0,0,5,0,0,Sat,0,Premier League,0,0,7,0.0,"AM,RW",4,2022-03-12,0,2,N,Tottenham,0,3,0.0,0.0,50.0,0,4,,13,2,L 2–3,0,,1,0,Away,0,Matchweek 29,Manchester Utd,1
0,0,3,0,0,Wed,0,Premier League,0,0,6,0.0,AM,2,2022-03-16,0,4,N,Tottenham,0,1,0.0,0.0,80.0,0,5,,11,1,W 2–0,0,,0,0,Away,0,Matchweek 16,Brighton,0
0,1,5,0,0,Sun,0,Premier League,0,2,5,0.0,RW,1,2022-03-20,0,4,N,Tottenham,0,0,0.0,0.0,80.0,0,5,,1,0,W 3–1,0,,1,0,Home,0,Matchweek 30,West Ham,0
0,2,8,0,0,Sun,1,Premier League,1,2,10,0.0,"RM,AM",2,2022-04-03,0,7,N,Tottenham,0,1,0.6,0.0,100.0,0,7,,15,0,W 5–1,0,,2,1,Home,0,Matchweek 31,Newcastle Utd,0
0,0,7,0,0,Sat,0,Premier League,0,1,9,0.0,"RW,LW",1,2022-04-09,0,5,N,Tottenham,0,0,0.0,0.0,71.4,0,7,,13,0,W 4–0,0,,0,1,Away,0,Matchweek 32,Aston Villa,1
0,0,8,0,3,Sat,0,Premier League,0,0,15,0.0,RW,12,2022-04-16,0,1,N,Tottenham,0,2,0.0,0.0,20.0,0,5,,27,2,L 0–1,0,,2,3,Home,0,Matchweek 33,Brighton,0
0,0,1,0,0,Sat,0,Premier League,0,0,1,0.0,AM,1,2022-04-23,0,0,N,Tottenham,0,0,0.0,0.0,,0,0,,5,0,D 0–0,0,,1,0,Away,0,Matchweek 34,Brentford,0
0,0,12,0,2,Sun,0,Premier League,0,0,24,0.2,RW,7,2022-05-01,0,7,Y,Tottenham,2,4,0.0,0.2,63.6,0,11,,54,1,W 3–1,0,,0,1,Home,0,Matchweek 35,Leicester City,2
,,,,,Sat,,Premier League,,,,,,,2022-05-07,,,N,Tottenham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 36,Liverpool,
0,0,10,0,1,Thu,0,Premier League,0,0,18,0.0,AM,2,2022-05-12,0,7,N,Tottenham,0,0,0.0,0.0,63.6,0,11,,19,0,W 3–0,0,,3,1,Home,0,Matchweek 22,Arsenal,1
0,7,41,0,1,Sun,0,Premier League,0,5,46,0.2,AM,4,2022-05-15,0,32,Y,Tottenham,2,4,0.2,0.2,84.2,1,38,,78,1,W 1–0,0,,11,0,Home,0,Matchweek 37,Burnley,0
0,3,12,0,1,Sun,1,Premier League,1,4,19,0.0,WB,2,2022-05-22,0,12,N,Tottenham,0,1,0.6,0.0,70.6,0,17,,23,0,W 5–0,0,,2,0,Away,0,Matchweek 38,Norwich City,0
