pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Everton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Everton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Leeds United,
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-08-24,,0,,Y,Everton,0,,,,,0,,,56,,W 2–1,0,,,,Away,0,Second round,Huddersfield,0
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Everton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Aston Villa,
,,,,,Tue,,EFL Cup,,,,,,2021-09-21,,,,N,Everton,,,,,,,,,,,D 2 ,,"On matchday squad, but did not play",,,Away,,Third round,QPR,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,CB,2021-09-24,,,,Y,Everton,,,,,,0,,,90,,L 0–1,0,,,,Home,0,Matchweek 6,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Everton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Norwich City,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Everton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,Everton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Tottenham,
,,,,,Sun,,Premier League,,,,,,2021-11-21,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Manchester City,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,CB,2021-11-22,,,,Y,Everton,,,,,,1,,,45,,W 2–1,0,,,,Home,0,Matchweek 12,Brighton,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Brentford,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Everton,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Liverpool,
,,,,,Mon,,Premier League,,,,,,2021-12-06,,,,N,Everton,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Arsenal,
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,Everton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Crystal Palace,
0,0,13,0,2,Thu,0,Premier League,0,0,28,0.4,CB,2021-12-16,12,1,6,Y,Everton,1,0,0.0,0.4,31.6,0,19,,90,0,D 1–1,0,,0,3,Away,1,Matchweek 17,Chelsea,2
0,,,0,,Mon,,PL2 — Div. 1,0,,,,,2022-01-24,,,,Y,Everton,,,,,,0,,,61,,W 1–0,0,,,,Home,0,Matchweek 18,Tottenham,
,,,,,Sat,,FA Cup,,,,,,2022-02-05,,,,N,Everton,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Fourth round proper,Brentford,
0,0,30,0,1,Tue,0,Premier League,0,3,45,0.1,CB,2022-02-08,6,1,33,N,Everton,1,0,0.0,0.1,86.8,0,38,,56,0,L 1–3,0,,1,0,Away,0,Matchweek 24,Newcastle Utd,0
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Everton,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 25,Leeds United,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Everton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Southampton,
,,,,,Sat,,Premier League,,,,,,2022-02-26,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Manchester City,
0,,,0,,Thu,,FA Cup,0,,,,CB,2022-03-03,,0,,Y,Everton,1,,,,,0,,,90,,W 2–0,0,,,,Home,0,Fifth round proper,Boreham Wood,0
0,0,13,0,1,Mon,0,Premier League,0,3,20,0.0,CB,2022-03-07,5,0,14,N,Everton,0,0,0.0,0.0,93.3,0,15,,45,0,L 0–5,0,,1,0,Away,0,Matchweek 28,Tottenham,3
,,,,,Sun,,FA Cup,,,,,,2022-03-20,,,,N,Everton,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Crystal Palace,
,,,,,Sun,,Premier League,,,,,,2022-04-03,,,,N,Everton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 31,West Ham,
0,0,7,0,1,Wed,0,Premier League,0,1,23,0.0,CB,2022-04-06,4,0,11,Y,Everton,1,0,0.0,0.0,84.6,0,13,,90,0,L 2–3,0,,0,0,Away,0,Matchweek 19,Burnley,3
,,,,,Sat,,Premier League,,,,,,2022-04-09,,,,N,Everton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Manchester Utd,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,CB,2022-04-15,,,,Y*,Everton,,,,,,0,,,90,,W 2–0,0,,,,Home,0,Matchweek 21,Chelsea,
,,,,,Sun,,Premier League,,,,,,2022-04-24,,,,N,Everton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Liverpool,
,,,,,Sun,,Premier League,,,,,,2022-05-01,,,,N,Everton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Chelsea,
,,,,,Wed,,Premier League,,,,,,2022-05-11,,,,N,Everton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Watford,
0,0,4,0,0,Sun,0,Premier League,0,0,7,0.0,CB,2022-05-15,3,0,5,Y,Everton,0,0,0.0,0.0,83.3,0,6,,17,0,L 2–3,1,,0,0,Home,0,Matchweek 37,Brentford,0
0,0,16,0,2,Sun,0,Premier League,0,0,31,0.0,CB,2022-05-22,11,0,16,Y,Everton,0,1,0.0,0.0,64.0,0,25,,90,1,L 1–5,0,,0,0,Away,0,Matchweek 38,Arsenal,0
