pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Wed,,EFL Cup,1,,,,AM,,2021-08-25,0,,Y,Arsenal,1,,,,,0,,,60,,W 6–0,0,,,Away,0,Second round,West Brom,0
0,1,12,0,0,Sat,0,Premier League,0,2,20,0.0,"DM,RM",13,2021-08-28,0,13,Y,Arsenal,0,0,0.0,0.0,81.3,0,16,,70,0,L 0–5,0,0,1,Away,0,Matchweek 3,Manchester City,1
0,,,0,,Wed,,WCQ,0,,,,AM,,2021-09-01,0,,Y*,Norway,0,,,,,1,,,90,,D 1–1,0,,,Home,0,First round,Netherlands,1
0,,,0,,Sat,,WCQ,0,,,,AM,,2021-09-04,0,,Y*,Norway,0,,,,,0,,,87,,W 2–0,0,,,Away,0,First round,Latvia,1
0,,,0,,Tue,,WCQ,0,,,,CM,,2021-09-07,0,,Y,Norway,3,,,,,0,,,90,,W 5–1,0,,,Home,0,First round,Gibraltar,1
0,3,38,0,1,Sat,0,Premier League,0,2,53,0.0,"AM,DM",28,2021-09-11,0,41,Y,Arsenal,0,1,0.1,0.0,93.2,0,44,,90,0,W 1–0,0,5,1,Home,0,Matchweek 4,Norwich City,1
0,5,54,0,1,Sat,1,Premier League,0,10,70,0.1,CM,12,2021-09-18,1,53,Y,Arsenal,2,0,0.1,0.1,85.5,0,62,,90,0,W 1–0,0,6,1,Away,1,Matchweek 5,Burnley,2
0,8,39,0,0,Sun,2,Premier League,0,2,63,0.0,AM,23,2021-09-26,0,48,Y,Arsenal,0,0,0.1,0.0,92.3,1,52,,90,0,W 3–1,0,7,1,Home,0,Matchweek 6,Tottenham,1
0,0,16,0,0,Sat,0,Premier League,0,3,29,0.0,AM,15,2021-10-02,0,16,Y,Arsenal,0,2,0.0,0.0,72.7,0,22,,62,1,D 0–0,0,2,1,Away,0,Matchweek 7,Brighton,0
0,,,0,,Fri,,WCQ,0,,,,CM,,2021-10-08,0,,Y*,Norway,3,,,,,0,,,90,,D 1–1,0,,,Away,0,First round,Turkey,0
0,,,0,,Mon,,WCQ,0,,,,AM,,2021-10-11,0,,Y*,Norway,0,,,,,0,,,80,,W 2–0,0,,,Home,0,First round,Montenegro,2
