pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,4,33,0,0,Sat,3,UEFA Euro,1,1,33,0.0,LW,10,2021-07-03,0,18,Y,England,1,6,0.4,0.0,81.8,0,22,,64,4,W 4–0,0,,7,1,Away,0,Quarter-finals,Ukraine,1
0,6,65,0,0,Wed,0,UEFA Euro,0,1,67,1.0,"LW,RW,AM",3,2021-07-07,3,43,Y,England,6,13,0.0,1.0,87.8,0,49,,120,8,W 2–1,0,,9,0,Home,0,Semi-finals,Denmark,1
0,1,29,0,2,Sun,0,UEFA Euro,0,1,31,0.0,"AM,LW,RW",11,2021-07-11,0,14,Y,England,0,6,0.0,0.0,87.5,0,16,,120,4,D 1 ,0,,3,0,Neutral,0,Final,Italy,5
0,2,36,0,0,Sun,0,Premier League,0,1,38,0.0,LW,7,2021-08-15,1,25,Y,Manchester City,1,2,0.0,0.0,89.3,0,28,,69,0,L 0–1,0,,6,1,Away,0,Matchweek 1,Tottenham,0
0,1,12,0,0,Sat,0,Premier League,0,0,14,0.6,FW,2,2021-08-21,1,8,N,Manchester City,2,0,0.0,0.6,88.9,0,9,,30,0,W 5–0,0,,2,0,Home,1,Matchweek 2,Norwich City,0
0,3,24,0,0,Sat,0,Premier League,0,2,30,0.6,CM,2,2021-08-28,2,18,N,Manchester City,4,1,0.1,0.6,78.3,0,23,,33,1,W 5–0,0,,5,1,Home,0,Matchweek 3,Arsenal,0
0,,,0,,Thu,,WCQ,1,,,,AM,,2021-09-02,2,,Y,England,2,,,,,1,,,90,,W 4–0,0,,,,Away,1,First round,Hungary,0
,,,,,Sun,,WCQ,,,,,,,2021-09-05,,,N,England,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,First round,Andorra,
0,,,0,,Wed,,WCQ,0,,,,AM,,2021-09-08,0,,Y,England,1,,,,,0,,,90,,D 1–1,0,,,,Away,0,First round,Poland,0
0,1,8,0,0,Sat,0,Premier League,0,1,14,0.1,FW,4,2021-09-11,0,3,N,Manchester City,1,1,0.2,0.1,50.0,0,6,,27,0,W 1–0,0,,2,0,Away,0,Matchweek 4,Leicester City,0
0,0,7,0,0,Wed,0,Champions Lg,0,1,9,0.0,FW,4,2021-09-15,0,7,N,Manchester City,0,2,0.0,0.0,87.5,0,8,,20,1,W 6–3,0,,1,0,Home,0,Group stage,RB Leipzig,0
0,4,27,0,1,Sat,0,Premier League,0,3,31,0.2,FW,14,2021-09-18,0,17,Y,Manchester City,4,3,0.0,0.2,89.5,0,19,,90,2,D 0–0,0,,4,1,Home,0,Matchweek 5,Southampton,1
0,,,0,,Tue,,EFL Cup,1,,,,FW,,2021-09-21,0,,Y,Manchester City,3,,,,,0,,,90,,W 6–1,0,,,,Home,0,Third round,Wycombe,0
0,0,3,0,0,Sat,0,Premier League,0,1,4,0.0,LW,1,2021-09-25,0,2,N,Manchester City,0,1,0.0,0.0,100.0,0,2,,4,0,W 1–0,0,,0,0,Away,0,Matchweek 6,Chelsea,0
0,1,19,0,1,Tue,0,Champions Lg,0,0,29,0.4,FW,19,2021-09-28,0,16,Y,Manchester City,2,0,0.0,0.4,84.2,0,19,,77,0,L 0–2,0,,6,1,Away,0,Group stage,Paris S-G,0
0,1,8,0,0,Sun,0,Premier League,0,0,8,0.0,FW,7,2021-10-03,0,4,N,Manchester City,0,1,0.1,0.0,66.7,0,6,,25,1,D 2–2,0,,2,1,Away,0,Matchweek 7,Liverpool,0
,,,,,Sat,,WCQ,,,,,,,2021-10-09,,,N,England,,,,,,,,,,,W 5–0,,"On matchday squad, but did not play",,,Away,,First round,Andorra,
0,,,0,,Tue,,WCQ,0,,,,FW,,2021-10-12,2,,Y,England,3,,,,,0,,,75,,D 1–1,0,,,,Home,0,First round,Hungary,0
0,3,31,0,0,Sat,0,Premier League,0,2,38,0.1,"LW,FW",22,2021-10-16,0,28,Y,Manchester City,1,3,0.0,0.1,87.5,0,32,,90,1,W 2–0,0,,3,1,Home,0,Matchweek 8,Burnley,1
0,5,14,0,0,Tue,1,Champions Lg,1,1,19,1.0,LW,7,2021-10-19,2,11,N,Manchester City,6,2,0.2,1.0,91.7,0,12,,27,2,W 5–1,0,,4,0,Away,0,Group stage,Club Brugge,0
0,,,0,,Wed,,EFL Cup,0,,,,FW,,2021-10-27,2,,Y,Manchester City,3,,,,,0,,,120,,D 0 ,0,,,,Away,0,Fourth round,West Ham,0
0,1,8,0,0,Sat,0,Premier League,0,0,8,0.0,AM,1,2021-10-30,0,4,N,Manchester City,0,0,0.1,0.0,57.1,0,7,,13,0,L 0–2,0,,2,0,Home,0,Matchweek 10,Crystal Palace,0
0,2,22,0,0,Wed,0,Champions Lg,0,3,23,0.9,RW,10,2021-11-03,1,15,N,Manchester City,1,1,0.1,0.9,83.3,0,18,,23,1,W 4–1,0,,3,2,Home,1,Group stage,Club Brugge,1
,,,,,Sat,,Premier League,,,,,,,2021-11-06,,,N,Manchester City,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Manchester Utd,
0,,,0,,Fri,,WCQ,1,,,,FW,,2021-11-12,0,,Y,England,0,,,,,0,,,76,,W 5–0,0,,,,Home,0,First round,Albania,0
