pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-15,,,,N,West Ham,,,,,,,,,,,W 4–2,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Newcastle Utd,
,,,,,Mon,,Premier League,,,,,,2021-08-23,,,,N,West Ham,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,West Ham,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Crystal Palace,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Southampton,
,,,,,Thu,,Europa Lg,,,,,,2021-09-16,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Group stage,Dinamo Zagreb,
,,,,,Sun,,Premier League,,,,,,2021-09-19,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Manchester Utd,
0,,,0,,Wed,,EFL Cup,0,,,,GK,2021-09-22,,0,,Y,West Ham,0,,,,,0,,,90,,W 1–0,0,,,,Away,0,Third round,Manchester Utd,0
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leeds United,
0,0,21,0,0,Thu,0,Europa Lg,0,0,27,0.0,GK,2021-09-30,0,0,18,Y,West Ham,0,0,0.0,0.0,66.7,0,27,,90,0,W 2–0,0,,0,0,Home,0,Group stage,Rapid Wien,0
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Brentford,
,,,,,Sun,,Premier League,,,,,,2021-10-17,,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Everton,
0,0,8,0,0,Thu,0,Europa Lg,0,0,21,0.0,GK,2021-10-21,0,0,13,Y,West Ham,0,0,0.0,0.0,68.4,0,19,,90,0,W 3–0,0,,0,0,Home,0,Group stage,Genk,0
,,,,,Sun,,Premier League,,,,,,2021-10-24,,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Tottenham,
0,,,0,,Wed,,EFL Cup,0,,,,GK,2021-10-27,,0,,Y,West Ham,0,,,,,0,,,120,,D 0 ,0,,,,Home,0,Fourth round,Manchester City,0
,,,,,Sun,,Premier League,,,,,,2021-10-31,,,,N,West Ham,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Aston Villa,
0,0,7,0,0,Thu,0,Europa Lg,0,0,27,0.0,GK,2021-11-04,0,0,17,Y,West Ham,0,0,0.0,0.0,77.3,0,22,,90,0,D 2–2,0,,0,0,Away,0,Group stage,Genk,0
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Liverpool,
,,,,,Sat,,WCQ,,,,,,2021-11-13,,,,N,France,,,,,,,,,,,W 8–0,,"On matchday squad, but did not play",,,Home,,First round,Kazakhstan,
,,,,,Tue,,WCQ,,,,,,2021-11-16,,,,N,France,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,First round,Finland,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Wolves,
0,0,22,0,0,Thu,0,Europa Lg,0,0,39,0.0,GK,2021-11-25,0,0,30,Y,West Ham,0,0,0.0,0.0,76.9,0,39,,90,0,W 2–0,0,,0,0,Away,0,Group stage,Rapid Wien,0
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Manchester City,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Chelsea,
0,0,7,0,0,Thu,0,Europa Lg,0,0,25,0.0,GK,2021-12-09,0,0,16,Y,West Ham,0,0,0.0,0.0,76.2,0,21,,90,0,L 0–1,0,,0,0,Home,0,Group stage,Dinamo Zagreb,0
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Burnley,
,,,,,Wed,,Premier League,,,,,,2021-12-15,,,,N,West Ham,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Arsenal,
0,,,0,,Wed,,EFL Cup,0,,,,GK,2021-12-22,,0,,Y,West Ham,1,,,,,0,,,90,,L 1–2,0,,,,Away,0,Quarter-finals,Tottenham,0
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,West Ham,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Southampton,
,,,,,Tue,,Premier League,,,,,,2021-12-28,,,,N,West Ham,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Watford,
,,,,,Sat,,Premier League,,,,,,2022-01-01,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 21,Crystal Palace,
0,,,0,,Sun,,FA Cup,0,,,,GK,2022-01-09,,0,,Y,West Ham,0,,,,,0,,,90,,W 2–0,0,,,,Home,0,Third round proper,Leeds United,0
,,,,,Wed,,Premier League,,,,,,2022-01-12,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Norwich City,
,,,,,Sun,,Premier League,,,,,,2022-01-16,,,,N,West Ham,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 22,Leeds United,
0,0,17,0,0,Sat,0,Premier League,0,0,42,0.0,GK,2022-01-22,0,0,20,Y,West Ham,0,0,0.0,0.0,48.8,0,41,,90,0,L 0–1,0,,0,0,Away,0,Matchweek 23,Manchester Utd,0
0,,,0,,Sat,,FA Cup,0,,,,GK,2022-02-05,,0,,Y,West Ham,0,,,,,0,,,120,,W 2–1,0,,,,Away,0,Fourth round proper,Kidderminster,0
