pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Norwich City,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Norwich City,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Manchester City,
0,,,0,,Tue,,EFL Cup,0,,,,GK,2021-08-24,,0,,Y,Norwich City,0,,,,,0,,,90,,W 6–0,0,,,,Home,0,Second round,Bournemouth,0
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Norwich City,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Arsenal,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Norwich City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Watford,
0,,,0,,Tue,,EFL Cup,0,,,,GK,2021-09-21,,0,,Y,Norwich City,0,,,,,0,,,90,,L 0–3,0,,,,Home,0,Third round,Liverpool,0
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Everton,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Norwich City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Burnley,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Norwich City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Norwich City,,,,,,,,,,,L 0–7,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Chelsea,
,,,,,Sun,,Premier League,,,,,,2021-10-31,,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Leeds United,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Norwich City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Brentford,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Norwich City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Norwich City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Wolves,
,,,,,Tue,,Premier League,,,,,,2021-11-30,,,,N,Norwich City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Newcastle Utd,
0,,,0,,Fri,,PL2 — Div. 2,0,,,,GK,2021-12-03,,,,Y,Norwich City,,,,,,0,,,90,,W 5–2,0,,,,Home,0,Matchweek 14,Reading,
,,,,,Sun,,Premier League,,,,,,2021-12-05,,,,N,Norwich City,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-12-11,,,,N,Norwich City,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Manchester Utd,
,,,,,Tue,,Premier League,,,,,,2021-12-14,,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 17,Aston Villa,
0,0,13,0,0,Sun,0,Premier League,0,0,39,0.0,GK,2021-12-26,0,0,23,Y,Norwich City,0,0,0.0,0.0,60.5,0,38,,90,0,L 0–5,0,,0,0,Home,0,Matchweek 19,Arsenal,0
0,0,16,0,0,Tue,0,Premier League,0,0,31,0.0,GK,2021-12-28,0,0,21,Y,Norwich City,0,0,0.0,0.0,77.8,0,27,,90,0,L 0–3,0,,0,0,Away,0,Matchweek 20,Crystal Palace,0
,,,,,Sun,,FA Cup,,,,,,2022-01-09,,,,N,Norwich City,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Third round proper,Charlton Ath,
,,,,,Wed,,Premier League,,,,,,2022-01-12,,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 18,West Ham,
,,,,,Sat,,Premier League,,,,,,2022-01-15,,,,N,Norwich City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 22,Everton,
0,0,7,0,0,Fri,0,Premier League,0,0,32,0.0,GK,2022-01-21,0,0,18,Y,Norwich City,0,0,0.0,0.0,58.1,0,31,,90,0,W 3–0,0,,0,0,Away,0,Matchweek 23,Watford,0
,,,,,Sat,,FA Cup,,,,,,2022-02-05,,,,N,Norwich City,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Fourth round proper,Wolves,
0,0,14,0,0,Wed,0,Premier League,0,0,38,0.0,GK,2022-02-09,1,0,21,Y,Norwich City,0,0,0.0,0.0,61.8,0,34,,90,0,D 1–1,0,,0,0,Home,0,Matchweek 24,Crystal Palace,0
0,0,10,0,0,Sat,0,Premier League,0,0,33,0.0,GK,2022-02-12,0,0,22,Y,Norwich City,0,0,0.0,0.0,78.6,0,28,,90,0,L 0–4,0,,0,0,Home,0,Matchweek 25,Manchester City,0
0,0,8,0,0,Sat,0,Premier League,0,0,38,0.0,GK,2022-02-19,1,0,22,Y,Norwich City,0,0,0.0,0.0,68.8,0,32,,90,0,L 1–3,0,,0,0,Away,0,Matchweek 26,Liverpool,0
0,0,13,0,0,Fri,0,Premier League,0,0,39,0.0,GK,2022-02-25,0,0,29,Y,Norwich City,0,0,0.0,0.0,85.3,0,34,,90,0,L 0–2,0,,0,0,Away,0,Matchweek 27,Southampton,0
,,,,,Wed,,FA Cup,,,,,,2022-03-02,,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Fifth round proper,Liverpool,
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Norwich City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Brentford,
