pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,Premier League,,,,,,2021-08-13,,,,N,Brentford,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Arsenal,
0,1,2,0,0,Sat,0,Premier League,0,1,7,0.0,CM,2021-08-21,4,0,3,N,Brentford,0,0,0.0,0.0,50.0,0,6,,21,0,D 0–0,0,,0,1,Away,0,Matchweek 2,Crystal Palace,0
0,,,0,,Tue,,EFL Cup,1,,,,AM,2021-08-24,,0,,Y,Brentford,1,,,,,0,,,90,,W 3–1,0,,,,Home,0,Second round,FG Rovers,1
0,3,16,0,1,Sat,0,Premier League,0,1,29,0.1,AM,2021-08-28,15,0,14,Y,Brentford,2,1,0.2,0.1,66.7,0,21,,65,1,D 1–1,0,,3,3,Away,0,Matchweek 3,Aston Villa,1
0,,,0,,Thu,,WCQ,0,,,,AM,2021-09-02,,,,Y,IR Iran,,,,,,0,,,45,,W 1–0,0,,,,Home,0,Third round,Syria,
0,,,0,,Tue,,WCQ,0,,,,,2021-09-07,,,,N,IR Iran,,,,,,0,,,33,,W 3–0,0,,,,Away,0,Third round,Iraq,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Brentford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Brentford,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Wolves,
0,,,0,,Tue,,EFL Cup,2,,,,CM,2021-09-21,,0,,Y,Brentford,2,,,,,0,,,90,,W 7–0,0,,,,Home,0,Third round,Oldham Athletic,2
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Brentford,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Liverpool,
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,West Ham,
,,,,,Thu,,WCQ,,,,,,2021-10-07,,,,N,IR Iran,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Third round,United Arab Emirates,
,,,,,Tue,,WCQ,,,,,,2021-10-12,,,,N,IR Iran,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Third round,Korea Republic,
0,2,14,0,0,Sat,0,Premier League,0,3,20,0.4,WB,2021-10-16,1,1,12,N,Brentford,3,1,0.0,0.4,75.0,0,16,,19,1,L 0–1,0,,1,0,Home,0,Matchweek 8,Chelsea,0
0,1,3,0,0,Sun,0,Premier League,0,1,13,0.0,CM,2021-10-24,5,0,4,N,Brentford,0,0,0.0,0.0,44.4,0,9,,15,0,L 1–2,0,,0,0,Home,0,Matchweek 9,Leicester City,1
0,,,0,,Wed,,EFL Cup,0,,,,CM,2021-10-27,,0,,Y,Brentford,1,,,,,1,,,90,,W 2–1,0,,,,Away,0,Fourth round,Stoke City,0
0,2,11,0,1,Sat,0,Premier League,0,1,19,0.2,CM,2021-10-30,13,1,10,N,Brentford,2,0,0.0,0.2,76.9,1,13,,33,0,L 1–3,0,,5,2,Away,1,Matchweek 10,Burnley,1
0,2,15,0,1,Sat,1,Premier League,1,2,27,0.0,CM,2021-11-06,5,0,13,N,Brentford,0,1,0.5,0.0,65.0,0,20,,45,0,L 1–2,0,,3,0,Home,0,Matchweek 11,Norwich City,1
0,,,0,,Thu,,WCQ,0,,,,FW,2021-11-11,,,,Y,IR Iran,,,,,,1,,,58,,W 2–1,0,,,,Away,0,Third round,Lebanon,
,,,,,Tue,,WCQ,,,,,,2021-11-16,,,,N,IR Iran,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Third round,Syria,
0,3,13,0,2,Sat,0,Premier League,0,5,26,0.0,LW,2021-11-20,27,0,9,Y,Brentford,0,0,0.0,0.0,52.9,1,17,,58,0,D 3–3,0,,2,1,Away,0,Matchweek 12,Newcastle Utd,0
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Brentford,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Everton,
,,,,,Thu,,Premier League,,,,,,2021-12-02,,,,N,Brentford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Tottenham,
