pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Mon,,PL2 — Div. 1,1,,,,RB,,2021-08-16,,,Y,West Ham,,,,,,0,,,90,,W 6–1,0,,,,Home,0,Matchweek 1,Arsenal,
0,,,0,,Fri,,PL2 — Div. 1,1,,,,RB,,2021-08-20,,,Y,West Ham,,,,,,1,,,90,,L 2–4,0,,,,Away,0,Matchweek 2,Brighton,
0,,,0,,Sun,,PL2 — Div. 1,0,,,,RB,,2021-08-29,,,Y,West Ham,,,,,,1,,,90,,W 2–1,0,,,,Home,1,Matchweek 3,Chelsea,
0,,,0,,Sat,,PL2 — Div. 1,1,,,,RB,,2021-09-11,,,Y,West Ham,,,,,,0,,,90,,D 2–2,0,,,,Away,1,Matchweek 4,Leeds Utd U23,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,RB,,2021-09-20,,,Y,West Ham,,,,,,0,,,90,,L 1–3,0,,,,Away,0,Matchweek 5,Derby County,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,LB,,2021-09-24,,,Y,West Ham,,,,,,1,,,90,,W 1–0,0,,,,Home,0,Matchweek 6,Crystal Palace U23,
0,,,0,,Sat,,PL2 — Div. 1,1,,,,RB,,2021-10-02,,,Y,West Ham,,,,,,0,,,90,,W 3–1,0,,,,Home,0,Matchweek 7,Everton,
,,,,,Sun,,Premier League,,,,,,,2021-10-17,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Everton,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,RB,,2021-10-18,,,Y,West Ham,,,,,,0,,,90,,W 4–3,0,,,,Away,0,Matchweek 8,Tottenham,
,,,,,Thu,,Europa Lg,,,,,,,2021-10-21,,,N,West Ham,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Group stage,Genk,
0,,,0,,Sat,,PL2 — Div. 1,1,,,,RB,,2021-10-23,,,Y,West Ham,,,,,,0,,,70,,W 6–0,0,,,,Home,0,Matchweek 9,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,,2021-10-24,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Tottenham,
,,,,,Wed,,EFL Cup,,,,,,,2021-10-27,,,N,West Ham,,,,,,,,,,,D 0 ,,"On matchday squad, but did not play",,,Home,,Fourth round,Manchester City,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,RB,,2021-11-01,,,Y,West Ham,,,,,,1,,,90,,L 1–2,0,,,,Away,0,Matchweek 10,Leicester City,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,RB,,2021-11-06,,,Y,West Ham,,,,,,0,,,90,,W 3–0,0,,,,Home,0,Matchweek 11,Liverpool,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,RB,,2021-11-20,,,Y,West Ham,,,,,,0,,,90,,W 1–0,0,,,,Home,0,Matchweek 12,Manchester City,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,RB,,2021-11-26,,,Y,West Ham,,,,,,0,,,78,,W 1–0,1,,,,Home,0,Matchweek 13,Blackburn,
,,,,,Sat,,Premier League,,,,,,,2021-12-04,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Chelsea,
0,2,48,0,0,Thu,0,Europa Lg,0,2,66,0.0,RB,12,2021-12-09,0,35,Y,West Ham,0,3,0.1,0.0,64.8,0,54,,90,2,L 0–1,0,,3,6,Home,0,Group stage,Dinamo Zagreb,0
,,,,,Sun,,Premier League,,,,,,,2021-12-12,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Burnley,
0,0,4,0,1,Wed,0,Premier League,0,0,9,0.0,RB,0,2021-12-15,0,7,N,West Ham,0,0,0.0,0.0,87.5,0,8,,7,0,L 0–2,0,,1,0,Away,0,Matchweek 17,Arsenal,1
