pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,UEFA Euro,,,,,,2021-07-02,,,,N,Belgium,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Italy,
0,1,33,0,1,Sat,0,Premier League,0,3,38,0.1,"LM,AM",2021-08-14,6,0,19,Y,Brighton,1,6,0.0,0.1,67.9,0,28,,75,3,W 2–1,0,,9,1,Away,0,Matchweek 1,Burnley,0
0,0,40,0,1,Sat,0,Premier League,0,5,50,0.1,RW,2021-08-21,11,0,29,Y,Brighton,2,0,0.0,0.1,76.3,0,38,,71,0,W 2–0,0,,14,2,Home,0,Matchweek 2,Watford,0
0,6,37,0,1,Sat,0,Premier League,0,5,53,0.3,"AM,RW",2021-08-28,24,2,25,Y,Brighton,5,2,0.0,0.3,78.1,0,32,,90,2,L 0–2,0,,3,2,Home,0,Matchweek 3,Everton,0
0,,,0,,Thu,,WCQ,1,,,,FW,2021-09-02,,0,,Y,Belgium,4,,,,,0,,,90,,W 5–2,0,,,,Away,0,First round,Estonia,0
0,,,0,,Sun,,WCQ,0,,,,,2021-09-05,,0,,N,Belgium,0,,,,,0,,,18,,W 3–0,0,,,,Home,0,First round,Czech Republic,0
0,,,0,,Wed,,WCQ,0,,,,FW,2021-09-08,,0,,Y,Belgium,1,,,,,0,,,59,,W 1–0,0,,,,Away,0,First round,Belarus,0
0,3,38,0,2,Sat,0,Premier League,0,2,58,0.0,AM,2021-09-11,31,1,34,Y,Brighton,1,1,0.2,0.0,75.6,0,45,,90,1,W 1–0,0,,3,3,Away,1,Matchweek 4,Brentford,2
0,6,32,0,1,Sun,1,Premier League,1,4,46,0.1,"FW,AM",2021-09-19,21,1,28,Y,Brighton,2,3,0.2,0.1,80.0,0,35,,90,2,W 2–1,0,,4,0,Home,0,Matchweek 5,Leicester City,1
0,0,36,0,1,Mon,0,Premier League,0,4,46,0.1,"RW,AM",2021-09-27,19,0,29,Y,Brighton,1,5,0.0,0.1,90.6,1,32,,90,4,D 1–1,0,,5,3,Away,0,Matchweek 6,Crystal Palace,1
0,5,58,0,1,Sat,0,Premier League,0,4,65,0.3,"FW,AM",2021-10-02,16,1,38,Y,Brighton,6,3,0.1,0.3,88.4,0,43,,90,3,D 0–0,0,,10,1,Home,0,Matchweek 7,Arsenal,1
0,,,0,,Thu,,UEFA Nations League,0,,,,,2021-10-07,,0,,N,Belgium,0,,,,,0,,,17,,L 2–3,0,,,,Neutral,0,Semi-finals,France,0
0,,,0,,Sun,,UEFA Nations League,0,,,,,2021-10-10,,0,,N,Belgium,0,,,,,0,,,4,,L 1–2,0,,,,Neutral,0,Third-place match,Italy,0
0,0,37,0,2,Sat,0,Premier League,0,5,57,0.1,FW,2021-10-16,21,1,33,Y,Brighton,3,0,0.0,0.1,76.7,0,43,,90,0,D 0–0,0,,6,2,Away,0,Matchweek 8,Norwich City,2
0,4,35,0,1,Sat,1,Premier League,0,7,45,0.2,FW,2021-10-23,10,2,31,Y,Brighton,3,2,0.2,0.2,86.1,0,36,,90,2,L 1–4,0,,2,0,Home,0,Matchweek 9,Manchester City,0
0,5,33,0,1,Sat,1,Premier League,0,4,42,0.2,FW,2021-10-30,14,1,28,Y,Brighton,2,5,0.2,0.2,87.5,0,32,,90,3,D 2–2,0,,3,0,Away,1,Matchweek 10,Liverpool,0
1,5,45,1,2,Sat,1,Premier League,0,4,58,1.0,FW,2021-11-06,20,2,34,Y,Brighton,4,0,0.2,0.2,82.9,0,41,,90,0,D 1–1,0,,8,1,Home,1,Matchweek 11,Newcastle Utd,2
,,,,,Sat,,WCQ,,,,,,2021-11-13,,,,N,Belgium,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,First round,Estonia,
0,,,0,,Tue,,WCQ,0,,,,,2021-11-16,,0,,N,Belgium,1,,,,,0,,,6,,D 1–1,0,,,,Away,0,First round,Wales,0
0,1,27,0,1,Sat,0,Premier League,0,1,36,0.2,FW,2021-11-20,16,1,17,Y,Brighton,2,4,0.0,0.2,68.0,0,25,,90,3,L 0–2,0,,2,2,Away,0,Matchweek 12,Aston Villa,0
0,4,50,0,1,Sat,0,Premier League,0,9,54,0.2,"LW,AM",2021-11-27,15,1,31,Y,Brighton,4,9,0.1,0.2,79.5,0,39,,90,6,D 0–0,0,,9,2,Home,0,Matchweek 13,Leeds United,2
0,1,32,0,2,Wed,0,Premier League,0,6,49,0.0,"LW,AM,FW",2021-12-01,11,0,29,Y,Brighton,1,1,0.2,0.0,76.3,0,38,,90,1,D 1–1,0,,4,1,Away,0,Matchweek 14,West Ham,0
0,2,35,0,1,Sat,0,Premier League,0,1,48,0.0,"FW,CM",2021-12-04,13,1,20,Y,Brighton,1,2,0.1,0.0,62.5,0,32,,90,2,D 1–1,0,,5,1,Away,0,Matchweek 15,Southampton,3
0,3,22,0,0,Wed,0,Premier League,0,3,34,0.1,"LW,FW",2021-12-15,12,1,24,Y,Brighton,2,0,0.0,0.1,85.7,0,28,,90,0,L 0–1,0,,3,0,Home,0,Matchweek 17,Wolves,1
0,0,21,0,2,Sun,0,Premier League,0,2,29,0.4,FW,2021-12-26,5,2,17,Y,Brighton,2,2,0.0,0.4,89.5,0,19,,45,1,W 2–0,0,,3,0,Home,1,Matchweek 19,Brentford,1
0,4,31,0,0,Sun,1,Premier League,0,4,39,0.0,FW,2022-01-02,14,0,26,Y,Brighton,1,1,0.2,0.0,78.8,0,33,,80,1,W 3–2,0,,3,1,Away,0,Matchweek 21,Everton,0
0,,,0,,Sat,,FA Cup,0,,,,,2022-01-08,,0,,N,Brighton,1,,,,,0,,,65,,W 2–1,0,,,,Away,0,Third round proper,West Brom,0
0,2,28,0,2,Fri,0,Premier League,0,3,42,0.6,"FW,LM,AM",2022-01-14,14,1,25,Y,Brighton,6,2,0.0,0.6,83.3,0,30,,90,2,D 1–1,0,,4,1,Home,0,Matchweek 22,Crystal Palace,1
0,0,13,0,0,Tue,0,Premier League,0,2,15,0.0,"LM,FW",2022-01-18,7,0,8,N,Brighton,0,1,0.0,0.0,66.7,0,12,,29,0,D 1–1,0,,3,0,Home,0,Matchweek 24,Chelsea,1
0,7,50,0,1,Sun,1,Premier League,0,5,51,0.2,"FW,AM",2022-01-23,12,1,32,Y,Brighton,2,4,0.2,0.2,80.0,0,40,,90,3,D 1–1,0,,12,1,Away,0,Matchweek 23,Leicester City,0
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Brighton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Watford,
0,1,16,0,0,Tue,0,Premier League,0,1,26,0.0,FW,2022-02-15,14,0,15,Y,Brighton,0,0,0.0,0.0,75.0,0,20,,59,0,L 0–2,0,,1,0,Away,0,Matchweek 18,Manchester Utd,1
