pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Brighton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Brentford,
0,,,0,,Wed,,EFL Cup,0,,,,,2021-09-22,,0,,N,Brighton,0,,,,,0,,,15,,W 2–0,0,,,,Home,0,Third round,Swansea City,0
0,,,0,,Fri,,PL2 — Div. 1,0,,,,AM,2021-09-24,,,,Y,Brighton,,,,,,0,,,60,,W 2–1,0,,,,Home,0,Matchweek 6,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Brighton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Arsenal,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Brighton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Norwich City,
0,,,0,,Wed,,EFL Cup,0,,,,FW,2021-10-27,,0,,Y,Brighton,0,,,,,0,,,90,,D 2 ,0,,,,Away,0,Fourth round,Leicester City,0
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Brighton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Brighton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Aston Villa,
0,0,5,0,0,Sat,0,Premier League,0,0,6,0.1,FW,2021-11-27,4,0,2,N,Brighton,1,1,0.0,0.1,66.7,0,3,,23,1,D 0–0,0,,0,1,Home,0,Matchweek 13,Leeds United,0
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,West Ham,
