pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Crystal Palace,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Chelsea,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Crystal Palace,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Crystal Palace,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Liverpool,
,,,,,Mon,,Premier League,,,,,,2021-09-27,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Brighton,
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Leicester City,
,,,,,Mon,,Premier League,,,,,,2021-10-18,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Arsenal,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Crystal Palace,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Manchester City,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,RB,2021-11-01,,,,Y,Crystal Palace U23,,,,,,0,,,90,,L 1–2,0,,,,Home,0,Matchweek 10,Blackburn,
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Crystal Palace,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Wolves,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Crystal Palace,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Burnley,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Crystal Palace,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Aston Villa,
,,,,,Tue,,Premier League,,,,,,2021-11-30,,,,N,Crystal Palace,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Leeds United,
0,0,19,0,2,Sun,0,Premier League,0,0,52,0.0,RB,2021-12-05,9,0,28,Y,Crystal Palace,0,0,0.0,0.0,68.3,1,41,,90,0,L 0–1,0,,0,3,Away,0,Matchweek 15,Manchester Utd,2
0,0,0,0,0,Sun,0,Premier League,0,0,2,0.0,LB,2021-12-12,0,0,1,N,Crystal Palace,0,0,0.0,0.0,50.0,0,2,,1,0,W 3–1,0,,0,0,Home,0,Matchweek 16,Everton,0
,,,,,Wed,,Premier League,,,,,,2021-12-15,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 17,Southampton,
0,,,0,,Sat,,FA Cup,0,,,,,2022-01-08,,0,,N,Crystal Palace,0,,,,,0,,,3,,W 2–1,0,,,,Away,0,Third round proper,Millwall,0
,,,,,Fri,,Premier League,,,,,,2022-01-14,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Brighton,
,,,,,Sun,,Premier League,,,,,,2022-01-23,,,,N,Crystal Palace,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Liverpool,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,,2022-01-24,,,,Y,Crystal Palace U23,,,,,,0,,,90,,L 0–2,0,,,,Home,0,Matchweek 18,Liverpool,
0,,,0,,Sat,,FA Cup,0,,,,,2022-02-05,,0,,N,Crystal Palace,0,,,,,0,,,20,,W 2–0,0,,,,Home,0,Fourth round proper,Hartlepool Utd,1
,,,,,Wed,,Premier League,,,,,,2022-02-09,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Norwich City,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Brentford,
0,1,22,0,2,Sat,0,Premier League,0,3,52,0.0,RB,2022-02-19,17,0,30,Y,Crystal Palace,0,0,0.0,0.0,69.8,0,43,,90,0,L 0–1,0,,3,3,Home,0,Matchweek 26,Chelsea,4
0,0,40,0,0,Wed,0,Premier League,0,1,63,0.0,RB,2022-02-23,5,0,54,Y,Crystal Palace,0,0,0.0,0.0,88.5,0,61,,90,0,W 4–1,0,,2,2,Away,0,Matchweek 18,Watford,1
0,2,51,0,0,Sat,1,Premier League,0,2,80,0.0,RB,2022-02-26,11,1,54,Y,Crystal Palace,1,0,0.0,0.0,77.1,0,70,,90,0,D 1–1,0,,4,2,Home,0,Matchweek 27,Burnley,4
0,,,0,,Tue,,FA Cup,0,,,,RB,2022-03-01,,0,,Y,Crystal Palace,0,,,,,0,,,90,,W 2–1,0,,,,Home,0,Fifth round proper,Stoke City,2
0,0,12,0,0,Sat,0,Premier League,0,1,28,0.0,RB,2022-03-05,7,0,17,Y,Crystal Palace,0,0,0.0,0.0,77.3,0,22,,90,0,W 2–0,0,,1,1,Away,0,Matchweek 28,Wolves,4
0,0,16,0,1,Mon,0,Premier League,0,0,38,0.0,RB,2022-03-14,9,0,22,Y,Crystal Palace,0,0,0.0,0.0,75.9,0,29,,90,0,D 0–0,0,,0,1,Home,0,Matchweek 29,Manchester City,5
0,,,0,,Sun,,FA Cup,0,,,,RB,2022-03-20,,0,,Y,Crystal Palace,1,,,,,0,,,90,,W 4–0,0,,,,Home,0,Quarter-finals,Everton,0
0,0,17,0,0,Mon,0,Premier League,0,1,35,0.0,RB,2022-04-04,7,0,20,Y,Crystal Palace,0,0,0.0,0.0,64.5,0,31,,90,0,W 3–0,0,,2,1,Home,0,Matchweek 31,Arsenal,2
0,1,45,0,0,Sun,0,Premier League,0,1,70,0.0,RB,2022-04-10,14,0,56,Y,Crystal Palace,0,1,0.0,0.0,88.9,0,63,,90,1,L 1–2,0,,1,2,Away,0,Matchweek 32,Leicester City,0
,,,,,Sun,,FA Cup,,,,,,2022-04-17,,,,N,Crystal Palace,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Semi-finals,Chelsea,
0,0,29,0,0,Wed,0,Premier League,0,0,45,0.0,RB,2022-04-20,12,0,33,Y,Crystal Palace,0,0,0.0,0.0,78.6,0,42,,90,0,L 0–1,0,,3,0,Away,0,Matchweek 30,Newcastle Utd,0
0,2,35,0,1,Mon,0,Premier League,0,2,61,0.0,RB,2022-04-25,7,0,40,Y,Crystal Palace,0,2,0.3,0.0,74.1,0,54,,90,2,D 0–0,0,,2,1,Home,0,Matchweek 34,Leeds United,1
