pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sat,,Community Shield,,,,,,,2021-08-07,0,,N,Leicester City,0,,,,,0,,,13,,W 1–0,0,,,,Neutral,0,FA Community Shield,Manchester City,0
0,0,56,0,2,Sat,0,Premier League,0,6,87,0.0,"LB,WB",11,2021-08-14,0,62,Y,Leicester City,0,2,0.0,0.0,87.3,0,71,,90,0,W 1–0,0,,5,2,Home,0,Matchweek 1,Wolves,4
0,0,43,0,1,Mon,0,Premier League,0,4,70,0.0,LB,16,2021-08-23,0,47,Y,Leicester City,0,1,0.0,0.0,87.0,0,54,,90,0,L 1–4,0,,1,2,Away,0,Matchweek 2,West Ham,4
0,1,28,0,1,Sat,0,Premier League,0,1,57,0.0,LB,12,2021-08-28,0,38,Y,Leicester City,0,1,0.0,0.0,80.9,0,47,,90,1,W 2–1,0,,4,3,Away,0,Matchweek 3,Norwich City,2
,,,,,Thu,,Europa Lg,,,,,,,2021-09-16,,,N,Leicester City,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Group stage,Napoli,
0,,,0,,Wed,,EFL Cup,0,,,,LM,,2021-09-22,0,,Y,Leicester City,0,,,,,0,,,90,,W 2–0,0,,,,Away,0,Third round,Millwall,1
0,2,50,0,2,Thu,0,Europa Lg,0,7,74,0.0,"WB,LB",14,2021-09-30,0,53,Y,Leicester City,0,2,0.0,0.0,80.3,1,66,,90,1,L 0–1,0,,5,2,Away,0,Group stage,Legia Warsaw,1
0,3,22,0,1,Wed,1,Europa Lg,0,1,37,0.0,WB,19,2021-10-20,0,19,Y,Leicester City,2,1,0.0,0.0,73.1,0,26,,81,0,W 4–3,0,,1,2,Away,0,Group stage,Spartak Moscow,0
0,,,0,,Wed,,EFL Cup,0,,,,DM,,2021-10-27,0,,Y,Leicester City,0,,,,,0,,,90,,D 2 ,0,,,,Home,0,Fourth round,Brighton,0
0,1,50,0,1,Sat,0,Premier League,0,4,83,0.1,"LB,WB",14,2021-10-30,0,60,Y,Leicester City,1,2,0.0,0.1,83.3,0,72,,90,1,L 0–2,0,,4,0,Home,0,Matchweek 10,Arsenal,1
,,,,,Thu,,Europa Lg,,,,,,,2021-11-04,,,N,Leicester City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Group stage,Spartak Moscow,
