pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,12,0,1,Fri,0,UEFA Euro,0,2,17,0.0,CM,2,2021-07-02,0,12,N,Spain,0,0,0.0,0.0,80.0,0,15,,8,0,D 1 ,0,,2,0,Away,0,Quarter-finals,Switzerland,0
0,0,10,0,0,Tue,0,UEFA Euro,0,2,14,0.0,DM,3,2021-07-06,0,8,N,Spain,1,0,0.0,0.0,66.7,0,12,,15,0,D 1 ,0,,0,0,Away,0,Semi-finals,Italy,0
0,1,11,0,0,Sat,0,Premier League,0,0,17,0.0,CM,1,2021-08-21,0,13,N,Liverpool,1,0,0.0,0.0,86.7,0,15,,10,0,W 2–0,0,,3,0,Home,0,Matchweek 2,Burnley,0
0,2,15,0,0,Sat,0,Premier League,0,4,21,0.0,CM,3,2021-08-28,0,15,N,Liverpool,0,0,0.0,0.0,78.9,0,19,,17,0,D 1–1,0,,5,1,Home,0,Matchweek 3,Chelsea,0
0,3,47,0,1,Sun,1,Premier League,1,7,72,0.0,CM,10,2021-09-12,0,58,Y,Liverpool,1,0,0.3,0.0,95.1,0,61,,89,0,W 3–0,0,,2,4,Away,0,Matchweek 4,Leeds United,2
0,0,8,0,0,Wed,0,Champions Lg,0,2,17,0.0,CM,3,2021-09-15,0,11,N,Liverpool,1,0,0.0,0.0,100.0,0,11,,20,0,W 3–2,0,,1,2,Home,0,Group stage,Milan,1
0,5,42,0,0,Sat,0,Premier League,0,9,54,0.3,CM,7,2021-09-18,1,44,Y,Liverpool,3,0,0.0,0.3,88.0,0,50,,61,0,W 3–0,0,,9,2,Home,0,Matchweek 5,Crystal Palace,0
0,1,42,0,0,Wed,0,Champions Lg,0,5,57,0.0,CM,5,2021-11-03,0,48,N,Liverpool,0,0,0.0,0.0,92.3,0,52,,32,0,W 2–0,0,,5,1,Home,0,Group stage,Atlético Madrid,1
0,1,36,0,0,Sun,0,Premier League,0,9,45,0.0,CM,1,2021-11-07,1,37,N,Liverpool,1,0,0.0,0.0,86.0,0,43,,23,0,L 2–3,0,,9,1,Away,0,Matchweek 11,West Ham,0
0,4,72,0,1,Sat,0,Premier League,0,9,89,0.2,CM,14,2021-11-20,1,78,Y,Liverpool,2,1,0.3,0.2,95.1,0,82,,83,0,W 4–0,0,,6,3,Home,0,Matchweek 12,Arsenal,2
