pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,22,0,2,Sat,0,Copa América,0,1,38,0.0,CB,14,2021-07-03,0,27,Y,Colombia,0,0,0.0,0.0,96.4,0,28,,90,0,D 0 ,0,,1,2,Neutral,0,Quarter-finals,Uruguay,2
0,1,40,0,2,Tue,0,Copa América,0,0,51,0.0,CB,12,2021-07-06,1,40,Y,Colombia,1,0,0.0,0.0,88.9,0,45,,120,0,D 1 ,0,,4,2,Away,0,Semi-finals,Argentina,1
0,0,4,0,1,Fri,0,Copa América,0,0,11,0.0,CB,5,2021-07-09,0,5,N,Colombia,0,0,0.0,0.0,71.4,0,7,,36,0,W 3–2,0,,0,0,Home,0,Third-place match,Peru,0
0,1,23,0,3,Sun,0,Premier League,0,1,40,0.1,CB,11,2021-08-15,0,20,Y,Tottenham,1,0,0.0,0.1,71.4,1,28,,90,0,W 1–0,0,,0,3,Home,0,Matchweek 1,Manchester City,0
0,0,25,0,4,Sun,0,Premier League,0,1,46,0.0,CB,14,2021-08-22,0,30,Y,Tottenham,0,0,0.0,0.0,90.9,0,33,,90,0,W 1–0,0,,0,2,Away,0,Matchweek 2,Wolves,1
,,,,,Thu,,Conf Lg,,,,,,,2021-08-26,,,N,Tottenham,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Play-off round,Paços,
0,1,48,0,3,Sun,0,Premier League,0,3,69,0.1,CB,8,2021-08-29,0,48,Y,Tottenham,2,1,0.0,0.1,90.6,0,53,,90,0,W 1–0,0,,4,3,Home,0,Matchweek 3,Watford,2
0,,,0,,Thu,,WCQ,0,,,,CB,,2021-09-02,0,,Y,Colombia,0,,,,,0,,,90,,D 1–1,0,,,,Away,0,WCQ — CONMEBOL (M),Bolivia,1
0,,,0,,Sun,,WCQ,0,,,,CB,,2021-09-05,0,,Y,Colombia,1,,,,,1,,,90,,D 1–1,0,,,,Away,0,WCQ — CONMEBOL (M),Paraguay,2
0,0,7,0,1,Sun,0,Premier League,0,0,11,0.0,CB,1,2021-09-19,0,7,N,Tottenham,0,0,0.0,0.0,87.5,0,8,,8,0,L 0–3,0,,0,0,Home,0,Matchweek 5,Chelsea,0
0,,,0,,Wed,,EFL Cup,0,,,,CB,,2021-09-22,0,,Y,Tottenham,0,,,,,0,,,120,,D 2 ,0,,,,Away,0,Third round,Wolves,1
0,0,42,0,0,Sun,0,Premier League,0,4,65,0.0,CB,7,2021-09-26,0,53,Y,Tottenham,0,0,0.0,0.0,91.4,0,58,,90,0,L 1–3,0,,7,0,Away,0,Matchweek 6,Arsenal,0
,,,,,Thu,,Conf Lg,,,,,,,2021-09-30,,,N,Tottenham,,,,,,,,,,,W 5–1,,"On matchday squad, but did not play",,,Home,,Group stage,NŠ Mura,
,,,,,Sun,,Premier League,,,,,,,2021-10-03,,,N,Tottenham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Aston Villa,
,,,,,Thu,,WCQ,,,,,,,2021-10-07,,,N,Colombia,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,WCQ — CONMEBOL (M),Uruguay,
,,,,,Sun,,WCQ,,,,,,,2021-10-10,,,N,Colombia,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,WCQ — CONMEBOL (M),Brazil,
,,,,,Thu,,WCQ,,,,,,,2021-10-14,,,N,Colombia,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,WCQ — CONMEBOL (M),Ecuador,
,,,,,Sun,,Premier League,,,,,,,2021-10-17,,,N,Tottenham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Newcastle Utd,
0,,,0,,Thu,,Conf Lg,0,,,,CB,,2021-10-21,,,Y,Tottenham,,,,,,1,,,90,,L 0–1,0,,,,Away,0,Group stage,Vitesse,
,,,,,Sun,,Premier League,,,,,,,2021-10-24,,,N,Tottenham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 9,West Ham,
0,,,0,,Wed,,EFL Cup,0,,,,CB,,2021-10-27,0,,Y,Tottenham,1,,,,,0,,,90,,W 1–0,0,,,,Away,0,Fourth round,Burnley,0
,,,,,Sat,,Premier League,,,,,,,2021-10-30,,,N,Tottenham,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Manchester Utd,
0,,,0,,Thu,,Conf Lg,0,,,,,,2021-11-04,,,N,Tottenham,,,,,,0,,,18,,W 3–2,0,,,,Home,0,Group stage,Vitesse,
,,,,,Sun,,Premier League,,,,,,,2021-11-07,,,N,Tottenham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Everton,
0,,,0,,Thu,,WCQ,0,,,,CB,,2021-11-11,0,,Y,Colombia,0,,,,,0,,,90,,L 0–1,0,,,,Away,0,WCQ — CONMEBOL (M),Brazil,3
0,,,0,,Tue,,WCQ,0,,,,CB,,2021-11-16,0,,Y,Colombia,0,,,,,0,,,90,,D 0–0,0,,,,Home,0,WCQ — CONMEBOL (M),Paraguay,1
0,1,5,0,1,Sun,0,Premier League,0,1,13,0.0,CB,7,2021-11-21,0,6,N,Tottenham,0,0,0.1,0.0,100.0,0,6,,23,0,W 2–1,0,,1,1,Home,0,Matchweek 12,Leeds United,1
0,,,0,,Thu,,Conf Lg,0,,,,CM,,2021-11-25,,,Y,Tottenham,,,,,,0,,,90,,L 1–2,0,,,,Away,0,Group stage,NŠ Mura,
0,0,35,0,3,Thu,0,Premier League,0,0,59,0.3,CB,9,2021-12-02,0,39,Y,Tottenham,1,0,0.0,0.3,83.0,0,47,,90,0,W 2–0,0,,3,1,Home,0,Matchweek 14,Brentford,1
0,1,22,0,1,Sun,0,Premier League,0,4,58,0.2,CB,11,2021-12-05,1,41,Y,Tottenham,1,0,0.0,0.2,82.0,0,50,,90,0,W 3–0,0,,5,3,Home,1,Matchweek 15,Norwich City,2
0,1,43,0,0,Sun,1,Premier League,0,3,65,0.2,CB,9,2021-12-19,1,45,Y,Tottenham,1,0,0.0,0.2,84.9,0,53,,90,0,D 2–2,0,,1,4,Home,0,Matchweek 18,Liverpool,2
0,,,0,,Wed,,EFL Cup,0,,,,CB,,2021-12-22,0,,Y,Tottenham,0,,,,,0,,,90,,W 2–1,0,,,,Home,0,Quarter-finals,West Ham,0
0,2,67,0,1,Sun,0,Premier League,0,5,88,0.1,CB,12,2021-12-26,0,74,Y,Tottenham,1,0,0.0,0.1,94.9,1,78,,90,0,W 3–0,0,,7,3,Home,0,Matchweek 19,Crystal Palace,3
0,2,46,0,3,Tue,0,Premier League,0,4,64,0.1,CB,8,2021-12-28,0,50,Y,Tottenham,1,1,0.0,0.1,87.7,0,57,,90,1,D 1–1,0,,11,1,Away,0,Matchweek 20,Southampton,0
0,0,65,0,1,Sat,0,Premier League,0,5,97,0.6,CB,7,2022-01-01,1,79,Y,Tottenham,2,0,0.0,0.6,91.9,0,86,,90,0,W 1–0,0,,10,0,Away,1,Matchweek 21,Watford,3
0,,,0,,Wed,,EFL Cup,0,,,,CB,,2022-01-05,0,,Y,Tottenham,0,,,,,0,,,90,,L 0–2,0,,,,Away,0,Semi-finals,Chelsea,2
,,,,,Sun,,FA Cup,,,,,,,2022-01-09,,,N,Tottenham,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Third round proper,Morecambe,
0,,,0,,Wed,,EFL Cup,0,,,,CB,,2022-01-12,0,,Y,Tottenham,1,,,,,0,,,90,,L 0–1,0,,,,Home,0,Semi-finals,Chelsea,1
0,1,71,0,3,Wed,0,Premier League,0,2,101,0.1,CB,16,2022-01-19,0,85,Y,Tottenham,1,0,0.1,0.1,95.5,1,89,,90,0,W 3–2,0,,7,5,Away,0,Matchweek 17,Leicester City,2
0,0,24,0,3,Sun,0,Premier League,0,0,52,0.0,CB,12,2022-01-23,0,37,Y,Tottenham,0,1,0.0,0.0,88.1,0,42,,90,1,L 0–2,0,,5,2,Away,0,Matchweek 23,Chelsea,4
0,,,0,,Fri,,WCQ,0,,,,CB,,2022-01-28,0,,Y,Colombia,1,,,,,0,,,90,,L 0–1,0,,,,Home,0,WCQ — CONMEBOL (M),Peru,3
0,,,0,,Tue,,WCQ,0,,,,CB,,2022-02-01,0,,Y,Colombia,0,,,,,1,,,90,,L 0–1,0,,,,Away,0,WCQ — CONMEBOL (M),Argentina,1
0,,,0,,Sat,,FA Cup,0,,,,CB,,2022-02-05,0,,Y,Tottenham,0,,,,,0,,,90,,W 3–1,0,,,,Home,0,Fourth round proper,Brighton,0
0,0,38,0,1,Wed,0,Premier League,0,6,69,0.0,CB,15,2022-02-09,0,41,Y,Tottenham,0,0,0.0,0.0,78.8,1,52,,90,0,L 2–3,0,,5,6,Home,0,Matchweek 24,Southampton,2
0,2,47,0,5,Sun,0,Premier League,0,3,70,0.0,CB,15,2022-02-13,0,52,Y,Tottenham,0,1,0.0,0.0,88.1,0,59,,90,0,L 0–2,0,,5,1,Home,0,Matchweek 25,Wolves,2
