assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,4,1,0,13.0,4,485,0.03,0.58,0.55,0.20,2,0,0,5.9,5.4,2025-08-16T11:30:00Z,90,False,2,0,0,0,4,0,1,0,151396,1,0,0,0,41.0,3,0,0,0,75,False,0
0,0,-6,0,0,11.2,3,485,0.02,0.50,0.48,0.07,19,3,0,5.4,0.0,2025-08-25T19:00:00Z,47,False,12,0,0,0,3,1,2,0,216592,1,0,3,2,45.0,-2,7191,37958,30767,75,True,0
0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2025-08-30T16:30:00Z,0,False,11,0,0,0,0,0,3,0,163896,0,0,0,0,0.0,0,-56576,78344,134920,75,False,0
0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,20,0,0,0,0,0,4,0,118715,0,0,0,1,0.0,0,-50270,2475,52745,74,True,0
0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,4,0,0,0,0,0,5,0,105128,0,0,0,0,0.0,0,-16104,1892,17996,74,False,0
0,0,15,1,0,11.4,5,485,0.02,0.07,0.05,1.56,58,0,0,3.3,13.0,2025-09-28T15:30:00Z,66,False,1,0,0,0,2,0,6,0,123270,1,3,2,1,9.0,3,12925,21964,9039,74,True,0
0,0,9,1,0,1.8,2,485,0.02,0.15,0.13,0.17,69,0,0,1.3,3.8,2025-10-05T13:00:00Z,69,False,16,0,0,0,1,0,7,0,280033,1,1,0,2,7.0,3,137866,150491,12625,74,True,0
0,0,5,0,0,28.4,3,485,0.15,0.22,0.07,0.78,71,1,0,4.5,10.0,2025-10-18T14:00:00Z,69,False,6,0,0,0,2,0,8,0,351643,1,1,1,2,7.0,2,73271,107215,33944,74,False,0
0,0,12,0,0,28.7,4,485,0.42,0.42,0.00,1.53,89,1,0,4.2,3.4,2025-10-25T14:00:00Z,75,False,10,0,0,0,4,0,9,0,394871,1,0,1,2,10.0,2,39131,68618,29487,75,True,0
0,0,4,0,1,1.3,2,485,0.02,0.08,0.06,0.25,100,2,0,1.8,5.2,2025-11-02T14:00:00Z,45,False,19,0,0,0,1,0,10,0,397133,1,0,1,3,11.0,1,-5046,43890,48936,75,False,0
0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,False,5,0,0,0,0,0,11,0,260837,0,0,1,3,0.0,0,-126828,8024,134852,74,False,0
0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2025-11-22T17:30:00Z,0,False,13,0,0,0,0,0,12,0,190219,0,0,1,2,0.0,0,-72565,753,73318,73,True,0
0,0,3,0,0,0.3,0,485,0.00,0.00,0.00,0.05,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,1,False,9,0,0,0,0,0,13,0,180694,0,0,4,1,0.0,1,-13747,6780,20527,72,False,0
0,0,20,0,0,8.8,0,485,0.11,0.90,0.79,0.38,139,2,1,6.6,38.6,2025-12-02T20:15:00Z,24,False,18,0,0,0,0,0,14,0,181166,0,0,2,2,19.0,6,-2343,7433,9776,72,True,0
0,2,32,1,3,28.9,5,485,0.51,1.36,0.85,0.55,148,0,1,9.6,41.0,2025-12-06T15:00:00Z,73,False,3,0,0,0,2,0,15,0,249248,1,0,1,2,26.0,10,49837,55580,5743,72,True,0
0,0,6,0,2,1.7,6,485,0.01,0.01,0.00,0.24,159,1,0,0.7,4.8,2025-12-14T14:00:00Z,58,False,17,0,0,0,4,0,16,0,342977,1,0,0,1,0.0,1,102021,118599,16578,72,False,0
2,2,38,0,1,32.3,6,485,0.35,1.30,0.95,1.04,168,2,0,12.0,34.0,2025-12-20T12:30:00Z,71,False,7,0,0,0,3,0,17,0,314773,1,2,2,2,54.0,10,-16511,28078,44589,73,True,0
0,0,10,0,1,44.5,4,485,0.29,0.49,0.20,1.27,177,1,0,7.2,13.0,2025-12-26T20:00:00Z,90,False,14,0,0,0,2,0,18,0,530844,1,1,0,1,14.0,2,174172,189470,15298,73,False,0
1,0,14,0,1,3.0,6,485,0.02,0.11,0.09,0.95,183,1,0,1.6,5.4,2025-12-30T19:30:00Z,79,False,3,0,0,0,2,0,19,0,768816,1,3,3,1,8.0,5,162130,187741,25611,74,False,0
0,0,2,1,1,12.8,3,485,0.08,0.08,0.00,0.59,198,0,0,2.3,4.4,2026-01-04T15:00:00Z,62,False,8,0,0,0,1,0,20,0,777838,1,1,0,2,6.0,2,112737,155168,42431,74,True,1
0,0,4,0,0,20.3,2,485,0.47,0.54,0.07,1.79,209,3,0,4.3,3.0,2026-01-07T20:15:00Z,80,False,11,0,0,0,2,0,21,0,803292,1,0,3,4,20.0,1,25630,86124,60494,74,True,1
0,0,13,1,1,31.7,4,485,0.12,0.12,0.00,0.26,220,0,0,3.9,7.6,2026-01-18T14:00:00Z,66,False,20,0,0,0,3,0,22,0,731611,1,0,0,0,0.0,3,-69120,38267,107387,75,False,0
0,0,9,0,0,33.8,0,485,0.35,0.88,0.53,0.64,229,1,0,4.8,7.6,2026-01-25T14:00:00Z,62,False,2,0,0,0,0,0,23,0,624510,1,0,2,0,7.0,2,-107352,14235,121587,74,True,0
0,0,25,0,0,7.0,3,485,0.03,0.26,0.23,2.28,235,4,1,8.5,38.8,2026-01-31T20:00:00Z,90,False,12,0,0,0,2,0,24,0,439618,1,1,1,4,39.0,6,-183621,6545,190166,73,False,1
