assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,23,0,20.3,304,9,4,1,9.4,43.4,2021-08-15T13:00:00Z,90,19,0,0,0,0,1,0,7373,4,2,30.0,7,0,0,0,50,True,0
0,0,2,0,1.2,304,11,2,0,0.9,7.4,2021-08-21T14:00:00Z,90,2,0,0,0,0,2,0,24918,0,2,0.0,1,8967,12299,3332,50,False,1
1,0,21,0,11.3,304,25,2,0,6.8,34.2,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,28763,2,2,22.0,5,2037,8833,6796,50,True,0
0,0,3,0,0.5,304,38,2,0,0.2,1.8,2021-09-11T14:00:00Z,13,13,0,0,0,0,4,0,83856,1,4,0.0,1,45187,77379,32192,50,False,0
0,0,3,0,0.0,304,46,0,0,0.0,0.0,2021-09-17T19:00:00Z,1,10,0,0,0,0,5,0,87307,1,1,0.0,1,3952,20102,16150,50,True,0
0,0,1,0,0.3,304,60,0,0,1.5,5.2,2021-09-25T14:00:00Z,11,18,0,0,0,0,6,0,75571,1,1,9.0,1,-12128,5149,17277,50,False,0
0,0,2,0,0.8,304,70,0,0,0.7,2.6,2021-10-02T14:00:00Z,20,20,0,0,0,0,7,0,64996,1,2,4.0,1,-10911,1241,12152,50,False,0
1,0,15,0,1.6,304,77,0,0,1.4,4.4,2021-10-17T15:30:00Z,13,17,0,0,0,0,8,0,57979,3,2,8.0,4,-7501,887,8388,50,True,0
0,0,0,0,0.0,304,85,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,7,0,0,0,0,9,0,56547,1,1,0.0,0,-1975,3068,5043,50,False,0
0,0,0,0,0.0,304,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,6,0,0,0,0,10,0,49299,3,0,0.0,0,-7285,615,7900,50,True,0
0,0,0,0,2.7,304,103,1,0,1.8,9.8,2021-11-06T17:30:00Z,90,4,0,0,0,0,11,0,45787,1,1,5.0,1,-3934,334,4268,49,False,1
0,0,12,0,30.0,304,116,3,0,5.5,21.8,2021-11-20T15:00:00Z,90,3,0,0,0,0,12,0,44098,3,3,3.0,2,-2037,1326,3363,49,True,0
0,0,4,0,11.4,304,121,0,0,2.2,6.8,2021-11-27T12:30:00Z,23,1,0,0,0,0,13,0,43545,0,2,4.0,1,-718,1760,2478,49,False,0
0,0,0,0,0.0,304,138,0,0,0.0,0.0,2021-11-30T19:30:00Z,0,15,0,0,0,0,14,0,43786,1,1,0.0,0,26,2245,2219,49,True,0
0,0,2,0,0.0,304,145,0,0,0.2,0.0,2021-12-04T15:00:00Z,1,5,0,0,0,0,15,0,40718,0,1,4.0,1,-3045,554,3599,48,True,0
0,0,6,0,26.0,304,157,2,0,4.3,11.2,2021-12-12T14:00:00Z,28,9,0,0,0,0,16,0,38658,0,4,6.0,1,-2080,527,2607,48,False,0
0,0,11,0,0.9,304,169,3,0,1.8,12.2,2021-12-16T20:00:00Z,90,11,0,0,0,0,17,0,36978,1,3,5.0,2,-1676,213,1889,48,False,0
0,0,10,0,0.7,304,175,4,0,1.5,13.2,2021-12-19T14:00:00Z,90,12,0,0,0,0,18,0,37202,4,0,1.0,2,-412,897,1309,48,True,0
0,0,4,0,12.7,304,186,1,0,2.5,3.0,2021-12-27T20:00:00Z,45,13,0,0,0,0,19,0,36485,1,1,9.0,1,-719,972,1691,47,True,0
0,0,3,0,0.6,304,216,1,0,0.1,0.0,2022-01-15T15:00:00Z,16,18,0,0,0,0,22,0,35028,1,1,0.0,1,-564,1733,2297,47,True,0
0,0,0,0,0.0,304,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,10,0,0,0,0,23,0,34326,1,0,0.0,0,-991,533,1524,47,False,0
0,0,1,0,0.1,304,239,0,0,0.1,0.0,2022-02-08T19:45:00Z,8,8,0,0,0,0,24,0,33569,1,3,4.0,1,-857,440,1297,47,True,0
0,0,0,0,0.0,304,247,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,2,0,0,0,0,25,0,32855,0,1,0.0,0,-743,222,965,47,True,0
0,0,10,0,23.1,304,259,1,0,8.7,8.4,2022-02-19T12:30:00Z,90,19,0,0,0,0,26,0,32201,1,1,55.0,2,-573,283,856,47,False,0
0,0,7,1,16.5,304,262,0,0,3.4,3.2,2022-02-26T15:00:00Z,63,3,0,0,0,0,27,0,32768,2,0,14.0,3,147,746,599,47,False,0
1,0,12,0,11.3,304,276,1,0,4.5,12.8,2022-03-05T15:00:00Z,63,4,0,0,0,0,28,0,33042,1,2,21.0,5,318,1232,914,47,True,0
0,0,6,0,11.9,304,209,1,0,4.9,13.2,2022-03-10T19:30:00Z,90,16,0,0,0,0,28,0,33042,2,1,24.0,1,318,1232,914,47,False,1
0,0,-1,0,0.6,304,284,1,0,0.8,0.0,2022-03-13T14:00:00Z,90,6,0,0,0,0,29,0,37424,0,1,8.0,1,2989,4225,1236,47,False,1
0,0,7,0,28.5,304,195,1,0,3.9,8.2,2022-03-17T19:45:00Z,5,8,0,0,0,0,29,0,37424,0,1,2.0,1,2989,4225,1236,47,False,0
0,0,1,0,10.7,304,308,2,0,1.5,4.6,2022-04-03T15:30:00Z,31,17,0,0,0,0,31,0,34332,1,5,0.0,1,-484,538,1022,47,False,0
0,0,3,0,0.0,304,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,1,20,0,0,0,0,32,0,34097,0,1,0.0,1,-256,415,671,47,True,0
0,0,4,0,0.1,304,325,0,0,0.1,1.2,2022-04-17T13:15:00Z,20,9,0,0,0,0,33,0,34457,1,2,0.0,1,255,1118,863,47,True,0
0,0,4,0,0.3,304,296,0,0,0.6,5.2,2022-04-20T18:45:00Z,14,7,0,0,0,0,33,0,34457,0,1,0.0,1,255,1118,863,47,True,0
1,0,17,1,42.5,304,340,0,0,7.7,20.2,2022-04-23T14:00:00Z,73,15,0,0,0,0,34,0,33846,3,0,14.0,6,-532,398,930,47,False,0
0,0,3,0,0.1,304,345,0,0,0.2,0.2,2022-04-30T11:30:00Z,5,11,0,0,0,0,35,0,33880,1,0,2.0,1,-65,586,651,47,True,0
0,0,7,0,13.3,304,359,2,0,1.8,2.2,2022-05-08T15:30:00Z,10,12,0,0,0,0,36,0,32953,0,5,2.0,1,-770,234,1004,46,False,0
0,0,4,0,0.2,304,365,0,0,2.4,5.2,2022-05-16T19:00:00Z,14,1,0,0,0,0,37,0,32865,0,2,19.0,1,-204,399,603,46,True,0
0,0,8,0,0.0,304,374,1,0,0.0,0.0,2022-05-22T15:00:00Z,79,5,0,0,0,0,38,0,33440,2,1,0.0,2,353,877,524,46,False,0
