name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,0,0,0.0,0,0,402,0,0,69,0,0,0,0.0,3597,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,44774,0,0,0,1,3,0.0,0,-3226,169,3395,52,True,0,0
Aaron_Lennon_83,0,19,0,0,0,7,0,3,12,1.5,2,0,83,0,0,63,1,1,0,0.8,3278,6.8,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,0,5,0,0,0,0,5,0,7,0,81133,1,1,0,2,1,0.0,1,54553,59888,5335,50,False,0,1
Aaron_Mooy_199,0,45,0,0,0,8,0,0,37,19.6,0,0,199,0,0,66,0,2,0,3.2,3394,7.4,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,1,17,0,0,0,0,3,0,7,0,107003,4,0,1,2,0,5.0,2,-8393,296,8689,53,True,0,0
Aaron_Ramsey_14,0,19,0,0,0,2,1,0,16,2.9,0,0,14,0,0,61,0,0,0,1.1,3209,3.6,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,62,0,0,18,0,0,0,0,0,0,7,0,85332,4,0,0,0,2,4.0,3,15093,20969,5876,74,True,0,0
Aaron_Wan-Bissaka_145,0,56,0,0,0,17,0,4,48,4.5,2,0,145,0,0,62,0,2,0,2.7,3340,22.0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,90,0,0,2,0,0,0,0,11,0,7,0,1704275,0,0,0,1,2,0.0,1,207809,216136,8327,43,False,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,66,0,0,0,0.0,3400,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,17,0,0,0,0,0,0,7,0,3419,0,0,0,2,0,0.0,0,-174,70,244,44,True,0,0
Abdoulaye_Doucouré_390,0,41,0,1,0,10,0,2,33,12.2,1,0,390,0,0,61,1,2,0,3.4,3585,9.2,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,1,0,0,0,0,8,0,7,0,88651,0,2,2,0,2,13.0,1,-5346,2384,7730,59,False,0,1
Aboubakar_Kamara_189,0,0,0,0,0,0,0,0,0,0.0,0,0,189,0,0,65,0,0,0,0.0,3384,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,8,0,0,0,0,0,0,7,0,486015,0,0,0,0,3,0.0,0,-33147,11832,44979,44,False,0,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,66,0,0,0,0.0,3666,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,17,0,0,0,0,0,0,7,0,1493,0,0,0,2,0,0.0,0,-138,17,155,48,True,0,0
Adama_Traoré_500,0,13,0,0,0,-1,0,1,10,1.3,6,0,500,0,0,70,2,0,0,0.5,3695,1.8,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,37,0,0,16,0,0,0,0,4,0,7,0,35025,6,0,0,0,2,2.0,0,-3731,1987,5718,55,True,0,1
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,64,0,0,0,0.0,3445,0.0,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,0,0,0,6,0,0,0,0,0,0,7,0,44062,0,0,0,1,1,0.0,0,-1967,40,2007,69,False,0,0
Adam_Masina_386,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,61,0,0,0,0.0,3581,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3347,0,0,0,0,2,0.0,0,-129,50,179,43,False,0,0
Adam_Smith_29,0,37,0,0,0,17,0,3,31,17.6,0,0,29,0,0,62,0,1,0,3.4,3224,14.2,1,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,90,0,1,7,0,0,0,0,3,0,7,0,44899,1,2,0,1,2,2.0,2,-257,2177,2434,45,True,0,0
Ademola_Lookman_170,0,0,0,0,0,0,0,0,0,0.0,0,0,170,0,0,65,0,0,0,0.0,3365,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,5932,0,0,0,0,3,0.0,0,-373,36,409,52,True,0,0
Adrian_Mariappa_382,0,0,0,0,0,0,0,0,0,0.0,0,0,382,0,0,61,0,0,0,0.0,3577,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,7,0,6651,0,0,0,0,2,0.0,0,-371,83,454,43,False,0,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,0,0,0.0,0,0,231,0,0,68,0,0,0,0.0,3426,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,15,0,0,0,0,0,0,7,0,11792,0,0,0,2,0,0.0,0,-583,104,687,49,False,0,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,0,0,0.0,0,0,399,0,0,69,0,0,0,0.0,3594,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,22347,0,0,0,1,3,0.0,0,-661,102,763,44,True,0,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,0,0,0,0.0,0,0,20,0,0,61,0,0,0,0.0,3215,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,7,0,15980,0,0,0,0,2,0.0,0,-876,179,1055,44,True,0,0
Alberto_Moreno_240,0,0,0,0,0,0,0,0,0,0.0,0,0,240,0,0,64,0,0,0,0.0,3435,0.0,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,0,0,0,6,0,0,0,0,0,0,7,0,16901,0,0,0,1,1,0.0,0,-649,338,987,43,False,0,0
Aleksandar_Mitrovic_480,0,30,0,0,0,4,0,6,21,2.6,0,0,480,0,0,65,0,3,0,2.1,3675,12.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,8,0,0,0,0,1,0,7,0,1611561,1,0,3,0,3,6.0,1,219370,247279,27909,70,False,0,1
Alexander_Sørloth_153,0,3,0,0,0,1,0,0,2,0.5,0,0,153,0,0,62,1,1,0,0.4,3348,0.0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,8,0,0,2,0,0,0,0,0,0,7,0,13581,0,0,1,1,2,6.0,1,-816,422,1238,49,False,0,0
Alexandre_Lacazette_22,1,26,1,2,0,6,1,3,18,13.3,1,0,22,0,0,61,2,0,0,5.1,3217,20.0,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,1,0,18,0,0,0,0,2,0,7,0,369350,6,2,4,0,2,18.0,5,105056,118869,13813,95,True,0,0
Alexis_Sánchez_295,0,0,0,0,0,0,0,0,0,0.0,0,0,295,0,0,69,0,0,0,0.0,3490,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,19,0,0,0,0,0,0,7,0,107807,0,0,0,1,3,0.0,0,-17041,2006,19047,101,False,0,0
Alex_Iwobi_15,1,15,0,0,0,9,0,1,12,1.5,0,0,15,0,0,61,1,0,0,2.1,3210,1.8,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,27,0,0,18,0,0,0,0,0,0,7,0,58044,2,0,0,0,2,18.0,4,-7541,1296,8837,55,True,0,0
Alex_McCarthy_328,0,16,0,0,0,16,0,1,9,0.0,0,0,328,0,0,70,0,2,0,3.5,3523,34.8,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,20,0,0,0,0,8,0,7,4,236855,0,0,0,0,2,0.0,2,-9828,1647,11475,45,False,0,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,0,0,0.0,0,0,248,0,0,64,0,0,0,0.0,3443,0.0,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,0,0,0,6,0,0,0,0,0,0,7,0,1899,0,0,0,1,1,0.0,0,-43,49,92,64,False,0,0
Alex_Pritchard_206,0,25,0,0,0,7,0,2,19,2.2,1,0,206,0,0,66,0,2,0,3.6,3401,8.4,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,84,0,0,17,0,0,0,0,2,0,7,0,2610,3,1,0,2,0,25.0,2,-261,21,282,48,True,0,0
Alex_Smithies_89,0,0,0,0,0,0,0,0,0,0.0,0,0,89,0,0,63,0,0,0,0.0,3284,0.0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,5782,0,0,0,2,1,0.0,0,-240,48,288,44,True,0,0
Alfie_Mawson_487,0,0,0,0,0,0,0,0,0,0.0,0,0,487,0,0,65,0,0,0,0.0,3682,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,8,0,0,0,0,0,0,7,0,8323,0,0,0,0,3,0.0,0,-626,71,697,50,False,0,0
Alfie_Whiteman_538,0,0,0,0,0,0,0,0,0,0.0,0,0,538,0,0,66,0,0,0,0.0,3733,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,10,0,0,0,0,0,0,7,0,2503,0,0,0,2,0,0.0,0,1150,1428,278,40,False,0,0
Alireza_Jahanbakhsh_476,0,1,0,0,0,1,0,0,1,0.1,0,0,476,0,0,67,1,0,0,0.0,3671,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,12,0,0,13,0,0,0,0,1,0,7,0,45117,1,0,0,0,2,0.0,1,-1654,66,1720,68,False,0,0
Alisson_Ramses Becker_468,0,28,0,0,0,15,0,2,19,0.0,0,0,468,0,0,64,0,1,0,2.5,3663,24.6,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,0,6,0,0,0,0,6,0,7,3,1065686,0,0,0,1,1,0.0,3,-12165,18061,30226,56,False,0,0
Anders_Lindegaard_485,0,0,0,0,0,0,0,0,0,0.0,0,0,485,0,0,63,0,0,0,0.0,3680,0.0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,5,0,0,0,0,0,0,7,0,7198,0,0,0,2,1,0.0,0,-190,61,251,44,False,0,0
Ander_Herrera_299,0,0,0,0,0,0,0,0,0,0.0,0,0,299,0,0,69,0,0,0,0.0,3494,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,19,0,0,0,0,0,0,7,0,6782,0,0,0,1,3,0.0,0,-395,126,521,50,False,0,0
Andreas_Christensen_119,0,0,0,0,0,0,0,0,0,0.0,0,0,119,0,0,64,0,0,0,0.0,3314,0.0,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,0,0,0,12,0,0,0,0,0,0,7,0,27284,0,0,0,1,1,0.0,0,-1745,172,1917,51,True,0,0
Andreas_Pereira_481,0,0,0,0,0,0,0,0,0,0.0,0,0,481,0,0,69,0,0,0,0.0,3676,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,19,0,0,0,0,0,0,7,0,15112,0,0,0,1,3,0.0,0,-986,370,1356,47,False,0,0
Andrew_Robertson_247,0,55,1,0,0,15,0,2,47,18.2,0,0,247,0,0,64,0,1,0,3.3,3442,12.4,1,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,1,6,0,0,0,0,5,0,7,0,1537823,2,0,0,1,1,2.0,2,67105,108422,41317,63,False,0,0
Andrew_Surman_35,0,0,0,0,0,0,0,0,0,0.0,0,0,35,0,0,62,0,0,0,0.0,3230,0.0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,12012,0,0,0,1,2,0.0,0,-868,336,1204,48,True,0,0
Andre_Gray_395,0,8,0,1,0,0,1,2,4,0.5,0,0,395,0,0,61,1,0,0,2.8,3590,4.2,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,71,2,0,1,0,0,0,0,3,0,7,0,71620,2,0,0,0,2,23.0,2,15164,20985,5821,60,False,0,0
Andriy_Yarmolenko_453,1,33,0,0,0,18,0,0,27,5.1,0,0,453,0,0,69,1,1,0,1.9,3648,0.2,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,71,1,0,14,0,0,0,0,6,0,7,0,57886,0,0,1,1,3,14.0,5,8560,11886,3326,68,True,0,0
Andros_Townsend_149,0,33,0,0,0,11,0,2,27,12.8,1,0,149,0,0,62,1,2,0,2.6,3344,6.6,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,90,0,2,2,0,0,0,0,4,0,7,0,76575,1,1,1,1,2,7.0,1,-5620,1682,7302,58,False,0,1
André Filipe_Tavares Gomes_508,0,0,0,0,0,0,0,0,0,0.0,0,0,508,0,0,65,0,0,0,0.0,3703,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,5665,0,0,0,0,3,0.0,0,-434,32,466,54,True,0,0
André-Frank_Zambo Anguissa_512,0,41,0,0,0,15,0,4,38,1.8,0,0,512,0,0,65,1,3,0,2.0,3707,17.4,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,8,0,0,0,0,6,0,7,0,6595,1,1,1,0,3,1.0,2,-346,216,562,44,False,0,0
André_Schürrle_478,0,20,1,0,0,10,0,3,18,34.1,0,0,478,0,0,65,2,3,0,5.4,3673,14.2,4,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,8,0,0,0,0,3,0,7,0,275009,4,1,1,0,3,6.0,2,-20085,11265,31350,59,False,0,0
Andy_Carroll_418,0,0,0,0,0,0,0,0,0,0.0,0,0,418,0,0,69,0,0,0,0.0,3613,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,2128,0,0,0,1,3,0.0,0,-44,61,105,54,True,0,0
Angelo_Ogbonna_403,0,0,0,0,0,0,0,0,0,0.0,0,0,403,0,0,69,0,0,0,0.0,3598,0.0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,30414,0,0,0,1,3,0.0,0,-1827,118,1945,43,True,0,0
Angus_Gunn_452,0,0,0,0,0,0,0,0,0,0.0,0,0,452,0,0,70,0,0,0,0.0,3647,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,9884,0,0,0,0,2,0.0,0,-314,18,332,44,False,0,0
