name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,52,1,0,0,17,0,2,43,12.6,0,0,402,0,0,192,0,2,0,2.9,10795,12.0,1,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,90,0,0,4,0,0,0,0,7,0,20,0,34127,0,0,0,0,2,4.0,1,-216,409,625,50,False,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,192,0,0,0,0.0,10476,0.0,0,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,0,0,0,19,0,0,0,0,0,0,20,0,28573,0,0,0,0,2,0.0,0,-3702,10,3712,50,True,0,0
Aaron_Mooy_199,0,0,0,0,0,0,0,0,0,0.0,0,0,199,0,0,194,0,0,0,0.0,10592,0.0,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,0,0,0,9,0,0,0,0,0,0,20,0,71265,0,0,0,0,1,0.0,0,-4628,25,4653,51,False,0,0
Aaron_Ramsey_14,0,33,0,0,0,6,0,1,25,4.3,1,0,14,0,0,196,1,5,0,5.5,10407,8.8,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,90,0,0,12,0,0,0,0,6,0,20,0,55745,3,0,1,1,5,42.0,2,-2313,394,2707,72,False,0,0
Aaron_Wan-Bissaka_145,0,27,0,0,0,12,0,7,22,1.7,1,0,145,0,0,193,2,1,0,2.1,10538,16.8,0,2018-12-30T12:00:00Z,30 Dec 12:00,0,0,90,0,0,6,0,0,0,0,7,0,20,0,1888081,0,1,0,1,0,2.0,2,31226,56112,24886,44,True,0,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,192,0,0,0,0.0,10957,0.0,0,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,0,0,0,19,0,0,0,0,0,0,20,0,172,0,0,0,0,2,0.0,0,36,68,32,40,True,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,194,0,0,0,0.0,10598,0.0,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,0,0,0,9,0,0,0,0,0,0,20,0,3265,0,0,0,0,1,0.0,0,-99,24,123,43,False,0,0
Abdoulaye_Doucouré_390,0,29,0,0,1,20,0,0,24,6.3,0,0,390,0,0,200,0,0,1,6.0,10783,34.6,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,36,1,0,15,0,0,0,0,4,0,20,0,123209,1,0,0,1,1,19.0,7,3272,13146,9874,59,True,0,0
Aboubakar_Kamara_189,0,17,0,1,0,-5,0,1,14,13.3,1,0,189,0,0,194,0,0,0,6.3,10582,11.4,1,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,45,1,0,10,0,0,1,0,4,0,20,0,651584,1,0,0,0,1,38.0,-1,50714,69436,18722,44,True,0,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,200,0,0,0,0.0,10947,0.0,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,20,0,210,0,0,0,1,1,0.0,0,50,80,30,50,True,0,0
