name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,28,0,0,0,21,1,4,22,15.4,1,0,402,0,0,220,0,0,0,3.5,11933,13.2,1,2019-01-12T12:30:00Z,12 Jan 12:30,0,0,90,0,0,1,0,0,0,0,5,0,22,0,33515,1,0,1,0,1,6.0,6,-768,162,930,50,True,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,212,0,0,0,0.0,11614,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,9,0,0,0,0,0,0,22,0,24334,0,0,0,1,2,0.0,0,-2519,48,2567,49,True,0,0
Aaron_Mooy_199,0,0,0,0,0,0,0,0,0,0.0,0,0,199,0,0,213,0,0,0,0.0,11730,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,5,0,0,0,0,0,0,22,0,65603,0,0,0,0,0,0.0,0,-3234,47,3281,51,False,0,0
Aaron_Ramsey_14,0,32,0,0,0,6,0,0,25,27.6,0,0,14,0,0,220,0,0,0,4.5,11545,11.4,2,2019-01-12T12:30:00Z,12 Jan 12:30,0,0,31,0,1,19,0,0,0,0,1,0,22,0,58629,2,0,0,0,1,6.0,1,411,3580,3169,72,False,0,0
Aaron_Wan-Bissaka_145,0,40,0,0,3,24,0,7,35,26.6,3,0,145,0,0,215,2,2,0,6.9,11676,40.2,1,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,90,0,3,18,0,0,0,0,6,0,22,0,2005433,2,3,0,2,1,2.0,4,72303,108051,35748,45,True,0,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,212,0,0,0,0.0,12095,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,9,0,0,0,0,0,0,22,0,280,0,0,0,1,2,0.0,0,26,118,92,40,True,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,213,0,0,0,0.0,11736,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,5,0,0,0,0,0,0,22,0,3086,0,0,0,0,0,0.0,0,-111,60,171,43,False,0,0
Abdoulaye_Doucouré_390,0,51,0,0,0,13,0,6,44,14.3,1,0,390,0,1,215,0,1,0,3.0,11921,13.4,1,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,90,0,0,7,0,0,0,0,5,0,22,0,143182,0,0,2,2,1,2.0,2,1197,19633,18436,59,False,0,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,0,0,0.0,0,0,189,0,0,212,0,0,0,0.0,11720,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,4,0,0,0,0,0,0,22,0,713686,0,0,0,1,2,0.0,0,53444,104570,51126,45,False,0,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,215,0,0,0,0.0,12085,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,7,0,0,0,0,0,0,22,0,711,0,0,0,2,1,0.0,0,306,465,159,50,False,0,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,213,0,0,0,0.0,12002,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,5,0,0,0,0,0,0,22,0,1024,0,0,0,0,0,0.0,0,-25,31,56,45,False,0,0
Adama_Traoré_500,0,11,0,0,0,11,0,0,9,2.4,5,0,500,0,0,218,0,1,0,3.6,12031,11.4,0,2019-01-14T20:00:00Z,14 Jan 20:00,0,0,45,1,0,13,0,0,0,0,5,0,22,0,16742,3,3,0,0,3,22.0,1,-465,355,820,52,False,0,0
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,211,0,0,0,0.0,11781,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,3,0,0,0,0,0,0,22,0,40878,0,0,0,1,0,0.0,0,-360,92,452,69,False,0,0
Adam_Masina_386,0,0,0,0,0,3,0,0,0,0.0,0,0,386,0,0,215,0,0,0,0.0,11917,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,1,0,0,7,0,0,0,0,0,0,22,0,4372,0,0,0,2,1,0.0,1,-156,52,208,43,False,0,0
