name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,41,0,0,0,8,0,4,27,2.0,0,0,402,0,0,209,0,2,0,1.1,11363,9.2,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,90,0,0,3,0,0,0,0,3,0,21,0,34228,1,0,0,2,2,0.0,1,37,567,530,50,True,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,206,0,0,0,0.0,11044,0.0,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,0,0,0,10,0,0,0,0,0,0,21,0,26842,0,0,0,2,1,0.0,0,-1850,19,1869,50,False,0,0
Aaron_Mooy_199,0,0,0,0,0,0,0,0,0,0.0,0,0,199,0,0,206,0,0,0,0.0,11160,0.0,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,0,0,0,4,0,0,0,0,0,0,21,0,68837,0,0,0,2,1,0.0,0,-2557,22,2579,51,True,0,0
Aaron_Ramsey_14,0,10,0,0,0,21,0,0,10,1.6,0,0,14,0,0,201,0,0,1,5.2,10975,33.2,0,2019-01-01T15:00:00Z,01 Jan 15:00,0,0,15,0,0,9,0,0,0,0,1,0,21,0,57435,0,0,0,1,4,17.0,6,1068,2690,1622,72,True,0,0
Aaron_Wan-Bissaka_145,0,39,0,0,0,26,1,4,28,2.8,2,0,145,0,0,210,0,0,0,2.3,11106,20.4,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,90,0,0,20,0,0,0,0,8,0,21,0,1922890,0,0,0,2,0,0.0,6,27540,60493,32953,44,False,0,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,206,0,0,0,0.0,11525,0.0,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,0,0,0,10,0,0,0,0,0,0,21,0,232,0,0,0,2,1,0.0,0,29,70,41,40,False,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,206,0,0,0,0.0,11166,0.0,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,0,0,0,4,0,0,0,0,0,0,21,0,3188,0,0,0,2,1,0.0,0,-86,30,116,43,True,0,0
Abdoulaye_Doucouré_390,0,37,0,0,0,0,0,0,24,22.3,0,0,390,0,0,202,2,3,0,2.5,11351,1.6,2,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,55,0,0,2,0,0,0,0,7,0,21,0,141118,1,0,1,3,3,1.0,0,16459,27114,10655,59,False,0,1
Aboubakar_Kamara_189,0,13,0,0,0,25,0,0,5,2.0,1,0,189,0,0,201,2,2,1,6.9,11150,32.0,0,2019-01-01T15:00:00Z,01 Jan 15:00,0,0,29,1,0,1,0,0,0,0,0,0,21,0,652851,0,0,0,1,4,35.0,5,4576,54466,49890,44,False,0,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,202,0,0,0,0.0,11515,0.0,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,0,0,0,2,0,0,0,0,0,0,21,0,311,0,0,0,3,3,0.0,0,78,149,71,50,False,0,0
