name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,37,0,0,0,15,0,5,31,17.7,0,0,402,0,0,252,0,1,0,5.1,14323,23.4,1,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,90,0,1,7,0,0,0,0,3,0,26,0,33239,0,0,0,1,1,10.0,2,117,653,536,50,False,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,251,0,0,0,0.0,14004,0.0,0,2019-02-09T17:30:00Z,09 Feb 17:30,0,0,0,0,0,3,0,0,0,0,0,0,26,0,20736,0,0,0,3,1,0.0,0,-610,12,622,49,False,0,0
Aaron_Mooy_199,0,58,1,0,0,8,0,1,47,27.7,0,0,199,0,0,254,1,2,0,4.4,14120,12.4,2,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,90,0,0,1,0,0,0,0,9,0,26,0,61913,8,0,1,2,1,4.0,2,-85,391,476,50,True,0,0
Aaron_Ramsey_14,0,0,0,0,0,0,0,0,0,0.0,0,0,14,0,0,254,0,0,0,0.0,13935,0.0,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,0,0,0,10,0,0,0,0,0,0,26,0,60031,0,0,0,2,1,0.0,0,964,3302,2338,72,False,0,0
Aaron_Wan-Bissaka_145,0,37,0,0,0,7,0,4,27,2.9,2,0,145,0,0,252,1,1,0,3.9,14066,22.4,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,90,0,0,19,0,0,0,0,3,0,26,0,2118434,2,0,0,1,1,14.0,1,11850,31900,20050,46,True,0,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,251,0,0,0,0.0,14485,0.0,0,2019-02-09T17:30:00Z,09 Feb 17:30,0,0,0,0,0,3,0,0,0,0,0,0,26,0,190,0,0,0,3,1,0.0,0,-19,9,28,40,False,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,254,0,0,0,0.0,14126,0.0,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,0,0,0,1,0,0,0,0,0,0,26,0,2940,0,0,0,2,1,0.0,0,23,90,67,43,True,0,0
Abdoulaye_Doucouré_390,0,39,0,0,0,9,1,4,33,13.6,0,0,390,0,0,259,3,0,0,2.9,14311,15.6,1,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,90,0,0,8,0,0,0,0,7,0,26,0,77398,3,0,0,0,1,0.0,3,-10299,293,10592,59,True,0,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,0,0,0.0,0,0,189,0,0,253,0,0,0,0.0,14110,0.0,0,2019-02-09T12:30:00Z,09 Feb 12:30,0,0,0,0,0,14,0,0,0,0,0,0,26,0,490132,0,0,0,3,0,0.0,0,-73822,286,74108,45,True,0,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,259,0,0,0,0.0,14475,0.0,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,0,0,0,8,0,0,0,0,0,0,26,0,901,0,0,0,0,1,0.0,0,52,194,142,50,True,0,0
