name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,0,0,0.0,0,0,402,0,0,369,0,0,0,0.0,20953,0.0,0,2019-05-04T14:00:00Z,04 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,37,0,33362,0,0,0,0,3,0.0,0,-377,50,427,50,True,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,365,0,0,0,0.0,20634,0.0,0,2019-05-03T19:00:00Z,03 May 20:00,0,0,0,0,0,8,0,0,0,0,0,0,37,0,18830,0,0,0,0,2,0.0,0,-73,9,82,49,False,0,0
Aaron_Mooy_199,0,33,0,0,0,8,0,1,26,3.6,1,0,199,0,0,366,1,1,0,1.2,20750,8.4,0,2019-05-05T13:00:00Z,05 May 14:00,0,0,90,0,0,14,0,0,0,0,9,0,37,0,61262,3,0,0,1,1,0.0,2,-659,87,746,50,True,0,0
Aaron_Ramsey_14,0,0,0,0,0,0,0,0,0,0.0,0,0,14,0,0,361,0,0,0,0.0,20565,0.0,0,2019-05-05T15:30:00Z,05 May 16:30,0,0,0,0,0,3,0,0,0,0,0,0,37,0,60529,0,0,0,1,1,0.0,0,-4925,97,5022,71,True,0,0
Aaron_Rowe_607,0,0,0,0,0,0,0,0,0,0.0,0,0,607,0,0,366,0,0,0,0.0,21158,0.0,0,2019-05-05T13:00:00Z,05 May 14:00,0,0,0,0,0,14,0,0,0,0,0,0,37,0,40,0,0,0,1,1,0.0,0,0,5,5,45,True,0,0
Aaron_Wan-Bissaka_145,0,40,0,0,0,15,0,7,31,6.8,0,0,145,0,0,363,1,2,0,2.9,20696,22.2,0,2019-05-04T16:30:00Z,04 May 17:30,0,0,90,0,1,5,0,0,0,0,4,0,37,0,1650656,1,2,0,3,2,0.0,1,72789,79075,6286,46,False,0,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,365,0,0,0,0.0,21115,0.0,0,2019-05-03T19:00:00Z,03 May 20:00,0,0,0,0,0,8,0,0,0,0,0,0,37,0,211,0,0,0,0,2,0.0,0,-2,7,9,40,False,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,366,0,0,0,0.0,20756,0.0,0,2019-05-05T13:00:00Z,05 May 14:00,0,0,0,0,0,14,0,0,0,0,0,0,37,0,2893,0,0,0,1,1,0.0,0,1,45,44,43,True,0,0
Abdoulaye_Doucouré_390,0,59,0,0,0,4,0,5,48,24.3,0,0,390,0,0,364,2,3,0,6.1,20941,12.6,2,2019-05-05T13:00:00Z,05 May 14:00,0,0,90,0,0,6,0,0,0,0,11,0,37,0,188315,8,1,2,0,3,24.0,1,-32822,1523,34345,59,False,0,1
Aboubakar_Kamara_189,0,0,0,0,0,0,0,0,0,0.0,0,0,189,0,0,370,0,0,0,0.0,20740,0.0,0,2019-05-04T14:00:00Z,04 May 15:00,0,0,0,0,0,20,0,0,0,0,0,0,37,0,330806,0,0,0,0,1,0.0,0,-4623,42,4665,45,False,0,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,364,0,0,0,0.0,21105,0.0,0,2019-05-05T13:00:00Z,05 May 14:00,0,0,0,0,0,6,0,0,0,0,0,0,37,0,1175,0,0,0,0,3,0.0,0,32,76,44,50,False,0,0
Adama_Diakhaby_471,0,1,0,0,0,1,0,0,0,0.0,0,0,471,0,0,366,1,0,0,0.0,21022,0.0,0,2019-05-05T13:00:00Z,05 May 14:00,0,0,1,0,0,14,0,0,0,0,0,0,37,0,1085,1,0,0,1,1,0.0,1,-6,5,11,45,True,0,0
Adama_Traoré_500,0,0,0,0,0,0,0,0,0,0.0,0,0,500,0,0,370,0,0,0,0.0,21051,0.0,0,2019-05-04T14:00:00Z,04 May 15:00,0,0,0,0,0,9,0,0,0,0,0,0,37,0,15997,0,0,0,0,1,0.0,0,-60,70,130,51,True,0,0
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,368,0,0,0,0.0,20801,0.0,0,2019-05-04T18:45:00Z,04 May 19:45,0,0,0,0,0,15,0,0,0,0,0,0,37,0,40540,0,0,0,3,2,0.0,0,-80,10,90,69,False,0,0
Adam_Masina_386,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,364,0,0,0,0.0,20937,0.0,0,2019-05-05T13:00:00Z,05 May 14:00,0,0,0,0,0,6,0,0,0,0,0,0,37,0,9190,0,0,0,0,3,0.0,0,-997,33,1030,43,False,0,0
Adam_Smith_29,0,60,0,0,0,30,1,2,50,40.8,1,0,29,0,0,362,1,0,0,6.2,20580,20.0,3,2019-05-04T11:30:00Z,04 May 12:30,0,0,90,0,1,17,0,0,0,0,8,0,37,0,26508,4,3,1,0,1,1.0,6,-1484,28,1512,43,True,0,0
Ademola_Lookman_170,0,12,0,0,0,0,0,0,10,1.2,0,0,170,0,0,365,1,0,0,2.3,20721,4.2,0,2019-05-03T19:00:00Z,03 May 20:00,0,0,17,0,0,4,0,0,0,0,1,0,37,0,5737,1,0,1,0,2,18.0,1,-32,30,62,49,True,0,0
Adrian_Mariappa_382,0,28,0,0,0,10,0,5,23,14.3,0,0,382,0,0,364,0,3,0,3.3,20933,18.6,1,2019-05-05T13:00:00Z,05 May 14:00,0,0,90,0,1,6,0,0,0,0,1,0,37,0,40705,0,0,0,0,3,0.0,1,-1376,166,1542,42,False,0,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,0,0,0.0,0,0,231,0,0,367,0,0,0,0.0,20782,0.0,0,2019-05-06T19:00:00Z,06 May 20:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,9388,0,0,0,0,1,0.0,0,-12,3,15,47,False,0,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,0,0,0.0,0,0,399,0,0,369,0,0,0,0.0,20950,0.0,0,2019-05-04T14:00:00Z,04 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,37,0,18748,0,0,0,0,3,0.0,0,-26,82,108,42,True,0,0
