name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,1,0,0,0,7,0,5,0,0.0,0,0,402,0,0,95,0,1,0,1.4,5224,14.0,0,2018-10-27T16:30:00Z,27 Oct 17:30,0,0,15,0,0,11,0,0,0,0,0,0,10,0,39203,0,1,0,1,1,0.0,1,-997,182,1179,51,False,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,92,0,0,0,0.0,4905,0.0,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,0,0,0,6,0,0,0,0,0,0,10,0,82007,0,0,0,4,0,0.0,0,-15059,2954,18013,50,True,0,0
Aaron_Mooy_199,0,30,0,0,0,11,0,1,25,53.2,0,0,199,0,0,100,2,3,0,11.8,5021,20.6,4,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,1,18,0,0,0,0,3,0,10,0,89246,4,2,0,0,3,44.0,1,-3028,597,3625,52,False,0,1
Aaron_Ramsey_14,0,7,0,0,0,1,0,0,5,0.3,0,0,14,0,0,93,2,1,0,0.0,4836,0.0,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,12,0,0,7,0,0,0,0,2,0,10,0,121361,0,0,0,2,2,0.0,1,-24192,8857,33049,74,False,0,0
Aaron_Wan-Bissaka_145,0,36,0,0,0,13,0,6,17,1.6,5,0,145,0,0,93,1,2,0,3.4,4967,26.8,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,90,0,0,1,0,0,0,0,5,0,10,0,1675595,4,2,1,2,2,6.0,1,-45677,15520,61197,43,True,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,100,0,0,0,0.0,5027,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,18,0,0,0,0,0,0,10,0,3486,0,0,0,0,3,0.0,0,198,436,238,43,False,0,0
Abdoulaye_Doucouré_390,0,62,0,0,0,9,1,2,48,14.3,1,0,390,0,0,100,1,0,0,3.2,5212,16.0,1,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,0,10,0,0,0,0,7,0,10,0,109395,3,0,0,0,3,2.0,3,26445,29856,3411,59,True,0,0
Aboubakar_Kamara_189,0,31,0,0,0,3,0,4,27,5.6,0,0,189,0,0,94,3,3,0,2.1,5011,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,1,0,2,0,0,0,0,5,0,10,0,435795,1,1,4,3,0,19.0,1,-10856,12264,23120,44,True,0,1
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,100,0,0,0,0.0,5293,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,18,0,0,0,0,0,0,10,0,1311,0,0,0,0,3,0.0,0,-51,46,97,47,False,0,0
Adama_Traoré_500,0,14,0,0,0,7,0,0,12,16.3,3,0,500,0,0,91,2,1,0,3.3,5322,8.0,1,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,60,0,1,3,0,0,0,0,4,0,10,0,25761,3,0,0,0,1,9.0,2,-2980,267,3247,55,False,0,0
Adam_Lallana_250,0,40,0,0,0,11,1,0,34,14.3,0,0,250,0,0,96,0,0,0,5.7,5072,7.0,1,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,60,0,0,5,0,0,0,0,3,0,10,0,42848,1,0,0,1,4,36.0,3,-139,268,407,69,True,0,0
Adam_Masina_386,1,44,1,0,0,30,1,4,33,19.8,0,0,386,0,0,100,3,0,0,5.3,5208,33.6,1,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,1,10,0,0,0,0,4,0,10,0,4172,1,0,0,0,3,0.0,8,748,908,160,43,True,0,1
Adam_Smith_29,0,34,0,0,0,24,1,5,26,3.8,1,0,29,0,0,94,0,0,0,1.8,4851,8.6,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,0,9,0,0,0,0,3,0,10,0,52983,0,0,0,3,0,6.0,6,2508,4628,2120,45,False,0,0
Ademola_Lookman_170,0,12,0,0,0,1,0,2,9,1.3,0,0,170,0,0,97,0,0,0,0.3,4992,0.6,0,2018-10-28T16:00:00Z,28 Oct 16:00,0,0,28,0,0,14,0,0,0,0,3,0,10,0,5599,3,0,1,1,2,1.0,1,13,171,158,51,False,0,0
Adrian_Mariappa_382,0,47,0,0,0,26,1,6,39,0.4,0,0,382,0,0,100,0,0,0,1.9,5204,17.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,0,10,0,0,0,0,5,0,10,0,8198,0,0,0,0,3,2.0,6,1530,1915,385,42,True,0,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,0,0,0.0,0,0,231,0,0,95,0,0,0,0.0,5053,0.0,0,2018-10-27T16:30:00Z,27 Oct 17:30,0,0,0,0,0,19,0,0,0,0,0,0,10,0,11229,0,0,0,1,1,0.0,0,-202,100,302,48,True,0,0
