name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,0,0,0.0,0,0,402,0,0,5,0,0,0,0.0,402,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,12,0,0,0,0,0,0,1,0,103396,0,0,0,0,4,0.0,0,0,0,0,55,False,0,0
Aaron_Lennon_83,0,22,0,1,0,6,1,1,17,12.3,0,0,83,0,0,8,1,0,0,3.9,83,10.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,0,1,16,0,0,0,0,2,0,1,0,15138,1,2,0,0,0,17.0,3,0,0,0,50,False,0,0
Aaron_Mooy_199,0,51,0,0,0,24,0,2,40,18.2,1,0,199,0,0,4,1,3,0,3.8,199,20.2,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,6,0,0,0,0,11,0,1,0,192110,1,6,0,3,0,0.0,2,0,0,0,55,True,0,0
Aaron_Ramsey_14,0,11,0,0,0,7,0,0,7,10.8,1,0,14,0,0,1,0,1,0,2.9,14,9.4,1,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,53,2,0,13,0,0,0,0,1,0,1,0,60423,0,2,0,2,0,9.0,1,0,0,0,75,True,0,0
Aaron_Wan-Bissaka_145,1,29,1,0,3,38,1,11,19,14.0,2,0,145,0,0,3,0,0,0,6.0,145,46.0,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,9,0,0,0,0,7,0,1,0,652304,2,0,0,2,0,0.0,12,0,0,0,40,False,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,4,0,0,0,0.0,205,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3471,0,0,0,3,0,0.0,0,0,0,0,45,True,0,0
Abdoulaye_Doucouré_390,0,66,0,0,0,16,1,1,55,25.8,1,0,390,0,0,9,1,0,0,3.9,390,11.6,2,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,3,0,0,0,0,10,0,1,0,108189,1,1,0,0,2,2.0,3,0,0,0,60,True,0,0
Aboubakar_Kamara_189,0,15,0,0,0,2,0,0,10,25.6,3,0,189,0,0,3,3,1,0,5.4,189,6.2,2,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,29,1,1,7,0,0,0,0,0,0,1,0,499362,2,0,1,2,0,22.0,1,0,0,0,45,True,0,0
Adama_Diakhaby_471,0,5,0,0,0,2,0,0,5,0.3,0,0,471,0,0,4,0,1,0,0.5,471,4.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,19,0,0,6,0,0,0,0,1,0,1,0,2723,1,0,0,3,0,0.0,1,0,0,0,50,True,0,0
Adama_Traoré_500,0,0,0,0,0,0,0,0,0,0.0,0,0,500,0,0,10,0,0,0,0.0,500,0.0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,8,0,0,0,0,0,0,1,0,34187,0,0,0,2,2,0.0,0,0,0,0,55,True,0,0
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,5,0,0,0,0.0,250,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,73838,0,0,0,0,4,0.0,0,0,0,0,70,True,0,0
Adam_Masina_386,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,9,0,0,0,0.0,386,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5629,0,0,0,0,2,0.0,0,0,0,0,45,True,0,0
Adam_Smith_29,0,42,0,0,0,25,1,5,37,15.5,0,0,29,0,0,2,1,0,0,3.2,29,16.2,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,5,0,0,0,0,5,0,1,0,21187,0,0,0,0,2,0.0,6,0,0,0,45,True,0,0
Ademola_Lookman_170,0,0,0,0,0,0,0,0,0,0.0,0,0,170,0,0,10,0,0,0,0.0,170,0.0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,20,0,0,0,0,0,0,1,0,12390,0,0,0,2,2,0.0,0,0,0,0,55,False,0,0
Adrian_Mariappa_382,0,0,0,0,0,0,0,0,0,0.0,0,0,382,0,0,9,0,0,0,0.0,382,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,1,0,11219,0,0,0,0,2,0.0,0,0,0,0,45,True,0,0
Adrien Sebastian_Perruchet Silva_231,0,76,0,0,0,13,0,1,65,6.2,0,0,231,0,0,6,0,1,0,1.7,231,10.8,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,79,0,0,14,0,0,0,0,5,0,1,0,10282,2,2,0,1,2,0.0,2,0,0,0,50,False,0,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,0,0,0.0,0,0,399,0,0,5,0,0,0,0.0,399,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,12,0,0,0,0,0,0,1,0,26929,0,0,0,0,4,0.0,0,0,0,0,45,False,0,0
Ainsley_Maitland-Niles_20,0,13,0,0,0,7,0,2,11,10.3,2,0,20,0,0,1,1,1,0,2.1,20,10.8,1,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,34,0,0,13,0,0,0,0,3,0,1,0,31526,0,0,0,2,0,0.0,1,0,0,0,45,True,0,0
Alberto_Moreno_240,0,0,0,0,0,0,0,0,0,0.0,0,0,240,0,0,5,0,0,0,0.0,240,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,22078,0,0,0,0,4,0.0,0,0,0,0,45,True,0,0
Aleksandar_Mitrovic_480,0,15,0,0,0,3,0,1,12,4.2,1,0,480,0,0,3,0,2,0,7.7,480,7.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,7,0,0,0,0,2,0,1,0,294873,2,0,2,2,0,66.0,2,0,0,0,65,True,0,0
Alexander_Sørloth_153,0,4,0,0,0,4,0,0,3,10.3,0,0,153,0,0,3,0,0,0,1.5,153,2.2,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,7,0,0,9,0,0,0,0,3,0,1,0,14555,1,0,0,2,0,2.0,1,0,0,0,50,False,0,0
Alexandre_Lacazette_22,0,7,0,1,0,-4,0,0,6,0.5,0,0,22,0,0,1,2,1,0,0.2,22,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,36,0,0,13,0,0,0,0,2,0,1,0,200168,0,0,2,2,0,5.0,1,0,0,0,95,True,0,0
Alexis_Sánchez_295,1,37,1,0,0,22,0,1,24,45.9,0,0,295,0,0,6,1,1,0,8.2,295,13.8,4,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,90,2,0,11,0,0,0,0,7,0,1,0,474589,3,2,0,1,2,22.0,5,0,0,0,105,True,0,0
Alex_Iwobi_15,0,0,0,0,0,0,0,0,0,0.0,0,0,15,0,0,1,0,0,0,0.0,15,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,13,0,0,0,0,0,0,1,0,35746,0,0,0,2,0,0.0,0,0,0,0,55,True,0,0
Alex_McCarthy_328,0,22,0,0,3,34,1,2,10,0.0,0,0,328,0,0,8,0,0,0,4.6,328,46.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,0,0,4,0,0,0,0,9,0,1,6,31997,0,0,0,0,0,0.0,11,0,0,0,45,True,0,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,0,0,0.0,0,0,248,0,0,5,0,0,0,0.0,248,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,2117,0,0,0,0,4,0.0,0,0,0,0,65,True,0,0
Alex_Pritchard_206,0,8,0,0,0,2,0,1,5,4.8,1,0,206,0,0,4,1,2,0,2.3,206,7.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,45,0,1,6,0,0,0,0,2,0,1,0,3968,4,1,0,3,0,11.0,1,0,0,0,50,True,0,0
Alex_Smithies_89,0,0,0,0,0,0,0,0,0,0.0,0,0,89,0,0,2,0,0,0,0.0,89,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6692,0,0,0,0,2,0.0,0,0,0,0,45,False,0,0
Alfie_Mawson_487,0,0,0,0,0,0,0,0,0,0.0,0,0,487,0,0,3,0,0,0,0.0,487,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,7,0,0,0,0,0,0,1,0,15496,0,0,0,2,0,0.0,0,0,0,0,50,True,0,0
