name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,0,0,0.0,0,0,402,0,0,179,0,0,0,0.0,9662,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,18,0,34789,0,0,0,2,0,0.0,0,-193,476,669,51,True,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,171,0,0,0,0.0,9343,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,1,0,0,0,0,0,0,18,0,38303,0,0,0,1,3,0.0,0,-5553,120,5673,50,False,0,0
Aaron_Mooy_199,0,0,0,0,0,0,0,0,0,0.0,0,0,199,0,0,176,0,0,0,0.0,9459,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,16,0,0,0,0,0,0,18,0,83105,0,0,0,3,1,0.0,0,-14559,76,14635,51,True,0,0
Aaron_Ramsey_14,0,0,0,0,0,0,0,0,0,0.0,0,0,14,0,0,171,0,0,0,0.0,9274,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,4,0,0,0,0,0,0,18,0,60495,0,0,0,1,3,0.0,0,-1824,1065,2889,72,True,0,0
Aaron_Wan-Bissaka_145,0,13,1,0,0,13,0,5,5,14.3,0,0,145,0,0,177,2,2,0,3.9,9405,25.0,1,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,1,13,0,0,0,0,4,0,18,0,1779324,1,1,0,3,2,0.0,1,25654,48890,23236,43,False,0,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,171,0,0,0,0.0,9824,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,1,3,0.0,0,0,0,0,40,False,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,176,0,0,0,0.0,9465,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,16,0,0,0,0,0,0,18,0,3490,0,0,0,3,1,0.0,0,-141,26,167,43,True,0,0
Abdoulaye_Doucouré_390,0,54,0,1,0,9,1,4,47,3.9,0,0,390,0,0,179,1,0,0,4.4,9650,21.2,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,19,0,0,0,0,9,0,18,0,124509,2,0,0,2,0,19.0,3,13443,19334,5891,59,False,0,0
Aboubakar_Kamara_189,0,4,0,0,0,-3,0,0,3,10.8,1,0,189,0,0,178,3,0,0,1.4,9449,0.0,1,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,14,0,0,15,0,0,0,0,2,0,18,0,579261,2,0,0,0,0,4.0,0,15748,37006,21258,44,False,0,1
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,179,0,0,0,0.0,9814,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,19,0,0,0,0,0,0,18,0,116,0,0,0,2,0,0.0,0,-1,31,32,50,False,0,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,176,0,0,0,0.0,9731,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,16,0,0,0,0,0,0,18,0,1062,0,0,0,3,1,0.0,0,-24,13,37,46,True,0,0
Adama_Traoré_500,0,14,0,0,0,3,0,0,10,15.8,1,0,500,0,0,180,1,1,0,2.8,9760,0.4,1,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,62,2,1,12,0,0,0,0,6,0,18,0,18098,3,0,2,2,0,12.0,2,-639,123,762,52,True,0,0
Adam_Lallana_250,0,21,0,0,0,5,0,0,20,2.8,1,0,250,0,0,180,0,0,0,2.7,9510,6.8,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,32,0,0,20,0,0,0,0,0,0,18,0,41271,1,1,0,2,0,17.0,1,-164,62,226,69,False,0,0
Adam_Masina_386,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,179,0,0,0,0.0,9646,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,19,0,0,0,0,0,0,18,0,4905,0,0,0,2,0,0.0,0,-222,35,257,43,False,0,0
Adam_Smith_29,0,0,0,0,0,0,0,0,0,0.0,0,0,29,0,0,172,0,0,0,0.0,9289,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,18,0,26665,0,0,0,0,2,0.0,0,-1630,28,1658,44,True,0,0
Ademola_Lookman_170,0,0,0,0,0,0,0,0,0,0.0,0,0,170,0,0,175,0,0,0,0.0,9430,0.0,0,2018-12-23T16:00:00Z,23 Dec 16:00,0,0,0,0,0,17,0,0,0,0,0,0,18,0,5735,0,0,0,6,2,0.0,0,-59,166,225,51,True,0,0
Adrian_Mariappa_382,0,0,0,0,0,3,0,1,0,0.0,0,0,382,0,0,179,0,0,0,0.2,9642,2.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,1,0,0,19,0,0,0,0,0,0,18,0,14319,0,0,0,2,0,0.0,1,-734,307,1041,42,False,0,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,0,0,0.0,0,0,231,0,0,174,0,0,0,0.0,9491,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,6,0,0,0,0,0,0,18,0,10609,0,0,0,1,0,0.0,0,-87,50,137,48,False,0,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,0,0,0.0,0,0,399,0,0,179,0,0,0,0.0,9659,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,18,0,20158,0,0,0,2,0,0.0,0,-91,167,258,43,True,0,0
Ainsley_Maitland-Niles_20,0,46,0,0,0,8,0,0,41,4.5,1,0,20,0,0,171,0,1,0,6.1,9280,14.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,90,1,0,4,0,0,0,0,3,0,18,0,14076,3,0,0,1,3,42.0,2,-40,193,233,44,True,0,0
Alberto_Moreno_240,0,0,0,0,0,0,0,0,0,0.0,0,0,240,0,0,180,0,0,0,0.0,9500,0.0,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,0,0,0,20,0,0,0,0,0,0,18,0,16005,0,0,0,2,0,0.0,0,-130,167,297,42,False,0,0
Aleksandar_Mitrovic_480,0,29,0,0,0,0,1,2,20,2.3,1,0,480,0,0,178,4,0,0,4.8,9740,4.2,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,3,0,15,0,0,0,0,4,0,18,0,1193632,2,0,0,0,0,41.0,2,-78553,31065,109618,68,False,0,0
Alexander_Sørloth_153,0,0,0,0,0,0,0,0,0,0.0,0,0,153,0,0,177,0,0,0,0.0,9413,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,13,0,0,0,0,0,0,18,0,11643,0,0,0,3,2,0.0,0,-210,171,381,48,False,0,0
Alexandre Nascimento_Costa Silva_560,0,0,0,0,0,0,0,0,0,0.0,0,0,560,0,0,179,0,0,0,0.0,9820,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,18,0,986,0,0,0,2,0,0.0,0,619,847,228,45,True,0,0
Alexandre_Lacazette_22,1,27,0,0,0,17,0,1,22,26.9,2,0,22,0,0,171,2,1,0,6.6,9282,25.2,2,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,77,0,1,4,0,0,0,0,3,0,18,0,571396,2,0,0,1,3,14.0,5,-46569,19295,65864,96,True,0,0
Alexis_Sánchez_295,0,0,0,0,0,0,0,0,0,0.0,0,0,295,0,0,173,0,0,0,0.0,9555,0.0,0,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,0,0,0,5,0,0,0,0,0,0,18,0,73754,0,0,0,5,1,0.0,0,-858,72,930,100,False,0,0
Alex_Iwobi_15,0,3,0,0,0,23,0,0,2,10.2,0,0,15,0,0,171,0,0,1,8.2,9275,37.2,1,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,12,0,0,4,0,0,0,0,0,0,18,0,64698,1,1,0,1,3,35.0,6,-2817,1990,4807,55,True,0,0
Alex_McCarthy_328,0,22,0,0,0,14,0,0,10,0.0,0,0,328,1,0,176,0,1,0,2.5,9588,25.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,10,0,0,0,0,10,0,18,4,187789,0,0,0,3,1,0.0,3,-178,3691,3869,45,False,0,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,0,0,0.0,0,0,248,0,0,180,0,0,0,0.0,9508,0.0,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,0,0,0,20,0,0,0,0,0,0,18,0,2242,0,0,0,2,0,0.0,0,-19,23,42,64,False,0,0
Alex_Pritchard_206,0,51,0,0,0,10,0,1,41,42.8,0,0,206,0,0,176,1,3,0,6.9,9466,16.4,3,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,16,0,0,0,0,4,0,18,0,8030,4,1,1,3,1,10.0,2,-322,518,840,48,True,0,0
Alex_Smithies_89,0,0,0,0,0,0,0,0,0,0.0,0,0,89,0,0,173,0,0,0,0.0,9349,0.0,0,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,0,0,0,14,0,0,0,0,0,0,18,0,5605,0,0,0,5,1,0.0,0,-37,46,83,43,True,0,0
Alfie_Mawson_487,0,43,0,0,2,30,1,10,40,0.1,0,0,487,0,0,178,0,0,0,2.8,9747,27.8,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,15,0,0,0,0,5,0,18,0,7236,0,0,0,0,0,0.0,8,-1,177,178,48,False,0,0
Alfie_Whiteman_538,0,0,0,0,0,0,0,0,0,0.0,0,0,538,0,0,175,0,0,0,0.0,9798,0.0,0,2018-12-23T16:00:00Z,23 Dec 16:00,0,0,0,0,0,8,0,0,0,0,0,0,18,0,9978,0,0,0,6,2,0.0,0,250,490,240,40,False,0,0
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,0,0,0,0.0,0,0,476,0,0,172,0,0,0,0.0,9736,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,2,0,0,0,0,0,0,18,0,38152,0,0,0,0,2,0.0,0,-218,29,247,67,False,0,0
Alisson_Ramses Becker_468,0,36,0,0,2,34,1,0,28,0.0,1,0,468,0,0,180,0,0,0,4.6,9728,46.2,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,90,0,0,20,0,0,0,0,10,0,18,5,1307761,0,0,0,2,0,0.0,9,23585,35216,11631,58,False,0,0
Anders_Lindegaard_485,0,0,0,0,0,0,0,0,0,0.0,0,0,485,0,0,171,0,0,0,0.0,9745,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,1,0,0,0,0,0,0,18,0,6432,0,0,0,1,3,0.0,0,-57,18,75,44,False,0,0
Ander_Herrera_299,0,76,0,0,1,37,0,1,68,4.6,0,0,299,0,0,173,0,1,1,5.7,9559,43.4,0,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,90,0,0,5,0,0,0,0,4,0,18,0,19544,1,4,2,5,1,9.0,8,363,2633,2270,50,False,1,0
Andreas_Christensen_119,0,0,0,0,0,0,0,0,0,0.0,0,0,119,0,0,174,0,0,0,0.0,9379,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,11,0,0,0,0,0,0,18,0,24135,0,0,0,1,0,0.0,0,-250,123,373,50,True,0,0
Andreas_Pereira_481,0,3,0,0,0,2,0,0,3,1.3,1,0,481,0,0,173,0,0,0,0.3,9741,1.2,0,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,3,0,0,5,0,0,0,0,1,0,18,0,12122,2,0,0,5,1,0.0,1,-93,198,291,45,False,0,0
Andrew_Robertson_247,0,68,0,0,0,25,1,2,55,16.8,1,0,247,0,1,180,0,0,0,3.2,9507,14.8,1,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,90,0,0,20,0,0,0,0,8,0,18,0,2054054,1,0,0,2,0,0.0,6,95992,107216,11224,66,False,0,0
Andrew_Surman_35,0,91,0,0,0,10,1,1,80,4.6,0,0,35,0,1,172,0,0,0,1.9,9295,11.4,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,3,0,0,0,0,7,0,18,0,9065,0,0,1,0,2,3.0,3,-7,258,265,46,True,0,0
Andre_Gray_395,0,0,0,0,0,0,0,0,0,0.0,0,0,395,0,0,179,0,0,0,0.0,9655,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,19,0,0,0,0,0,0,18,0,37878,0,0,0,2,0,0.0,0,-4635,48,4683,60,False,0,0
Andriy_Yarmolenko_453,0,0,0,0,0,0,0,0,0,0.0,0,0,453,0,0,179,0,0,0,0.0,9713,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,18,0,32414,0,0,0,2,0,0.0,0,-384,8,392,67,True,0,0
Andros_Townsend_149,0,20,0,1,2,32,0,3,14,2.2,2,0,149,0,0,177,0,2,1,6.3,9409,50.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,13,0,0,0,0,11,0,18,0,114155,0,3,1,3,2,11.0,9,-6617,5219,11836,57,False,0,0
